date	counts
193611	17
194107	12
194108	27
194109	12
194112	21
194201	38
194202	15
194203	13
194204	14
194205	11
194210	16
194211	18
194212	23
194306	23
194308	21
194309	37
194310	34
194311	17
194401	19
194402	21
194403	13
194404	11
194405	11
194406	11
194409	24
194411	13
194502	11
194505	14
194506	50
194507	38
194508	31
194509	45
194510	30
194511	17
194512	14
194601	219
194602	283
194603	391
194604	519
194605	532
194606	504
194607	482
194608	528
194609	461
194610	432
194611	273
194612	178
194701	196
194702	163
194703	277
194704	376
194705	362
194706	340
194707	366
194708	381
194709	322
194710	405
194711	313
194712	252
194801	636
194802	708
194803	1169
194804	1902
194805	1801
194806	1923
194807	1911
194808	2174
194809	2013
194810	1900
194811	1679
194812	1008
194901	1039
194902	1197
194903	1777
194904	2026
194905	2285
194906	2270
194907	2314
194908	2317
194909	2120
194910	1934
194911	1952
194912	1872
195001	2027
195002	1958
195003	2756
195004	2856
195005	3479
195006	3273
195007	3771
195008	3765
195009	3498
195010	3690
195011	3150
195012	2907
195101	2819
195102	2608
195103	3252
195104	3652
195105	3841
195106	4004
195107	4344
195108	4350
195109	4054
195110	3988
195111	3471
195112	3165
195201	3060
195202	3140
195203	3514
195204	4149
195205	4167
195206	4223
195207	4993
195208	5066
195209	4628
195210	4541
195211	4292
195212	4123
195301	4077
195302	4103
195303	5138
195304	5352
195305	5664
195306	5609
195307	5794
195308	5797
195309	5457
195310	5310
195311	4697
195312	4580
195401	4306
195402	4709
195403	5263
195404	5322
195405	5554
195406	5604
195407	5861
195408	5958
195409	5490
195410	5288
195411	5057
195412	4859
195501	5216
195502	5030
195503	6091
195504	6060
195505	6418
195506	6287
195507	7003
195508	7058
195509	6491
195510	6186
195511	5808
195512	5696
195601	6363
195602	6283
195603	7401
195604	7570
195605	8157
195606	8091
195607	8764
195608	9376
195609	8897
195610	8950
195611	8568
195612	8663
195701	8762
195702	8524
195703	10336
195704	10986
195705	11817
195706	11349
195707	12089
195708	11991
195709	11578
195710	11220
195711	10468
195712	10857
195801	10463
195802	9987
195803	12043
195804	12113
195805	12754
195806	12415
195807	12954
195808	12679
195809	12189
195810	12284
195811	11487
195812	11973
195901	11638
195902	10506
195903	12675
195904	12871
195905	13164
195906	12663
195907	12913
195908	12754
195909	12429
195910	12432
195911	12037
195912	12374
196001	12451
196002	11961
196003	13590
196004	13322
196005	13596
196006	12854
196007	13142
196008	13578
196009	12994
196010	13240
196011	12908
196012	13563
196101	13699
196102	12493
196103	14270
196104	14048
196105	14767
196106	14124
196107	14266
196108	14588
196109	14077
196110	14455
196111	13867
196112	14180
196201	13769
196202	12841
196203	16294
196204	15427
196205	15597
196206	15084
196207	15152
196208	15453
196209	14998
196210	15797
196211	14802
196212	14809
196301	13378
196302	12638
196303	13762
196304	13795
196305	14467
196306	13994
196307	14161
196308	14165
196309	13425
196310	13848
196311	13174
196312	13434
196401	11740
196402	10469
196403	12542
