date	counts
195801	15718
195802	14530
195803	16400
195804	15855
195805	16572
195806	16089
195807	16506
195808	16590
195809	16090
195810	16750
195811	16141
195812	16845
195901	16637
195902	15224
195903	17039
195904	16505
195905	16960
195906	16372
195907	16824
195908	17104
195909	16648
195910	17401
195911	16785
195912	17372
196001	17076
196002	16334
196003	17581
196004	16712
196005	17476
196006	16883
196007	17475
196008	17476
196009	16953
196010	17695
196011	16913
196012	17858
196101	17949
196102	16232
196103	17983
196104	17644
196105	18162
196106	17499
196107	18445
196108	18512
196109	17965
196110	18437
196111	17820
196112	18429
196201	18581
196202	16873
196203	18756
196204	18272
196205	19045
196206	18554
196207	18872
196208	18977
196209	18369
196210	18994
196211	18362
196212	18700
196301	18930
196302	17292
196303	19223
196304	18626
196305	19074
196306	18490
196307	18825
196308	18604
196309	17771
196310	17569
196311	17006
196312	17500
196401	15574
196402	14999
196403	16037
196404	15434
196405	15881
196406	16304
196407	17320
196408	17530
196409	17126
196410	17428
196411	16642
196412	17301
196501	15894
196502	14713
196503	16935
196504	16991
196505	17537
196506	16802
196507	17193
196508	17513
196509	16751
196510	17242
196511	16188
196512	17104
196601	17810
196602	15921
196603	17403
196604	17194
196605	17479
196606	18038
196607	18766
196608	15868
196609	15122
196610	16809
196611	18006
196612	18258
196701	18856
196702	17216
196703	19187
196704	18642
196705	18940
196706	18594
196707	19177
196708	19036
196709	17886
196710	18620
196711	18259
196712	19146
196801	18124
196802	17519
196803	18669
196804	18335
196805	18834
196806	18510
196807	18814
196808	19009
196809	18203
196810	19186
196811	18530
196812	18965
196901	19027
196902	17317
196903	19307
196904	18810
196905	19651
196906	19476
196907	19484
196908	18498
196909	18402
196910	19262
196911	18728
196912	18926
197001	18495
197002	16655
197003	18585
197004	18149
197005	18944
197006	19305
197007	19215
197008	20020
197009	18774
197010	19603
197011	18603
197012	19641
197101	20502
197102	18054
197103	20589
197104	19652
197105	20901
197106	20175
197107	20682
197108	20916
197109	20050
197110	21276
197111	20541
197112	20711
197201	20923
197202	19493
197203	21406
197204	20933
197205	21639
197206	20754
197207	21108
197208	21050
197209	20783
197210	20800
197211	20249
197212	21114
197301	21999
197302	20107
197303	22289
197304	21622
197305	22169
197306	21611
197307	22100
197308	21919
197309	21436
197310	22192
197311	21412
197312	22115
197401	22018
197402	19954
197403	22130
197404	20972
197405	21556
197406	21090
197407	21569
197408	22060
197409	21096
197410	21857
197411	20977
197412	21794
197501	21892
197502	19880
197503	22100
197504	21446
197505	22129
197506	21427
197507	21701
197508	21702
197509	21053
197510	21606
197511	21134
197512	21873
197601	21678
197602	20560
197603	21837
197604	20916
197605	21492
197606	20704
197607	21467
197608	21457
197609	20795
197610	21511
197611	20821
197612	21388
197701	21346
197702	19485
197703	21596
197704	20799
197705	21509
197706	20630
197707	21255
197708	20934
197709	20219
197710	21170
197711	20637
197712	21282
197801	21344
197802	19710
197803	22029
197804	21184
197805	21872
197806	21186
197807	21665
197808	21734
197809	20946
197810	21832
197811	21067
197812	21933
197901	22340
197902	20354
197903	21890
197904	21161
197905	22474
197906	21677
197907	21841
197908	21880
197909	21083
197910	21872
197911	21062
197912	21490
198001	21473
198002	20369
198003	21881
198004	21183
198005	21471
198006	20342
198007	21007
198008	21309
198009	20256
198010	20425
198011	19854
198012	20640
198101	20887
198102	19346
198103	21619
198104	20652
198105	21462
198106	20497
198107	20993
198108	21071
198109	20434
198110	21270
198111	21012
198112	21759
198201	21735
198202	19908
198203	22229
198204	21237
198205	21927
198206	20959
198207	21473
198208	21387
198209	20785
198210	21842
198211	21069
198212	21612
198301	21833
198302	19797
198303	21930
198304	21328
198305	22042
198306	21288
198307	21777
198308	21984
198309	21315
198310	22197
198311	21565
198312	21983
198401	22106
198402	20897
198403	22396
198404	21436
198405	22175
198406	21316
198407	21580
198408	21880
198409	21273
198410	22068
198411	21335
198412	21899
198501	21845
198502	19722
198503	21970
198504	21137
198505	21311
198506	20438
198507	21518
198508	21213
198509	20541
198510	21693
198511	20879
198512	21549
198601	21954
198602	20037
198603	21985
198604	21142
198605	21804
198606	20547
198607	21418
198608	21443
198609	21026
198610	21813
198611	21322
198612	22211
198701	21970
198702	20115
198703	22363
198704	21431
198705	22274
198706	21471
198707	22000
198708	22264
198709	21540
198710	22433
198711	21622
198712	22246
198801	22259
198802	20593
198803	22196
198804	21532
198805	22120
198806	21386
198807	22179
198808	22232
198809	21811
198810	22717
198811	22119
198812	22598
198901	22843
198902	20640
198903	22820
198904	22003
198905	22656
198906	21483
198907	22111
198908	21966
198909	21784
198910	22305
198911	21665
198912	22167
199001	21967
199002	20143
199003	22261
199004	21298
199005	22042
199006	21428
199007	21936
199008	21986
199009	20897
199010	21166
199011	20721
199012	21439
199101	21048
199102	19192
199103	21804
199104	21035
199105	21612
199106	20516
199107	21129
199108	21209
199109	20492
199110	20826
199111	19615
199112	20632
199201	20235
199202	19145
199203	20701
199204	19941
199205	20731
199206	20132
199207	20833
199208	20988
199209	20382
199210	21162
199211	20686
199212	21301
199301	21225
199302	19473
199303	21383
199304	20749
199305	21155
199306	20481
199307	20911
199308	20682
199309	19692
199310	20387
199311	19838
199312	20545
199401	20189
199402	18703
199403	20608
199404	19993
199405	20370
199406	19752
199407	20399
199408	20630
199409	19944
199410	20615
199411	19833
199412	20455
199501	19966
199502	18363
199503	20421
199504	19526
199505	20092
199506	19382
199507	20220
199508	20477
199509	19596
199510	20523
199511	19525
199512	20052
199601	19813
199602	18665
199603	19752
199604	19170
199605	19645
199606	18623
199607	19418
199608	18624
199609	18015
199610	18786
199611	18030
199612	18688
199701	18377
199702	16548
199703	18589
199704	18457
199705	18775
199706	18109
199707	19092
199708	18891
199709	18429
199710	18670
199711	18178
199712	18338
199801	19123
199802	17070
199803	19397
199804	18499
199805	18816
199806	18202
199807	18558
199808	18567
199809	17674
199810	18447
199811	17844
199812	17550
199901	17329
199902	15878
199903	18117
199904	17355
199905	17950
199906	17066
199907	17527
199908	17258
199909	16486
199910	16774
199911	16578
199912	16781
200001	16578
200002	16016
200003	16754
200004	16461
200005	17236
200006	17034
200007	17348
200008	17489
200009	16757
200010	17301
200011	16840
200012	17414
200101	17486
200102	15903
200103	17945
200104	17351
200105	17845
200106	17206
200107	17305
200108	17776
200109	17174
200110	17680
200111	17046
200112	17629
200201	17615
200202	16153
200203	17904
200204	16727
200205	17449
200206	17033
200207	17614
200208	17675
200209	17111
200210	16990
200211	16339
200212	16802
200301	17242
200302	15707
200303	17621
200304	17133
200305	17500
200306	16837
200307	17511
200308	17456
200309	16963
200310	17425
200311	16861
200312	17282
200401	17382
200402	16399
200403	17777
200404	17236
200405	17602
200406	17095
200407	17848
200408	17915
200409	17405
200410	18096
200411	17209
200412	17685
200501	17815
200502	16558
200503	18540
200504	17972
200505	18570
200506	17997
200507	18374
200508	18240
200509	17704
200510	18480
200511	17732
200512	18270
200601	18138
200602	16734
200603	18492
200604	17879
200605	18603
200606	17930
200607	18512
200608	18766
200609	18144
200610	18295
200611	17573
200612	17858
200701	17835
200702	16199
200703	18222
200704	18044
200705	19061
200706	18339
200707	19013
200708	19172
200709	18359
200710	19076
200711	18226
200712	18822
200801	18655
200802	17567
200803	18929
200804	18116
200805	18847
200806	18337
200807	19001
200808	19119
200809	18516
200810	19170
200811	18789
200812	19181
200901	19008
200902	17178
200903	19148
200904	18338
200905	18798
200906	18270
200907	18910
200908	19062
200909	18472
200910	19082
200911	18479
200912	19071
201001	18811
201002	16991
201003	19008
201004	18144
201005	18572
201006	17772
201007	18814
201008	19155
201009	18442
201010	19474
201011	18611
201012	19045
201101	19025
201102	17178
201103	19192
201104	18683
201105	19235
201106	18747
201107	19501
201108	19979
201109	19418
201110	19749
201111	18937
201112	19344
201201	19044
201202	17853
201203	18951
201204	18250
201205	19148
201206	18675
201207	19292
201208	18946
201209	18366
201210	18379
201211	17915
201212	18323
201301	18329
201302	16577
201303	18666
201304	17833
201305	18715
201306	18481
201307	18565
201308	18541
201309	17938
201310	18862
201311	18157
201312	18582
201401	18160
201402	16618
201403	19013
201404	17968
201405	18840
201406	18293
201407	18774
201408	18585
201409	17902
201410	18624
201411	18078
201412	18490
201501	17713
201502	15733
201503	17133
201504	17917
201505	18388
201506	17870
201507	18551
201508	19191
201509	18757
201510	19113
201511	18340
201512	18729
201601	18791
201602	17705
201603	19243
201604	18317
201605	18469
201606	17861
201607	19029
201608	19125
201609	18637
201610	19360
201611	18774
201612	19325
201701	19393
201702	17748
201703	19605
201704	18754
201705	19365
201706	18579
201707	19040
201708	18893
201709	18036
201710	18589
201711	17973
201712	18633
201801	18604
201802	16852
201803	18631
201804	18120
201805	18642
201806	18305
201807	18536
201808	18816
201809	18183
201810	18916
201811	17950
201812	18544
201901	18381
201902	16635
201903	18465
201904	17473
201905	18175
201906	17707
201907	18556
201908	18628
201909	16909
201910	18299
201911	17610
201912	18234
202001	17235
202002	15229
202003	17110
202004	15552
202005	16048
202006	15138
202007	15672
202008	15632
202009	12143
