date	counts
191305	27
191306	28
191307	28
191308	31
191309	29
191310	26
191311	33
191312	26
191401	29
191402	30
191403	34
191404	27
191405	28
191406	32
191407	30
191408	25
191409	26
191410	27
191411	25
191412	27
191501	26
191502	30
191503	27
191504	25
191505	25
191506	16
191507	26
191508	20
191509	22
191510	25
191511	21
191512	23
191601	22
191602	26
191603	24
191604	17
191610	15
191611	20
191701	14
191702	16
191703	16
191704	20
191705	45
191706	52
191707	35
191708	40
191709	41
191710	38
191711	38
191712	33
193409	11
193510	15
194310	53
194311	84
194312	78
194401	92
194402	93
194403	89
194404	75
194405	126
194406	104
194407	104
194408	107
194409	100
194410	120
194411	110
194412	116
194501	112
194502	103
194503	109
194601	792
194602	914
194603	1051
194604	888
194605	914
194606	992
194607	1071
194608	1116
194609	1065
194610	1087
194611	1061
194612	1017
194701	1092
194702	1025
194703	1200
194704	1206
194705	1233
194706	1229
194707	1121
194708	1129
194709	1114
194710	1162
194711	1118
194712	1185
194801	3043
194802	2888
194803	3311
194804	4002
194805	4130
194806	4204
194807	4307
194808	4341
194809	4072
194810	4193
194811	4348
194812	4321
194901	4534
194902	4281
194903	4642
194904	4675
194905	5019
194906	5024
194907	5256
194908	5066
194909	5221
194910	5416
194911	4823
194912	5201
195001	7117
195002	6710
195003	7538
195004	7460
195005	7986
195006	7909
195007	8813
195008	8891
195009	8845
195010	9397
195011	9094
195012	9559
195101	9233
195102	8227
195103	9577
195104	9351
195105	9558
195106	8918
195107	9508
195108	9172
195109	9029
195110	9634
195111	9047
195112	9428
195201	9350
195202	8818
195203	9676
195204	9814
195205	9999
195206	9685
195207	10594
195208	10719
195209	10441
195210	10644
195211	10522
195212	10626
195301	10804
195302	10026
195303	11552
195304	11344
195305	11636
195306	11303
195307	11552
195308	11800
195309	11192
195310	11317
195311	10881
195312	11268
195401	11490
195402	10817
195403	11410
195404	10057
195405	10602
195406	10135
195407	10573
195408	10596
195409	10153
195410	10109
195411	9940
195412	10207
195501	10364
195502	9843
195503	11478
195504	11021
195505	11510
195506	11142
195507	13245
195508	13549
195509	12835
195510	13004
195511	12415
195512	12852
195601	13366
195602	12496
195603	13857
195604	13550
195605	14321
195606	13871
195607	14087
195608	13782
195609	13399
195610	13991
195611	13727
195612	14147
195701	14412
195702	13235
195703	15063
195704	19143
195705	20434
195706	19134
195707	18134
195708	18142
195709	17519
195710	18306
195711	17925
195712	18389
195801	17188
195802	15873
195803	17911
195804	17470
195805	18052
195806	17520
195807	18169
195808	18010
195809	17328
195810	18030
195811	17338
195812	17983
195901	17581
195902	16002
195903	18214
195904	17732
195905	18219
195906	17373
195907	17689
195908	17942
195909	17429
195910	18045
195911	17546
195912	18077
196001	17852
196002	17158
196003	18504
196004	17685
196005	18455
196006	17892
196007	18585
196008	18435
196009	17996
196010	18617
196011	17847
196012	18690
196101	18837
196102	17056
196103	18937
196104	18376
196105	18890
196106	18239
196107	19046
196108	19133
196109	18571
196110	19022
196111	18390
196112	19033
196201	18986
196202	17122
196203	20489
196204	19262
196205	19321
196206	18897
196207	19323
196208	19269
196209	18734
196210	19555
196211	18883
196212	19226
196301	19265
196302	17558
196303	19338
196304	18747
196305	19256
196306	18667
196307	19017
196308	18840
196309	18170
196310	18250
196311	17626
196312	18126
196401	16697
196402	15882
196403	17097
196404	16555
196405	16744
196406	17188
196407	18292
196408	18451
196409	17895
196410	18220
196411	17477
196412	18262
196501	18042
196502	16681
