date	counts
190504	11
190505	26
190506	22
190507	16
190508	25
190509	16
190510	16
190511	20
190512	16
190601	16
190602	15
190603	16
190604	20
190605	26
190606	16
190607	29
190608	23
190609	23
190610	15
190611	24
190612	26
190701	25
190702	22
190703	25
190704	32
190705	29
190706	26
190707	32
190708	36
190709	34
190710	34
190711	26
190712	24
190801	24
190802	24
190803	31
190804	29
190805	27
190806	26
190807	32
190808	29
190809	27
190810	31
190811	26
190812	33
190901	30
190902	31
190903	35
190904	27
190905	29
190906	26
190907	28
190908	28
190909	28
190910	30
190911	26
190912	31
191001	29
191002	29
191003	30
191004	27
191005	33
191006	26
191007	22
191008	32
191009	29
191010	32
191011	32
191012	33
191101	42
191102	41
191103	49
191104	46
191105	25
191106	27
191107	22
191108	29
191109	41
191110	54
191111	41
191112	39
191201	43
191202	42
191203	42
191204	43
191205	51
191206	43
191207	53
191208	53
191209	50
191210	51
191211	44
191212	40
191301	51
191302	48
191303	49
191304	41
191305	32
191306	38
191307	35
191308	28
191309	30
191310	31
191311	30
191312	34
191401	34
191402	37
191403	38
191404	44
191405	54
191406	46
191407	47
191408	55
191409	45
191410	44
191411	49
191412	51
191501	51
191502	49
191503	39
191504	41
191505	40
191506	35
191507	46
191508	39
191509	41
191510	45
191511	52
191512	53
191601	36
191602	40
191603	37
191604	44
191605	32
191606	29
191607	39
191608	37
191609	41
191610	45
191611	38
191612	40
191701	43
191702	36
191703	43
191704	52
191705	44
191706	37
191707	37
191708	50
191709	49
191710	46
191711	44
191712	34
192301	28
192302	24
192303	16
192304	24
192305	24
192306	29
192307	22
192308	29
192309	28
192310	31
192311	20
192312	21
192401	17
192402	23
192403	14
192404	17
192405	17
192406	18
192407	17
192408	17
192409	18
192410	18
192411	13
192412	21
192511	12
192604	17
192605	18
192606	36
192607	45
192608	41
192609	48
192610	37
192611	42
192612	30
192701	41
192702	31
192703	49
192704	39
192705	38
192706	39
192707	38
192708	49
192709	36
192710	41
192711	28
192712	44
192801	54
192802	55
192803	69
192804	56
192805	50
192806	53
192807	52
192808	39
192809	58
192810	68
192811	61
192812	53
192901	62
192902	45
192903	30
192912	19
193001	42
193002	33
193003	38
193004	21
193005	20
193006	14
193007	29
193008	35
193009	37
193010	42
193011	35
193012	31
193101	32
193102	42
193103	41
193104	36
193105	36
193106	40
193107	14
193108	21
193109	19
193110	28
193111	44
193112	38
193201	39
193202	46
193203	40
193204	24
193205	27
193206	29
193208	13
193304	13
193307	16
193308	22
193309	20
193310	15
193312	11
193401	33
193409	18
193411	17
193412	11
193502	16
193503	11
193505	20
193506	37
193510	13
193611	27
193704	13
193712	15
193802	11
194206	22
194210	29
194309	11
194310	58
194311	22
194312	48
194401	36
194402	40
194403	76
194404	39
194405	49
194406	44
194407	83
194408	109
194409	163
194410	219
194411	282
194412	281
194501	323
194502	243
194503	306
194504	291
194505	346
194506	501
194507	559
194508	206
194509	182
194510	183
194511	479
194512	509
194601	1175
194602	1202
194603	1437
194604	1263
194605	1397
194606	1267
194607	1226
194608	1417
194609	1458
194610	1492
194611	1456
194612	1406
194701	1476
194702	1345
194703	1575
194704	1619
194705	1678
194706	1530
194707	1502
194708	1655
194709	1584
194710	1624
194711	1697
194712	1682
194801	3585
194802	3225
194803	3743
194804	4009
194805	4130
194806	4188
194807	4103
194808	4147
194809	3894
194810	4125
194811	4210
194812	4216
194901	4869
194902	4332
194903	4727
194904	4573
194905	4861
194906	4848
194907	5107
194908	4983
194909	5099
194910	5203
194911	4831
194912	5078
195001	5844
195002	5675
195003	6336
195004	6069
195005	6592
195006	6205
195007	7147
195008	7261
195009	7241
195010	7871
195011	7474
195012	7992
195101	7779
195102	6769
195103	7687
195104	7414
195105	7381
195106	7048
195107	7430
195108	7458
195109	7557
195110	7899
195111	7526
195112	7996
195201	7986
195202	7094
195203	7801
195204	7881
195205	8016
195206	7478
195207	8450
195208	8586
195209	8228
195210	8423
195211	8393
195212	8344
195301	8332
195302	8079
195303	9768
195304	9875
195305	10143
195306	9720
195307	9980
195308	10158
195309	9677
195310	10027
195311	9569
195312	9908
195401	9768
195402	9121
195403	10132
195404	10009
195405	10380
195406	10063
195407	10416
195408	10359
195409	10048
195410	10078
195411	9770
195412	9910
195501	10161
195502	9359
195503	10632
195504	10382
195505	10873
195506	10699
195507	11659
195508	11851
195509	11185
195510	11338
195511	10699
195512	11187
195601	11743
195602	11240
195603	12468
195604	12470
195605	13242
195606	12827
195607	12797
195608	12482
195609	12831
195610	13227
195611	12901
195612	13395
195701	13721
195702	12748
195703	14540
195704	13767
195705	14541
195706	13694
195707	14604
195708	14738
195709	14602
195710	14866
195711	14369
195712	14879
195801	14728
195802	13361
195803	15129
195804	14874
195805	15445
195806	15071
195807	15585
195808	15365
195809	15077
195810	15372
195811	14713
195812	15352
195901	15193
195902	13722
195903	15597
195904	15302
195905	15561
195906	15118
195907	15394
195908	15338
195909	14766
195910	15213
195911	14816
195912	15359
196001	15333
196002	14481
196003	15842
196004	15144
196005	15580
196006	15241
196007	15768
196008	15834
196009	15373
196010	15852
196011	15292
196012	15988
196101	16059
196102	14749
196103	16307
196104	15914
196105	16546
196106	15950
196107	16352
196108	16324
196109	15824
196110	16271
196111	15619
196112	16157
196201	15986
196202	14465
196203	18664
196204	17229
196205	17326
196206	16954
196207	17176
196208	17406
196209	17085
196210	17954
196211	17191
196212	17497
196301	16004
196302	15224
196303	16050
196304	16327
196305	16968
196306	16486
196307	16843
196308	16861
196309	16136
196310	16867
196311	16187
196312	16620
196401	15016
196402	12259
196403	15507
196404	14960
196405	15132
196406	15833
196407	16977
196408	17046
196409	16926
196410	17622
196411	16798
196412	17659
196501	17637
196502	15706
196503	17753
196504	17190
196505	17502
196506	16798
196507	17360
196508	17430
196509	16642
196510	17723
196511	16750
196512	17483
196601	17717
196602	15961
196603	17715
196604	16956
196605	17999
196606	18164
196607	18802
196608	16265
196609	16525
196610	17921
196611	19154
196612	19674
196701	19668
196702	17943
196703	19833
196704	19046
196705	19572
196706	19178
196707	19791
196708	19876
196709	18627
196710	19598
196711	19283
196712	19859
196801	19396
196802	18166
196803	19107
196804	18433
196805	18750
196806	18128
196807	18916
196808	18675
196809	18254
196810	19221
196811	18934
196812	19612
196901	19690
196902	18035
196903	19598
196904	18932
196905	19808
196906	19463
196907	19851
196908	19522
196909	19007
196910	20191
196911	19456
196912	19847
197001	20020
197002	18183
197003	19821
197004	19533
197005	20128
197006	19492
197007	20332
197008	19972
197009	19122
197010	20421
197011	19798
197012	20360
197101	20185
197102	18368
197103	20347
197104	19897
197105	20467
197106	19904
197107	20347
197108	20161
197109	19419
197110	20787
197111	20503
197112	20453
197201	20456
197202	19298
197203	20670
197204	19926
197205	20793
197206	19925
197207	20505
197208	20985
197209	20288
197210	20021
197211	20541
197212	21051
197301	21628
197302	19681
197303	21358
197304	20461
197305	21258
197306	20325
197307	20858
197308	20845
197309	20395
197310	21317
197311	20735
197312	21419
197401	21235
197402	19192
197403	21269
197404	19918
197405	20404
197406	20266
197407	21031
197408	21416
197409	20443
197410	20975
197411	20122
197412	20680
197501	21057
197502	19045
197503	20681
197504	19878
197505	20598
197506	19794
197507	20089
197508	20268
197509	19817
197510	20952
197511	20325
197512	21211
197601	21092
197602	19757
197603	21019
197604	20109
197605	20676
197606	19880
197607	20514
197608	20370
197609	19932
197610	20760
197611	20286
197612	20780
197701	20473
197702	19024
197703	21099
197704	19919
197705	20519
197706	19612
197707	20337
197708	20382
197709	19793
197710	20916
197711	20753
197712	21416
197801	20688
197802	19055
197803	20817
197804	19848
197805	20548
197806	20194
197807	20639
197808	20755
197809	19894
197810	20774
197811	20506
197812	21816
197901	22208
197902	20051
197903	21402
197904	20614
197905	22299
197906	21701
197907	21119
197908	21069
197909	19606
197910	20684
197911	20424
197912	19799
198001	20191
198002	18715
198003	19868
198004	19433
198005	19753
198006	18638
198007	19892
198008	19958
198009	19019
198010	18967
198011	18464
198012	19296
198101	19831
198102	18266
198103	19933
198104	19252
198105	19867
198106	19133
198107	19517
198108	19812
198109	18870
198110	19873
198111	19769
198112	20145
198201	20611
198202	18858
198203	20886
198204	20121
198205	20531
198206	19783
198207	20171
198208	20250
198209	19689
198210	20730
198211	20225
198212	20891
198301	20883
198302	18814
198303	20754
198304	20050
198305	20836
198306	20201
198307	20428
198308	20624
198309	19988
198310	20856
198311	20714
198312	21047
198401	20563
198402	19368
198403	20294
198404	19447
198405	20211
198406	19298
198407	20058
198408	20201
198409	19518
198410	20463
198411	19873
198412	20287
198501	20543
198502	18497
198503	20475
198504	19693
198505	20018
198506	19251
198507	19979
198508	19691
198509	18990
198510	19949
198511	19541
198512	20303
198601	20733
198602	18850
198603	20489
198604	19605
198605	20222
198606	19063
198607	19758
198608	19912
198609	19769
198610	20735
198611	20239
198612	20957
198701	20885
198702	19069
198703	20824
198704	19929
198705	20697
198706	19813
198707	20286
198708	20443
198709	20017
198710	20941
198711	20518
198712	21138
198801	21003
198802	19552
198803	20941
198804	20057
198805	20581
198806	19819
198807	20397
198808	20491
198809	20199
198810	20934
198811	20704
198812	21463
198901	21522
198902	19020
198903	21029
198904	20147
198905	20816
198906	19367
198907	20329
198908	20448
198909	19931
198910	20951
198911	20591
198912	20584
199001	20504
199002	19019
199003	21054
199004	20161
199005	20531
199006	19663
199007	20319
199008	20242
199009	19371
199010	20004
199011	19380
199012	19895
199101	19824
199102	18046
199103	20067
199104	19515
199105	20210
199106	18909
199107	19662
199108	20050
199109	19129
199110	19665
199111	19007
199112	19505
199201	18898
199202	17994
199203	19108
199204	18664
199205	19350
199206	18713
199207	19535
199208	19511
199209	19065
199210	19740
199211	19571
199212	19957
199301	19771
199302	18216
199303	19918
199304	19363
