date	counts
194306	2
194402	10
194403	4
194404	1
194406	3
194407	1
194408	9
194409	5
194410	4
194411	1
194412	5
194501	7
194502	3
194503	1
194508	1
194601	54
194602	73
194603	133
194604	162
194605	152
194606	175
194607	174
194608	177
194609	130
194610	73
194611	41
194612	37
194701	28
194702	23
194703	43
194704	39
194705	58
194706	102
194707	106
194708	74
194709	46
194710	50
194711	21
194712	12
194801	210
194802	275
194803	295
194804	312
194805	329
194806	323
194807	369
194808	360
194809	344
194810	376
194811	395
194812	328
194901	355
194902	334
194903	409
194904	477
194905	575
194906	670
194907	673
194908	741
194909	677
194910	797
194911	775
194912	857
195001	867
195002	759
195003	954
195004	1100
195005	1162
195006	1024
195007	1089
195008	1071
195009	1065
195010	1159
195011	1027
195012	1016
195101	929
195102	1171
195103	1424
195104	1497
195105	1654
195106	1731
195107	1825
195108	1801
195109	1684
195110	1638
195111	1576
195112	1558
195201	1476
195202	1499
195203	1805
195204	1779
195205	1889
195206	1976
195207	1687
195208	1713
195209	1700
195210	1608
195211	1549
195212	1575
195301	1608
195302	1402
195303	1525
195304	1614
195305	1977
195306	2027
195307	1922
195308	1888
195309	1741
195310	1768
195311	1645
195312	1678
195401	2149
195402	2059
195403	2214
195404	1406
195405	1514
195406	1459
195407	1612
195408	1637
195409	1510
195410	1426
195411	1358
195412	1387
195501	1457
195502	1343
195503	1517
195504	1489
195505	1446
195506	1396
195507	2295
195508	2296
195509	2202
195510	2305
195511	2085
195512	2167
195601	2673
195602	2522
195603	2786
195604	2861
195605	3060
195606	2899
195607	4218
195608	5571
195609	5311
195610	5501
195611	5248
195612	5402
195701	5067
195702	5013
195703	6028
195704	6298
195705	6618
195706	6951
195707	7518
195708	7469
195709	7137
195710	7181
195711	6933
195712	7069
195801	6874
195802	6816
195803	8272
195804	8231
195805	8493
195806	8388
195807	8357
195808	8501
195809	8030
195810	8351
195811	7873
195812	8240
195901	7741
195902	7344
195903	8556
195904	8695
195905	8941
195906	8478
195907	8443
195908	8688
195909	8515
195910	8926
195911	8704
195912	8920
196001	8932
196002	8954
196003	9550
196004	9267
196005	9817
196006	9324
196007	9317
196008	9563
196009	9246
196010	9992
196011	9305
196012	10008
196101	10023
196102	9139
196103	10015
196104	10012
196105	10304
196106	9975
196107	10337
196108	10652
196109	10617
196110	10776
196111	10382
196112	10643
196201	10278
196202	9506
196203	13404
196204	13695
196205	14763
196206	14040
196207	14288
196208	14391
196209	12588
196210	14127
196211	13284
196212	13684
196301	11430
196302	11513
196303	13398
196304	13299
196305	13885
196306	13310
196307	11809
196308	12967
196309	11947
196310	12168
196311	11346
196312	11338
196401	10400
196402	10146
196403	11161
196404	11085
196405	11441
196406	11948
196407	12479
196408	12489
196409	12266
196410	12607
196411	12136
196412	12621
196501	12490
196502	11472
196503	12872
196504	12633
196505	12755
196506	12692
196507	13095
196508	12761
196509	12212
196510	12488
196511	11670
196512	12677
196601	13160
196602	11969
196603	13293
196604	12309
196605	13501
196606	13887
196607	14377
196608	12861
196609	12693
196610	13503
196611	14419
196612	14337
196701	11045
196702	12072
196703	15266
196704	14949
196705	15000
196706	15012
196707	15096
196708	15061
196709	14269
196710	15047
196711	14400
196712	15192
196801	11227
196802	10956
196803	12239
196804	10929
196805	11862
196806	10156
196807	11883
196808	11502
196809	11659
196810	12276
196811	11716
196812	11852
196901	14826
196902	13160
196903	14861
196904	13838
196905	14844
196906	15014
196907	15403
196908	16118
196909	15143
196910	15435
196911	15208
196912	14784
197001	16345
197002	15104
197003	13872
197004	15089
197005	17132
197006	16887
197007	16504
197008	17015
197009	15989
197010	16754
197011	15862
197012	16470
197101	17110
197102	15090
197103	16865
197104	17509
197105	17640
197106	17410
197107	16690
197108	17590
197109	16196
197110	17372
197111	16870
197112	16562
197201	15075
197202	15632
197203	17740
197204	17861
197205	18436
197206	18323
197207	18580
197208	17698
197209	18266
197210	17484
197211	17433
197212	18077
197301	18164
197302	16902
197303	18723
197304	18340
197305	18925
197306	18003
197307	18660
197308	16958
197309	18659
197310	18656
197311	18110
197312	18735
197401	17846
197402	15402
197403	15350
197404	14429
197405	14446
197406	14177
197407	15009
197408	15591
197409	15495
197410	15095
197411	13848
197412	15306
197501	16169
197502	14788
197503	16761
197504	17359
197505	17911
197506	17081
197507	17149
197508	15565
197509	14517
197510	15849
197511	17102
197512	17827
197601	17605
197602	16888
197603	18130
197604	17763
197605	18200
197606	17564
197607	17615
197608	17688
197609	16769
197610	17031
197611	16696
197612	17033
197701	17036
197702	15683
197703	17629
197704	17012
197705	18177
197706	17364
197707	17571
197708	17462
197709	16867
197710	17804
197711	17286
197712	17741
197801	17209
197802	16415
197803	18567
197804	17840
197805	18450
197806	17902
197807	18534
197808	18587
197809	17659
197810	18592
197811	17857
197812	18353
197901	18777
197902	17660
197903	18716
197904	18497
197905	19818
197906	19132
197907	18757
197908	18726
197909	18007
197910	18704
197911	17960
197912	18735
198001	17917
198002	16919
198003	18207
198004	17993
198005	18099
198006	17342
198007	18190
198008	18453
198009	17271
198010	17540
198011	17004
198012	17574
198101	17568
198102	16052
198103	18399
198104	17840
198105	17249
198106	17809
198107	17631
198108	17652
198109	16414
198110	17971
198111	17678
198112	18204
198201	18431
198202	17344
198203	19330
198204	19197
198205	19556
198206	18449
198207	18946
198208	18798
198209	18374
198210	19311
198211	18354
198212	18669
198301	18688
198302	17088
198303	18977
198304	18669
198305	18627
198306	18827
198307	18971
198308	19288
198309	18865
198310	18939
198311	18501
198312	19062
198401	17503
198402	17462
198403	19040
198404	18167
198405	18746
198406	17880
198407	18486
198408	18598
198409	17301
198410	18859
198411	18072
198412	18080
198501	18379
198502	16724
198503	18797
198504	18078
198505	17855
198506	17791
198507	17545
198508	17961
198509	17303
198510	18200
198511	17547
198512	17804
198601	18045
198602	16606
198603	18306
198604	17545
198605	17510
198606	17127
198607	17783
198608	17977
198609	17483
198610	18192
198611	17551
198612	17970
198701	17701
198702	16482
198703	18556
198704	17837
198705	18696
198706	17951
198707	18359
198708	18827
198709	18221
198710	18586
198711	17737
198712	18321
198801	18553
198802	16682
198803	18599
198804	18185
198805	18778
198806	17852
198807	18254
198808	18452
198809	18654
198810	19422
198811	18722
198812	19254
198901	19044
198902	17151
198903	19393
198904	18846
198905	19406
198906	18326
198907	18859
198908	18861
198909	18407
198910	18673
198911	18091
198912	18676
199001	18572
199002	17008
199003	19245
199004	18576
199005	19301
199006	18816
199007	18705
199008	19340
199009	18311
199010	18506
199011	17909
199012	18306
199101	17913
199102	16666
199103	18759
199104	18431
199105	18902
199106	18152
199107	18686
199108	18619
199109	18104
199110	18731
199111	17813
199112	18099
199201	17712
199202	16307
199203	18044
199204	17197
199205	17663
199206	16670
199207	17206
199208	17025
199209	16216
199210	16522
199211	17191
199212	18213
199301	17762
199302	16186
199303	18198
199304	17916
199305	18235
199306	17609
199307	17956
199308	17517
199309	16953
199310	17463
199311	16905
199312	17331
199401	17315
199402	16077
199403	17084
199404	17499
199405	18024
199406	17414
199407	17969
199408	18048
199409	17303
199410	17910
199411	17135
199412	17655
199501	17354
199502	16179
199503	18052
199504	17418
199505	17722
199506	17113
199507	17917
199508	17934
199509	16919
199510	17710
199511	16814
199512	17157
199601	16807
199602	15892
199603	17067
199604	16831
