level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	None	None	None	None						[55.92, 55.92]	[-155.58, -155.58]	era5.1759.conv.2:25505	era5_1759	19450501	19451031	2:25505	0-20500-0-25505	[106, 107]
0	0															0-20300-0-nan	IGRA2	None	None	None	None						[55.92, 55.92]	[-155.58, -155.58]	era5.1759.conv.2:25505	era5_1759	19450501	19451031	2:25505	0-20500-0-25505	[106, 107]
0	0		CHIRIKOF NS	55.92	-155.58	43.891200000000005				25505.0	19430401.0	19431231.0		0.0		0-20500-0-25505	WBAN	None	None	None	None						[55.92, 55.92]	[-155.58, -155.58]	era5.1759.conv.2:25505	era5_1759	19450501	19451031	2:25505	0-20500-0-25505	[106, 107]
1	1		CHIRIKOF NS	55.92	-155.58	43.891200000000005				25505.0	19431231.0	19450501.0		0.0		0-20500-0-25505	WBAN	None	None	None	None						[55.92, 55.92]	[-155.58, -155.58]	era5.1759.conv.2:25505	era5_1759	19450501	19451031	2:25505	0-20500-0-25505	[106, 107]
2	2		CHIRIKOF NS	55.92	-155.58	43.891200000000005				25505.0	19450501.0	19451031.0		0.0		0-20500-0-25505	WBAN	None	None	None	None						[55.92, 55.92]	[-155.58, -155.58]	era5.1759.conv.2:25505	era5_1759	19450501	19451031	2:25505	0-20500-0-25505	[106, 107]
3	3		CHIRIKOF ISLAND	55.9	-155.57	22.86				25511.0	19431101.0	19450430.0		2.3		0-20500-0-25511	WBAN	None	None	None	None						[55.92, 55.92]	[-155.58, -155.58]	era5.1759.conv.2:25505	era5_1759	19450501	19451031	2:25505	0-20500-0-25505	[106, 107]
4	4		CHIRIKOF ISLAND	55.9	-155.57	7.9248				25511.0	19530301.0	19540831.0		2.3		0-20500-0-25511	WBAN	None	None	None	None						[55.92, 55.92]	[-155.58, -155.58]	era5.1759.conv.2:25505	era5_1759	19450501	19451031	2:25505	0-20500-0-25505	[106, 107]
0	0															0-20400-0-nan	CHUAN	None	None	None	None						[55.92, 55.92]	[-155.58, -155.58]	era5.1759.conv.2:25505	era5_1759	19450501	19451031	2:25505	0-20500-0-25505	[106, 107]
0	0															0-20600-0-nan	SCHROEDER	None	None	None	None						[55.92, 55.92]	[-155.58, -155.58]	era5.1759.conv.2:25505	era5_1759	19450501	19451031	2:25505	0-20500-0-25505	[106, 107]
0	0															0-20700-0-nan	WMO	None	None	None	None						[55.92, 55.92]	[-155.58, -155.58]	era5.1759.conv.2:25505	era5_1759	19450501	19451031	2:25505	0-20500-0-25505	[106, 107]
