level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
0	0															0-20300-0-nan	IGRA2	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
0	0		GOLDSBORO S-J AFB	35.35	-77.98	24.9936				13713.0	19440101.0	19460731.0		0.0		0-20500-0-13713	WBAN	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
1	1		GOLDSBORO S-J AFB	35.35	-77.97	24.9936				13713.0	19430601.0	19440101.0		0.9		0-20500-0-13713	WBAN	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
2	2		GOLDSBORO 4 SE	35.34	-77.96	27.127200000000002				13713.0	19990428.0	99991231.0		2.1		0-20500-0-13713	WBAN	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
3	3		GOLDSBORO S-J AFB	35.33	-77.97	29.8704				13713.0	19540401.0	19540531.0		2.4		0-20500-0-13713	WBAN	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
4	4		GOLDSBORO S-J AFB	35.33	-77.97	27.127200000000002				13713.0	19760101.0	19861101.0		2.4		0-20500-0-13713	WBAN	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
5	5		GOLDSBORO 4 SE	35.33	-77.97	27.127200000000002				13713.0	19950101.0	19990428.0		2.4		0-20500-0-13713	WBAN	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
6	6		GOLDSBORO S-J AFB	35.33	-77.97	29.8704				13713.0	19540531.0	19570101.0		2.4		0-20500-0-13713	WBAN	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
7	7		GOLDSBORO S-J AFB	35.33	-77.97	29.8704				13713.0	19570101.0	19600101.0		2.4		0-20500-0-13713	WBAN	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
8	8		GOLDSBORO S-J AFB	35.33	-77.97	25.908				13713.0	19600101.0	19610101.0		2.4		0-20500-0-13713	WBAN	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
9	9		GOLDSBORO S-J AFB	35.33	-77.97	27.127200000000002				13713.0	19610101.0	19760101.0		2.4		0-20500-0-13713	WBAN	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
10	10		GOLDSBORO 4 SE	35.33	-77.97	27.127200000000002				13713.0	19861101.0	19950101.0		2.4		0-20500-0-13713	WBAN	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
11	11		GOLDSBORO WAYNE MUNICIPAL AIRP	35.46	-77.96	40.8432				3708.0	10101.0	99991231.0		12.3		0-20500-0-3708	WBAN	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
0	0															0-20400-0-nan	CHUAN	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
0	0															0-20600-0-nan	SCHROEDER	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
0	0															0-20700-0-nan	WMO	goldsboro	4.4	35.3847222	-77.9930556						[35.35, 35.35]	[-77.97, -77.98]	era5.1759.conv.2:13713	era5_1759	19430612	19450728	2:13713	0-20500-0-13713	[106, 107]
