file_statid	station_id	station_name	latitude	longitude	elevation	original_lat	original_lon	distance_km	lat_file	lon_file	inventory	WIGOS	WMO_id	WIGOS_calc	file_min_date	file_max_date	start_date	end_date	isRadio	WIGOS_best	city	variables
2:80413	80413	MARACAY - B.A. SUCRE	10.25	-67.65	437.0	10 15 00N	067 39 00W	16238.5	[-5.63, -5.63]	[146.5, 146.5]	OSCAR	0-20000-0-80413		0-20000-0-80413	19440218	19440918	999.0	999.0	True	0-20500-0-80413	madang	[106, 107]
2:80413	80413	MARACAY - B.A. SUCRE	10.25	-67.65	436.0			16238.5	[-5.63, -5.63]	[146.5, 146.5]	IGRA2			0-20300-0-80413	19440218	19440918	1966.0	2014.0	True	0-20500-0-80413	madang	[106, 107]
2:80413	80413	SAIDOR	-5.63	146.5	8.2296			0.0	[-5.63, -5.63]	[146.5, 146.5]	WBAN			0-20500-0-80413	19440218	19440918	19440101.0	19441031.0		0-20500-0-80413	madang	[106, 107]
2:80413									[-5.63, -5.63]	[146.5, 146.5]	CHUAN			0-20400-0-nan	19440218	19440918				0-20500-0-80413	madang	[106, 107]
2:80413									[-5.63, -5.63]	[146.5, 146.5]	SCHROEDER			0-20600-0-nan	19440218	19440918				0-20500-0-80413	madang	[106, 107]
2:80413	80413	MARACAY                  	10.25	-67.65	436.0			16238.5	[-5.63, -5.63]	[146.5, 146.5]	WMO		80413	0-20700-0-80413	19440218	19440918				0-20500-0-80413	madang	[106, 107]
