level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	peru	10.2	40.7536111	-86.0688889						[40.67, 40.67]	[-86.12, -86.12]	era5.1759.conv.2:14854	era5_1759	19430501	19451027	2:14854	0-20500-0-14854	[106, 107]
0	0															0-20300-0-nan	IGRA2	peru	10.2	40.7536111	-86.0688889						[40.67, 40.67]	[-86.12, -86.12]	era5.1759.conv.2:14854	era5_1759	19430501	19451027	2:14854	0-20500-0-14854	[106, 107]
0	0		BUNKER HILL NAS	40.67	-86.12	245.9736				14854.0	19430101.0	19451031.0		0.0		0-20500-0-14854	WBAN	peru	10.2	40.7536111	-86.0688889						[40.67, 40.67]	[-86.12, -86.12]	era5.1759.conv.2:14854	era5_1759	19430501	19451027	2:14854	0-20500-0-14854	[106, 107]
1	1		PERU GRISSOM AFB	40.65	-86.15	250.8504				94833.0	19811231.0	19950101.0		3.4		0-20500-0-94833	WBAN	peru	10.2	40.7536111	-86.0688889						[40.67, 40.67]	[-86.12, -86.12]	era5.1759.conv.2:14854	era5_1759	19430501	19451027	2:14854	0-20500-0-14854	[106, 107]
2	2		PERU GRISSOM AFB	40.65	-86.15	249.0216				94833.0	19660101.0	19690101.0		3.4		0-20500-0-94833	WBAN	peru	10.2	40.7536111	-86.0688889						[40.67, 40.67]	[-86.12, -86.12]	era5.1759.conv.2:14854	era5_1759	19430501	19451027	2:14854	0-20500-0-14854	[106, 107]
3	3		PERU GRISSOM AFB	40.65	-86.15	250.8504				94833.0	19630101.0	19660101.0		3.4		0-20500-0-94833	WBAN	peru	10.2	40.7536111	-86.0688889						[40.67, 40.67]	[-86.12, -86.12]	era5.1759.conv.2:14854	era5_1759	19430501	19451027	2:14854	0-20500-0-14854	[106, 107]
4	4		PERU GRISSOM AFB	40.65	-86.15	249.0216				94833.0	19610101.0	19630101.0		3.4		0-20500-0-94833	WBAN	peru	10.2	40.7536111	-86.0688889						[40.67, 40.67]	[-86.12, -86.12]	era5.1759.conv.2:14854	era5_1759	19430501	19451027	2:14854	0-20500-0-14854	[106, 107]
5	5		PERU GRISSOM AFB	40.65	-86.15	245.0592				94833.0	19551201.0	19610101.0		3.4		0-20500-0-94833	WBAN	peru	10.2	40.7536111	-86.0688889						[40.67, 40.67]	[-86.12, -86.12]	era5.1759.conv.2:14854	era5_1759	19430501	19451027	2:14854	0-20500-0-14854	[106, 107]
6	6		PERU GRISSOM AFB	40.65	-86.15	250.8504				94833.0	19950101.0	99991231.0		3.4		0-20500-0-94833	WBAN	peru	10.2	40.7536111	-86.0688889						[40.67, 40.67]	[-86.12, -86.12]	era5.1759.conv.2:14854	era5_1759	19430501	19451027	2:14854	0-20500-0-14854	[106, 107]
7	7		PERU GRISSOM AFB	40.65	-86.15	250.8504				94833.0	19690101.0	19811231.0		3.4		0-20500-0-94833	WBAN	peru	10.2	40.7536111	-86.0688889						[40.67, 40.67]	[-86.12, -86.12]	era5.1759.conv.2:14854	era5_1759	19430501	19451027	2:14854	0-20500-0-14854	[106, 107]
8	8		KOKOMO MUNICIPAL AIRPORT	40.53	-86.06	252.0696				54807.0	20020930.0	99991231.0		16.4		0-20500-0-54807	WBAN	peru	10.2	40.7536111	-86.0688889						[40.67, 40.67]	[-86.12, -86.12]	era5.1759.conv.2:14854	era5_1759	19430501	19451027	2:14854	0-20500-0-14854	[106, 107]
0	0															0-20400-0-nan	CHUAN	peru	10.2	40.7536111	-86.0688889						[40.67, 40.67]	[-86.12, -86.12]	era5.1759.conv.2:14854	era5_1759	19430501	19451027	2:14854	0-20500-0-14854	[106, 107]
0	0															0-20600-0-nan	SCHROEDER	peru	10.2	40.7536111	-86.0688889						[40.67, 40.67]	[-86.12, -86.12]	era5.1759.conv.2:14854	era5_1759	19430501	19451027	2:14854	0-20500-0-14854	[106, 107]
0	0															0-20700-0-nan	WMO	peru	10.2	40.7536111	-86.0688889						[40.67, 40.67]	[-86.12, -86.12]	era5.1759.conv.2:14854	era5_1759	19430501	19451027	2:14854	0-20500-0-14854	[106, 107]
