file_statid	station_id	station_name	latitude	longitude	elevation	original_lat	original_lon	distance_km	lat_file	lon_file	inventory	WIGOS	WMO_id	WIGOS_calc	file_min_date	file_max_date	start_date	end_date	isRadio	WIGOS_best	city	variables
1:33631	33631	Uzhhorod	48.63333333333333	22.261111111111113	124.0	48 38 00N	022 15 40E	4.7	[48.63, 48.6]	[22.3, 22.27]	OSCAR	0-20000-0-33631		0-20000-0-33631	19530216	19791231	999	999	True	0-20000-0-33631	uzhhorod	[38, 85, 106, 107, 117]
1:33631	12786	ZAHONY	48.4	22.166666666666668	104.0	48 24 00N	022 10 00E	24.3	[48.63, 48.6]	[22.3, 22.27]	OSCAR	0-20000-0-12786		0-20000-0-12786	19530216	19791231	999	999	False	0-20000-0-33631	uzhhorod	[38, 85, 106, 107, 117]
1:33631	33631	UZHHOROD	48.633	22.267	118.0			4.4	[48.63, 48.6]	[22.3, 22.27]	IGRA2			0-20300-0-33631	19530216	19791231	1953	2008	True	0-20000-0-33631	uzhhorod	[38, 85, 106, 107, 117]
1:33631									[48.63, 48.6]	[22.3, 22.27]	WBAN			0-20500-0-nan	19530216	19791231				0-20000-0-33631	uzhhorod	[38, 85, 106, 107, 117]
1:33631	5377	Uzhorod	48.63	22.27	150			4.0	[48.63, 48.6]	[22.3, 22.27]	CHUAN		-999	0-20400-0-5377	19530216	19791231	-999-999	-999-999		0-20000-0-33631	uzhhorod	[38, 85, 106, 107, 117]
1:33631	33631	UKLU Uzhhorod AP, Ukraine	48.63	22.27	-999			4.0	[48.63, 48.6]	[22.3, 22.27]	SCHROEDER		33631	0-20600-0-33631	19530216	19791231				0-20000-0-33631	uzhhorod	[38, 85, 106, 107, 117]
1:33631	33631	UZGOROD                  	48.63333333333333	22.266666666666666	-999.0			4.4	[48.63, 48.6]	[22.3, 22.27]	WMO		33631	0-20700-0-33631	19530216	19791231				0-20000-0-33631	uzhhorod	[38, 85, 106, 107, 117]
1:33631	11993	KAMENICA NAD CIROCHO     	48.56666666666667	22.0	-999.0			22.4	[48.63, 48.6]	[22.3, 22.27]	WMO		11993	0-20700-0-11993	19530216	19791231				0-20000-0-33631	uzhhorod	[38, 85, 106, 107, 117]
1:33631	12786	ZAHONY                   	48.4	22.183333333333334	-999.0			23.9	[48.63, 48.6]	[22.3, 22.27]	WMO		12786	0-20700-0-12786	19530216	19791231				0-20000-0-33631	uzhhorod	[38, 85, 106, 107, 117]
