level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	great falls	148.7	47.5002778	-111.3						[47.05, 47.05]	[-109.45, -109.45]	era5.1759.conv.2:24010	era5_1759	19440505	19441129	2:24010	0-20500-0-24036	[106, 107]
0	0															0-20300-0-nan	IGRA2	great falls	148.7	47.5002778	-111.3						[47.05, 47.05]	[-109.45, -109.45]	era5.1759.conv.2:24010	era5_1759	19440505	19441129	2:24010	0-20500-0-24036	[106, 107]
0	0		LEWISTOWN FCWOS	47.05	-109.45	1263.0912				24036.0	19930616.0	19950101.0		0.0		0-20500-0-24036	WBAN	great falls	148.7	47.5002778	-111.3						[47.05, 47.05]	[-109.45, -109.45]	era5.1759.conv.2:24010	era5_1759	19440505	19441129	2:24010	0-20500-0-24036	[106, 107]
1	1		LEWISTOWN MUNI AP	47.05	-109.45	1259.4336				24036.0	19480131.0	19500101.0		0.0		0-20500-0-24036	WBAN	great falls	148.7	47.5002778	-111.3						[47.05, 47.05]	[-109.45, -109.45]	era5.1759.conv.2:24010	era5_1759	19440505	19441129	2:24010	0-20500-0-24036	[106, 107]
2	2		LEWISTOWN MUNI AP	47.05	-109.45	1261.872				24036.0	19480101.0	19480131.0		0.0		0-20500-0-24036	WBAN	great falls	148.7	47.5002778	-111.3						[47.05, 47.05]	[-109.45, -109.45]	era5.1759.conv.2:24010	era5_1759	19440505	19441129	2:24010	0-20500-0-24036	[106, 107]
3	3		LEWISTOWN MUNI AP	47.05	-109.45	1261.872				24036.0	19450101.0	19480101.0		0.0		0-20500-0-24036	WBAN	great falls	148.7	47.5002778	-111.3						[47.05, 47.05]	[-109.45, -109.45]	era5.1759.conv.2:24010	era5_1759	19440505	19441129	2:24010	0-20500-0-24036	[106, 107]
4	4		LEWISTOWN MUNI AP	47.05	-109.45	1261.872				24036.0	19440101.0	19450101.0		0.0		0-20500-0-24036	WBAN	great falls	148.7	47.5002778	-111.3						[47.05, 47.05]	[-109.45, -109.45]	era5.1759.conv.2:24010	era5_1759	19440505	19441129	2:24010	0-20500-0-24036	[106, 107]
5	5		LEWISTOWN MUNI AP	47.05	-109.45	1256.9952				24036.0	19430101.0	19440101.0		0.0		0-20500-0-24036	WBAN	great falls	148.7	47.5002778	-111.3						[47.05, 47.05]	[-109.45, -109.45]	era5.1759.conv.2:24010	era5_1759	19440505	19441129	2:24010	0-20500-0-24036	[106, 107]
6	6		LEWISTOWN MUNI AP	47.05	-109.45	1259.4336				24036.0	19500101.0	19531002.0		0.0		0-20500-0-24036	WBAN	great falls	148.7	47.5002778	-111.3						[47.05, 47.05]	[-109.45, -109.45]	era5.1759.conv.2:24010	era5_1759	19440505	19441129	2:24010	0-20500-0-24036	[106, 107]
7	7		LEWISTOWN FCWOS	47.05	-109.45	1263.0912				24036.0	19950101.0	19980102.0		0.0		0-20500-0-24036	WBAN	great falls	148.7	47.5002778	-111.3						[47.05, 47.05]	[-109.45, -109.45]	era5.1759.conv.2:24010	era5_1759	19440505	19441129	2:24010	0-20500-0-24036	[106, 107]
