level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
0	0		MUSKOGEE (HATBOX FIELD/AAF)	35.75	-95.3667	188.1				13916	1929.0	1942.0	True	0.3		0-20300-0-13916	IGRA2	muskogee	0.3	35.7477778	-95.3694444	USW00013916					[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
0	0		MSKGE HTBX FLD AAF	35.75	-95.37	188.0616				13916	19341231.0	19351001.0		0.0		0-20500-0-13916	WBAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
1	1		MSKGE HTBX FLD AAF	35.75	-95.37	188.0616				13916	19351001.0	19360731.0		0.0		0-20500-0-13916	WBAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
2	2		MSKGE HTBX FLD AAF	35.75	-95.37	188.0616				13916	19360731.0	19370901.0		0.0		0-20500-0-13916	WBAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
3	3		MSKGE HTBX FLD AAF	35.75	-95.37	188.0616				13916	19370901.0	19400101.0		0.0		0-20500-0-13916	WBAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
4	4		MSKGE HTBX FLD AAF	35.75	-95.37	188.0616				13916	19400101.0	19420731.0		0.0		0-20500-0-13916	WBAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
5	5		MSKGE HTBX FLD AAF	35.75	-95.37	188.0616				13916	19260801.0	19341231.0		0.0		0-20500-0-13916	WBAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
6	6		MUSKOGEE	35.73	-95.37	197.2056				93953	19140101.0	19150101.0		2.2		0-20500-0-93953	WBAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
7	7		MUSKOGEE	35.73	-95.37	188.0616				93953	19121201.0	19140101.0		2.2		0-20500-0-93953	WBAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
8	8		MUSKOGEE	35.73	-95.37	198.7296				93953	19150101.0	19250531.0		2.2		0-20500-0-93953	WBAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
9	9		MUSKOGEE AAF	35.67	-95.37	181.05120000000002				13913	19461101.0	19481231.0		8.9		0-20500-0-13913	WBAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
10	10		MUSKOGEE AAF	35.67	-95.37	181.05120000000002				13913	19451130.0	19461101.0		8.9		0-20500-0-13913	WBAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
11	11		MUSKOGEE AAF	35.67	-95.37	181.05120000000002				13913	19431001.0	19451130.0		8.9		0-20500-0-13913	WBAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
12	12		MUSKOGEE DAVIS FIELD	35.67	-95.37	185.928				93953	19460601.0	19760430.0		8.9		0-20500-0-93953	WBAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
13	13		MUSKOGEE DAVIS FIELD	35.66	-95.36	185.928				93953	19960712.0	99991231.0		10.0		0-20500-0-93953	WBAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
0	0															0-20400-0-nan	CHUAN	muskogee	0.3	35.7477778	-95.3694444						[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
0	0		(made up station ID) KMKO Muskogee - Davis Field, FIRE Cirrus II CLASS radiosonde site, OK	35.65	-95.37	-999.0				73348				11.1		0-20600-0-73348	SCHROEDER	muskogee	0.3	35.7477778	-95.3694444		73348.0	2832.0	1991-11-13 00:00:00	1991-11-13 00:00:00	[35.75, 35.75]	[-95.37, -95.37]	era5.1759.conv.2:13916	era5_1759	19290103	19420703	2:13916	0-20300-0-13916	[106, 107]
