file_statid	station_id	station_name	latitude	longitude	elevation	original_lat	original_lon	distance_km	lat_file	lon_file	inventory	WIGOS	WMO_id	WIGOS_calc	file_min_date	file_max_date	start_date	end_date	isRadio	WIGOS_best	city	variables
6:105261									[66.0, 66.0]	[1.6, 1.6]	OSCAR				19711010	19711010				0-20300-0-99018	None	[38, 85, 106, 107, 117]
6:105261	99018	OCEAN WEATHER SHIP M	66.0	2.0	0.0			18.2	[66.0, 66.0]	[1.6, 1.6]	IGRA2			0-20300-0-99018	19711010	19711010	1967.0	1972.0	True	0-20300-0-99018	None	[38, 85, 106, 107, 117]
6:105261	36001	POLARFRONT AIR SAMPL	66.0	2.0	7.010400000000001			18.2	[66.0, 66.0]	[1.6, 1.6]	WBAN			0-20500-0-36001	19711010	19711010	19830429.0	99991231.0		0-20300-0-99018	None	[38, 85, 106, 107, 117]
6:105261									[66.0, 66.0]	[1.6, 1.6]	CHUAN			0-20400-0-nan	19711010	19711010				0-20300-0-99018	None	[38, 85, 106, 107, 117]
6:105261									[66.0, 66.0]	[1.6, 1.6]	SCHROEDER			0-20600-0-nan	19711010	19711010				0-20300-0-99018	None	[38, 85, 106, 107, 117]
6:105261									[66.0, 66.0]	[1.6, 1.6]	WMO			0-20700-0-nan	19711010	19711010				0-20300-0-99018	None	[38, 85, 106, 107, 117]
