level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
0	0		BLYTHE	33.6	-114.75	119.8				23103	1942.0	1945.0	True	2.2		0-20300-0-23103	IGRA2	blythe	14.4	33.6102778	-114.59555559999998	USW00023103					[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
0	0		BLYTHE AAF	33.62	-114.75	120.0912				23103	19440531.0	19450201.0		0.0		0-20500-0-23103	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
1	1		BLYTHE AAF	33.62	-114.75	120.0912				23103	19420601.0	19440531.0		0.0		0-20500-0-23103	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
2	2		BLYTHE AAF	33.62	-114.75	120.0912				23103	19420501.0	19420601.0		0.0		0-20500-0-23103	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
3	3		BLYTHE AAF	33.62	-114.75	120.0912				23103	19450201.0	19451231.0		0.0		0-20500-0-23103	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
4	4		BLYTHE FAA ARPT	33.62	-114.72	118.872				23158	19811231.0	19920805.0		2.8		0-20500-0-23158	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
5	5		BLYTHE RIVERSIDE AP	33.62	-114.72	120.0912				23158	19400101.0	19400401.0		2.8		0-20500-0-23158	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
6	6		BLYTHE FCWOS	33.62	-114.72	118.872				23158	19950101.0	19990830.0		2.8		0-20500-0-23158	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
7	7		BLYTHE FCWOS	33.62	-114.72	118.872				23158	19920805.0	19950101.0		2.8		0-20500-0-23158	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
8	8		BLYTHE FAA ARPT	33.62	-114.72	120.0912				23158	19400401.0	19400430.0		2.8		0-20500-0-23158	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
9	9		BLYTHE FAA ARPT	33.62	-114.72	118.872				23158	19400430.0	19530101.0		2.8		0-20500-0-23158	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
10	10		BLYTHE FAA ARPT	33.62	-114.72	118.872				23158	19530101.0	19811231.0		2.8		0-20500-0-23158	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
11	11		BLYTHE FCWOS	33.62	-114.71	121.0056				23158	20000830.0	20001012.0		3.7		0-20500-0-23158	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
12	12		BLYTHE AP	33.62	-114.71	121.0056				23158	20001012.0	99991231.0		3.7		0-20500-0-23158	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
13	13		BLYTHE FCWOS	33.61	-114.71	118.872				23158	19990830.0	20000830.0		3.9		0-20500-0-23158	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
14	14		BLYTHE RIVERSIDE AP	33.6	-114.65	79.8576				23158	19350630.0	19370101.0		9.5		0-20500-0-23158	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
15	15		BLYTHE RIVERSIDE AP	33.6	-114.65	79.8576				23158	19370101.0	19391231.0		9.5		0-20500-0-23158	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
16	16		BLYTHE RIVERSIDE AP	33.6	-114.65	79.8576				23158	19310601.0	19350630.0		9.5		0-20500-0-23158	WBAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
0	0															0-20400-0-nan	CHUAN	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
0	0															0-20600-0-nan	SCHROEDER	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
0	0															0-20700-0-nan	WMO	blythe	14.4	33.6102778	-114.59555559999998						[33.62, 33.62]	[-114.75, -114.75]	era5.1759.conv.2:23103	era5_1759	19420714	19450712	2:23103	0-20300-0-23103	[106, 107]
