level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	ellensburg	4.2	46.9966667	-120.54666670000002						[47.03, 47.03]	[-120.52, -120.52]	era5.1759.conv.2:24220	era5_1759	19480101	19511115	2:24220	0-20300-0-24220	[106, 107]
0	0		ELLENSBURG	47.0333	-120.5167	527.0				24220	1940.0	1947.0	True	0.4		0-20300-0-24220	IGRA2	ellensburg	4.2	46.9966667	-120.54666670000002	USW00024220					[47.03, 47.03]	[-120.52, -120.52]	era5.1759.conv.2:24220	era5_1759	19480101	19511115	2:24220	0-20300-0-24220	[106, 107]
0	0		ELLENSBURG BOWERS FD	47.03	-120.52	528.828				24220	19370101.0	19380101.0		0.0		0-20500-0-24220	WBAN	ellensburg	4.2	46.9966667	-120.54666670000002						[47.03, 47.03]	[-120.52, -120.52]	era5.1759.conv.2:24220	era5_1759	19480101	19511115	2:24220	0-20300-0-24220	[106, 107]
1	1		ELLENSBURG BOWERS FD	47.03	-120.52	526.9992				24220	19380101.0	19400101.0		0.0		0-20500-0-24220	WBAN	ellensburg	4.2	46.9966667	-120.54666670000002						[47.03, 47.03]	[-120.52, -120.52]	era5.1759.conv.2:24220	era5_1759	19480101	19511115	2:24220	0-20300-0-24220	[106, 107]
2	2		ELLENSBURG BOWERS FD	47.03	-120.52	526.9992				24220	19400101.0	19480101.0		0.0		0-20500-0-24220	WBAN	ellensburg	4.2	46.9966667	-120.54666670000002						[47.03, 47.03]	[-120.52, -120.52]	era5.1759.conv.2:24220	era5_1759	19480101	19511115	2:24220	0-20300-0-24220	[106, 107]
3	3		ELLENSBURG BOWERS FD	47.03	-120.52	527.304				24220	19591130.0	19600101.0		0.0		0-20500-0-24220	WBAN	ellensburg	4.2	46.9966667	-120.54666670000002						[47.03, 47.03]	[-120.52, -120.52]	era5.1759.conv.2:24220	era5_1759	19480101	19511115	2:24220	0-20300-0-24220	[106, 107]
4	4		ELLENSBURG BOWERS FD	47.03	-120.52	527.304				24220	19600101.0	19621231.0		0.0		0-20500-0-24220	WBAN	ellensburg	4.2	46.9966667	-120.54666670000002						[47.03, 47.03]	[-120.52, -120.52]	era5.1759.conv.2:24220	era5_1759	19480101	19511115	2:24220	0-20300-0-24220	[106, 107]
5	5		ELLENSBURG BOWERS FD	47.03	-120.52	527.304				24220	19621231.0	19651201.0		0.0		0-20500-0-24220	WBAN	ellensburg	4.2	46.9966667	-120.54666670000002						[47.03, 47.03]	[-120.52, -120.52]	era5.1759.conv.2:24220	era5_1759	19480101	19511115	2:24220	0-20300-0-24220	[106, 107]
6	6		ELLENSBURG BOWERS FD	47.03	-120.52	527.304				24220	19651201.0	19660131.0		0.0		0-20500-0-24220	WBAN	ellensburg	4.2	46.9966667	-120.54666670000002						[47.03, 47.03]	[-120.52, -120.52]	era5.1759.conv.2:24220	era5_1759	19480101	19511115	2:24220	0-20300-0-24220	[106, 107]
7	7		ELLENSBURG FAA AIRPORT	47.03	-120.52	527.304				24220	19480101.0	19530101.0		0.0		0-20500-0-24220	WBAN	ellensburg	4.2	46.9966667	-120.54666670000002						[47.03, 47.03]	[-120.52, -120.52]	era5.1759.conv.2:24220	era5_1759	19480101	19511115	2:24220	0-20300-0-24220	[106, 107]
8	8		ELLENSBURG FAA AIRPORT	47.03	-120.52	527.304				24220	19530101.0	19590101.0		0.0		0-20500-0-24220	WBAN	ellensburg	4.2	46.9966667	-120.54666670000002						[47.03, 47.03]	[-120.52, -120.52]	era5.1759.conv.2:24220	era5_1759	19480101	19511115	2:24220	0-20300-0-24220	[106, 107]
9	9		ELLENSBURG FAA AIRPORT	47.03	-120.52	527.304				24220	19590101.0	19591130.0		0.0		0-20500-0-24220	WBAN	ellensburg	4.2	46.9966667	-120.54666670000002						[47.03, 47.03]	[-120.52, -120.52]	era5.1759.conv.2:24220	era5_1759	19480101	19511115	2:24220	0-20300-0-24220	[106, 107]
