file_statid	station_id	station_name	latitude	longitude	elevation	original_lat	original_lon	distance_km	lat_file	lon_file	inventory	WIGOS	WMO_id	WIGOS_calc	file_min_date	file_max_date	start_date	end_date	isRadio	WIGOS_best	city	variables
1:87257	87257	CERES AERO	-29.875555555555557	-61.93611111111111	88.0	29 52 32S	061 56 10W	1.4	[-29.88, -29.88]	[-61.95, -61.95]	OSCAR	0-20000-0-87257		0-20000-0-87257	19541119	19720131	999.0	999.0	False	0-20000-0-87257	rafaela	[38, 106, 107]
1:87257									[-29.88, -29.88]	[-61.95, -61.95]	IGRA2			0-20300-0-nan	19541119	19720131				0-20000-0-87257	rafaela	[38, 106, 107]
1:87257									[-29.88, -29.88]	[-61.95, -61.95]	WBAN			0-20500-0-nan	19541119	19720131				0-20000-0-87257	rafaela	[38, 106, 107]
1:87257									[-29.88, -29.88]	[-61.95, -61.95]	CHUAN			0-20400-0-nan	19541119	19720131				0-20000-0-87257	rafaela	[38, 106, 107]
1:87257									[-29.88, -29.88]	[-61.95, -61.95]	SCHROEDER			0-20600-0-nan	19541119	19720131				0-20000-0-87257	rafaela	[38, 106, 107]
1:87257	87257	CERES                    	-29.883333333333333	-61.95	-999.0			0.4	[-29.88, -29.88]	[-61.95, -61.95]	WMO		87257	0-20700-0-87257	19541119	19720131				0-20000-0-87257	rafaela	[38, 106, 107]
