/raid60/scratch/federico/MAY2021_HARVEST/era5_1761/0-20300-0-USW00012825_era5_1761_harvested_era5.1761.conv._2:12825.gz.nc	27.08	27.08	-82.43	-81.57
/raid60/scratch/federico/MAY2021_HARVEST/era5_1761/0-20300-0-RQW00011607_era5_1761_harvested_era5.1761.conv._2:11607.gz.nc	18.02	18.02	-66.5	-65.5
/raid60/scratch/federico/MAY2021_HARVEST/era5_1761/0-20600-0-2:13745_era5_1761_harvested_era5.1761.conv._2:13745.gz.nc	35.22	35.22	-75.68	-74.32
/raid60/scratch/federico/MAY2021_HARVEST/era5_1761/0-20600-0-2:12858_era5_1761_harvested_era5.1761.conv._2:12858.gz.nc	24.55	24.55	-81.8	-80.2
/raid60/scratch/federico/MAY2021_HARVEST/era5_1761/0-20000-0-72592_era5_1761_harvested_era5.1761.conv._2:24206.gz.nc	40.52	40.52	-122.3	-121.7
/raid60/scratch/federico/MAY2021_HARVEST/era5_1761/0-20300-0-USW00012863_era5_1761_harvested_era5.1761.conv._2:12863.gz.nc	28.98	29.97	-89.38	-89.37
/raid60/scratch/federico/MAY2021_HARVEST/era5_1761/0-20600-0-2:25602_era5_1761_harvested_era5.1761.conv._2:25602.gz.nc	53.38	53.38	-167.9	-166.1
/raid60/scratch/federico/MAY2021_HARVEST/era5_1761/0-20600-0-2:11807_era5_1761_harvested_era5.1761.conv._2:11807.gz.nc	17.4	17.4	-83.93	-82.07
/raid60/scratch/federico/MAY2021_HARVEST/era5_1761/0-20500-0-63822_era5_1761_harvested_era5.1761.conv._2:13860.gz.nc	32.63	32.63	-83.6	-82.4
/raid60/scratch/federico/MAY2021_HARVEST/era5_1761/0-20000-0-74693_era5_1761_harvested_era5.1761.conv._2:13711.gz.nc	34.78	34.78	-79.38	-78.62
/raid60/scratch/federico/MAY2021_HARVEST/era5_1761/0-20000-0-72582_era5_1761_harvested_era5.1761.conv._2:24129.gz.nc	40.97	40.97	-117.72	-116.28
/raid60/scratch/federico/MAY2021_HARVEST/era5_1761/0-20000-0-78547_era5_1761_harvested_era5.1761.conv._2:11602.gz.nc	17.7	17.7	-64.8	-63.2
/raid60/scratch/federico/MAY2021_HARVEST/era5_1761/0-20000-0-71200_era5_1761_harvested_era5.1761.conv._2:24240.gz.nc	48.38	48.38	-124.73	-123.27
