/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-63832_era5_1_harvested_era5.conv.??????.63832.txt.gz.nc	-5.8	-5.07	32.83	32.83
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-40570_era5_1_harvested_era5.conv.??????.40570.txt.gz.nc	17.6	29.12	44.42	46.67
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-38353_era5_1_harvested_era5.conv.??????.38353.txt.gz.nc	42.8	42.85	44.47	74.58
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20001-0-40582_era5_1_harvested_era5.conv.??????.40582.txt.gz.nc	17.37	29.37	47.97	50.95
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-40100_era5_1_harvested_era5.conv.??????.40100.txt.gz.nc	28.22	33.82	35.28	79.23999
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-70273_era5_1_harvested_era5.conv.??????.70273.txt.gz.nc	61.15	61.175	-150.82	-149.98
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-89022_era5_1_harvested_era5.conv.??????.89022.txt.gz.nc	-75.61	-75.44	-26.8	-25.48
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-63720_era5_1_harvested_era5.conv.??????.63720.txt.gz.nc	-0.5	0.5	37.45	37.45
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-67666_era5_1_harvested_era5.conv.??????.67666.txt.gz.nc	-15.42	-14.45	28.32	28.47
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20001-0-38507_era5_1_harvested_era5.conv.??????.38507.txt.gz.nc	40.02	44.13	43.04999	53.0
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-40642_era5_1_harvested_era5.conv.??????.40642.txt.gz.nc	28.35	33.03	40.15999	77.10999
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-78458_era5_1_harvested_era5.conv.??????.78458.txt.gz.nc	19.75	23.21737	-106.41106	-70.55001
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-40186_era5_1_harvested_era5.conv.??????.40186.txt.gz.nc	0.0	31.87	0.0	34.6833
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-82411_era5_1_harvested_era5.conv.??????.82411.txt.gz.nc	-4.25056	-3.67	-69.93778	-69.67
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-48477_era5_1_harvested_era5.conv.??????.48477.txt.gz.nc	12.39	12.69	100.57001	101.98
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-89059_era5_1_harvested_era5.conv.??????.89059.txt.gz.nc	-63.32	-63.32	-57.9	-56.68
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-41640_era5_1_harvested_era5.conv.??????.41640.txt.gz.nc	27.28	31.55	74.18999	95.0
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-76458_era5_1_harvested_era5.conv.??????.76458.txt.gz.nc	23.18	23.22	-106.42	-105.42
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-33791_era5_1_harvested_era5.conv.??????.33791.txt.gz.nc	43.03	48.05	33.21	33.33
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-40375_era5_1_harvested_era5.conv.??????.40375.txt.gz.nc	17.42	28.38333	36.34999	83.13001
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-30309_era5_1_harvested_era5.conv.??????.30309.txt.gz.nc	56.07	57.28	101.7	101.97
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-42701_era5_1_harvested_era5.conv.??????.41660.txt.gz.nc	23.22	30.25	66.88	85.19
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-63985_era5_1_harvested_era5.conv.??????.63985.txt.gz.nc	-4.95	-4.67	54.52	55.53
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-41675_era5_1_harvested_era5.conv.??????.41675.txt.gz.nc	28.17	30.2	68.26999	71.43
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-41950_era5_1_harvested_era5.conv.??????.41950.txt.gz.nc	21.43	22.75	90.37	91.98
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-41744_era5_1_harvested_era5.conv.??????.41744.txt.gz.nc	6.53	27.83	66.37999	122.03
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-41749_era5_1_harvested_era5.conv.??????.41749.txt.gz.nc	7.11	26.25	68.22	100.35999
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-68592_era5_1_harvested_era5.conv.??????.68588.txt.gz.nc	-29.97	0.0	0.0	30.95
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-41756_era5_1_harvested_era5.conv.??????.41756.txt.gz.nc	18.46	33.36	61.47	98.57999
/raid60/scratch/federico/MAY2021_HARVEST/era5_1/0-20000-0-82193_era5_1_harvested_era5.conv.??????.82193.txt.gz.nc	-1.45	1.38	-48.48	-48.45
