lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	variables	kind	WIGOS_best
		era5.conv._ASDK3	era5_1_mobile	200903	201712	ASDK3		mobile	0-20999-0-ASDK3
