lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	variables	kind	WIGOS_best
		era5.conv._ATGU3FT	era5_1_mobile	202108	202212	ATGU3FT		mobile	0-20999-0-ATGU3FT
