lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	variables	kind	WIGOS_best
		era5.conv._Ulaan-Ba	era5_1_mobile	201406	201507	Ulaan-Ba		mobile	0-20999-0-Ulaan-Ba
