	file	kind	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
0	AYM00089009-data.txt	MOBILE	0-20999-0-AYM00089009	 	1	AYM00089009	 	 	 	 	 	0.0	-90.0	 	19610101	20250104	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
1	ZZV0000JCCX-data.txt	MOBILE	0-20999-0-ZZV0000JCCX	 	2	ZZV0000JCCX	 	 	 	 	 	128.3	30.9	 	19880116	20091013	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
2	ZZV0000FNOR-data.txt	MOBILE	0-20999-0-ZZV0000FNOR	 	3	ZZV0000FNOR	 	 	 	 	 	-32.0	34.1	 	19860709	20021223	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
3	ZZV0000FNOU-data.txt	MOBILE	0-20999-0-ZZV0000FNOU	 	4	ZZV0000FNOU	 	 	 	 	 	-42.2	33.5	 	19860709	20021207	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
4	ZZV0000FNPH-data.txt	MOBILE	0-20999-0-ZZV0000FNPH	 	5	ZZV0000FNPH	 	 	 	 	 	-45.7	25.4	 	19870101	20030713	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
5	ZZV0000UBLF-data.txt	MOBILE	0-20999-0-ZZV0000UBLF	 	6	ZZV0000UBLF	 	 	 	 	 	-17.9	13.8	 	19740620	19790820	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
6	ZZV0000UBNZ-data.txt	MOBILE	0-20999-0-ZZV0000UBNZ	 	7	ZZV0000UBNZ	 	 	 	 	 	7.9	65.0	 	19830611	19910408	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
7	ZZV0000UFTA-data.txt	MOBILE	0-20999-0-ZZV0000UFTA	 	8	ZZV0000UFTA	 	 	 	 	 	178.9	83.3	 	20080924	20120806	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
8	ZZV0000UHQS-data.txt	MOBILE	0-20999-0-ZZV0000UHQS	 	9	ZZV0000UHQS	 	 	 	 	 	-28.0	10.0	 	19740623	19901028	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
9	ZZV00ASDK02-data.txt	MOBILE	0-20999-0-ZZV00ASDK02	 	10	ZZV00ASDK02	 	 	 	 	 	-26.5	58.5	 	20070713	20171108	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
10	ZZV0000UVMJ-data.txt	MOBILE	0-20999-0-ZZV0000UVMJ	 	11	ZZV0000UVMJ	 	 	 	 	 	17.3	76.2	 	19771101	19830902	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
11	ZZV00ASDK03-data.txt	MOBILE	0-20999-0-ZZV00ASDK03	 	12	ZZV00ASDK03	 	 	 	 	 	-12.3	59.4	 	20150418	20171204	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
12	ZZV000ASFR3-data.txt	MOBILE	0-20999-0-ZZV000ASFR3	 	13	ZZV000ASFR3	 	 	 	 	 	-11.0	43.4	 	20100202	20180609	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
13	ZZV00ASES01-data.txt	MOBILE	0-20999-0-ZZV00ASES01	 	14	ZZV00ASES01	 	 	 	 	 	-17.6	20.4	 	20080111	20170921	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
14	ZZV0000DBBH-data.txt	MOBILE	0-20999-0-ZZV0000DBBH	 	15	ZZV0000DBBH	 	 	 	 	 	-17.1	35.8	 	19790118	20050809	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
15	ZZV00ASEU01-data.txt	MOBILE	0-20999-0-ZZV00ASEU01	 	16	ZZV00ASEU01	 	 	 	 	 	-59.1	42.9	 	20061112	20170905	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
16	ZZV0000UZGH-data.txt	MOBILE	0-20999-0-ZZV0000UZGH	 	17	ZZV0000UZGH	 	 	 	 	 	-30.0	5.0	 	19740101	19910512	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
17	ZZV0000DBFM-data.txt	MOBILE	0-20999-0-ZZV0000DBFM	 	18	ZZV0000DBFM	 	 	 	 	 	6.5	66.2	 	19850723	19881105	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['85', '38', '106', '107']	 	 	 	 	 	 	 	 
