	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	elevation	file
76	0-20000-0-91530	0	77	80605	3	NAURU AIRPORT			0	166.91666666666666	-0.5333333333333333		19580414	19580609	1	0	63	NMS	168	None									[36, 85, 106, 107]							L.Haimberger	0	25.2		None		era5.80605.bfr
77	0-20000-0-92003	0	78	80437	3	DARU W.O.			0	143.2	-9.083333333333334		19631010	19631124	1	0	63	NMS	175	Daru									[36, 85, 106, 107]							L.Haimberger	0	3.3		3.3	9.0	era5.80437.bfr
78	0-20000-0-72404	0	79	72404	3	PATUXENT RIVER/NAS, MD.			0	-76.4	38.28333333333333		19780605	19780921	1	0	63	NMS	231	Lexington Park									[36, 85, 106, 107]							L.Haimberger	0	0.4		5.0	14.0	era5.72404.bfr
79	0-20000-0-61974	0	80	61974	3	AGALEGA			0	56.6	-10.383333333333333		19671013	19740918	1	0	63	NMS	194	None									[36, 85, 106, 107]							L.Haimberger	0	17.2		None	4.0	era5.61974.bfr
80	0-20300-0-99007	0	81	10956	3	OCEAN WEATHER SHIP B			0	-51.0	56.5		19710406	19710406	1	0	63	NMS	83	None									[36, 85, 106, 107]							L.Haimberger	0	0.0		None	0.0	era5.10956.bfr
81	0-20000-0-67403	0	82	67403	3	KAWAMBWA			0	29.08333333333333	-9.8		19740603	19740603	1	0	63	NMS	247	Kawambwa									[36, 85, 106, 107]							L.Haimberger	0	1.8		2.6	1324.0	era5.67403.bfr
82	0-20000-0-63023	0	83	31305	3	MASSAWA			0	39.45	15.616666666666667		19640518	19641209	1	0	63	NMS	66	Ginda									[36, 85, 106, 107]							L.Haimberger	0	3.2		46.0		era5.31305.bfr
83	0-20300-0-89593	0	84	89593	3	PIONERSKAVA			0	95.05	-69.73		19580313	19581231	1	0	63	NMS	9	None									[36, 85, 106, 107]							L.Haimberger	0	0.0		None	2701.0	era5.89593.bfr
84	0-20000-0-65401	0	85	65401	3	NAVRONGO			0	-1.1	10.9		19740625	19740625	1	0	63	NMS	81	Navrongo									[36, 85, 106, 107]							L.Haimberger	0	0.0		0.9	213.4	era5.65401.bfr
85	0-20000-0-43413	0	86	43413	3	MANNAR			0	79.91666666666667	8.983333333333333		19650412	19720921	1	0	63	NMS	129	Vavuniya									[36, 85, 106, 107]							L.Haimberger	0	0.5		68.7	3.0	era5.43413.bfr
