	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
48	0-20000-0-41600	0	49	41600	3	SIALKOT			0	74.53333333333333	32.5		2015-10-01	2015-10-01	1	0	63	NMS	177	Sialkot									['126', '137', '106', '107', '117']							L.Haimberger	0
49	0-20000-0-41515	0	50	41515	3	DROSH			0	71.78333333333333	35.56666666666667		2014-12-01	2016-10-01	1	0	63	NMS	177	Chitral									['126', '137', '106', '107', '117']							L.Haimberger	0
50	0-20000-0-61442	0	51	61442	3	NOUAKCHOTT / Oumtounsy			0	-15.975555555555555	18.30027777777778		2015-11-01	2015-11-04	1	0	63	NMS	150	Nouakchott									['126', '137', '106', '107', '117']							L.Haimberger	0
51	0-20000-0-42273	0	52	42273	3	BAHRAICH			0	81.6	27.566666666666663		2014-11-16	2016-10-04	1	0	63	NMS	104										['126', '137', '106', '107', '117']							L.Haimberger	0
52	0-20000-0-31168	0	53	31168	3	AYAN			0	138.15	56.45		2015-11-01	2015-11-04	1	0	63	NMS	190	Nikolayevsk-Na-Amure									['126', '137', '106', '107', '117']							L.Haimberger	0
53	0-20000-0-96791	0	54	96791	3	CIREBON/JATIWANGI			0	108.26666666666668	-6.75		2014-10-11	2024-03-03	1	0	63	NMS	100	Jatiwangi									['126', '137', '106', '107', '117']							L.Haimberger	0
54	0-20000-0-98233	0	55	98233	3	TUGUEGARAO			0	121.73333333333332	17.616666666666667		2024-02-04	2024-03-03	1	0	63	NMS	176	Tuguegarao									['126', '137', '106', '107', '117']							L.Haimberger	0
55	0-20000-0-31736	0	56	31736	3	HABAROVSK (31736-0)			0	135.23333333333332	48.53333333333333		2015-11-01	2024-03-03	1	0	63	NMS	190	Khabarovsk									['126', '137', '106', '107', '117']							L.Haimberger	0
56	0-20000-0-41640	0	57	41640	3	LAHORE CITY			0	74.33333333333333	31.55		2014-12-01	2024-03-01	1	0	63	NMS	177	Lahore									['126', '137', '106', '107', '117']							L.Haimberger	0
57	0-20000-0-31300	0	58	31300	3	ZEJA			0	127.27638888888887	53.74138888888889		2015-11-01	2024-03-03	1	0	63	NMS	190	Zeya									['126', '137', '106', '107', '117']							L.Haimberger	0
58	0-20000-0-42798	0	59	42798	3	JAMSHEDPUR (42798-0)			0	86.18333333333334	22.816666666666663		2014-11-09	2016-04-27	1	0	63	NMS	104	Jamshedpur									['126', '137', '106', '107', '117']							L.Haimberger	0
59	0-20000-0-26063	0	60	26063	3	ST.PETERSBURG (VOEJKOVO) (26063-0)			0	30.3	59.96666666666667		2015-11-01	2015-11-04	1	0	63	NMS	190	Shushary									['126', '137', '106', '107', '117']							L.Haimberger	0
60	0-20000-0-29231	0	61	29231	3	KOLPASEVO			0	82.95	58.31666666666667		2015-11-01	2024-03-03	1	0	63	NMS	190	Kolpashevo									['126', '137', '106', '107', '117']							L.Haimberger	0
61	0-20000-0-96109	0	62	96109	3	PEKAN BARU/SIMPANGTIGA			0	101.45	0.4666666666666667		2014-10-14	2024-03-02	1	0	63	NMS	100	Balaipungut									['126', '137', '106', '107', '117']							L.Haimberger	0
62	0-20000-0-56651	0	63	56651	3	LIJING			0	100.21666666666668	26.83333333333333		2024-02-12	2024-03-03	1	0	63	NMS	47	Dali									['126', '137', '106', '107', '117']							L.Haimberger	0
63	0-20000-0-28445	0	64	28445	3	EKATERINBURG (VERHNEE DUBROVO)			0	61.06666666666667	56.73333333333333		2015-11-01	2024-03-03	1	0	63	NMS	190	Aramil									['126', '137', '106', '107', '117']							L.Haimberger	0
64	0-20000-0-65510	0	65	65510	3	BOBO-DIOULASSO			0	-4.3	11.166666666666666		2014-10-10	2016-10-05	1	0	63	NMS	21	Bobo Dioulasso									['126', '137', '106', '107', '117']							L.Haimberger	0
65	0-20000-0-27595	0	66	27595	3	KAZAN' (27595-0)			0	49.20444444444445	55.74		2015-11-01	2015-11-04	1	0	63	NMS	190	Kazan									['126', '137', '106', '107', '117']							L.Haimberger	0
