	file	kind	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
16	era5.1759.conv.6:101350	ORPHAN	0-20888-0-6:101350	 	17	6:101350	 	 	 	 	 	135.0	14.2	 	19710123	19710123	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
17	era5.1759.conv.6:100644	ORPHAN	0-20888-0-6:100644	 	18	6:100644	 	 	 	 	 	-64.4	42.6	 	19710304	19710304	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
18	era5.1759.conv.6:108105	ORPHAN	0-20888-0-6:108105	 	19	6:108105	 	 	 	 	 	-85.3	20.6	 	19720617	19720617	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
19	era5.1759.conv.6:102974	ORPHAN	0-20888-0-6:102974	 	20	6:102974	 	 	 	 	 	22.4	-35.2	 	19730129	19730129	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
20	era5.1759.conv.6:100518	ORPHAN	0-20888-0-6:100518	 	21	6:100518	 	 	 	 	 	141.8	-58.6	 	19720505	19720505	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
21	era5.1759.conv.6:100600	ORPHAN	0-20888-0-6:100600	 	22	6:100600	 	 	 	 	 	154.1	-36.1	 	19720906	19720906	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
22	era5.1759.conv.6:103758	ORPHAN	0-20888-0-6:103758	 	23	6:103758	 	 	 	 	 	107.5	18.5	 	19730525	19730525	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
23	era5.1759.conv.6:109245	ORPHAN	0-20888-0-6:109245	 	24	6:109245	 	 	 	 	 	-37.5	24.5	 	19730228	19730228	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
24	era5.1759.conv.6:109336	ORPHAN	0-20888-0-6:109336	 	25	6:109336	 	 	 	 	 	-74.3	33.6	 	19730112	19730112	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
25	era5.1759.conv.6:101533	MATCHING_ID_NONMATCHING_COORD	0-20777-0-6:101533	 	26	6:101533	 	 	 	 	 	[-63.6, -63.6]	[33.9, 33.9]	 	19710620	19710620	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
26	era5.1759.conv.6:106331	ORPHAN	0-20888-0-6:106331	 	27	6:106331	 	 	 	 	 	-163.1	30.0	 	19711113	19711113	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
27	era5.1759.conv.6:100404	ORPHAN	0-20888-0-6:100404	 	28	6:100404	 	 	 	 	 	107.7	18.6	 	19721009	19721009	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
28	era5.1759.conv.6:103892	ORPHAN	0-20888-0-6:103892	 	29	6:103892	 	 	 	 	 	110.0	16.4	 	19730912	19730912	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
29	era5.1759.conv.6:101596	ORPHAN	0-20888-0-6:101596	 	30	6:101596	 	 	 	 	 	-66.8	39.2	 	19710415	19710415	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
30	era5.1759.conv.6:102393	ORPHAN	0-20888-0-6:102393	 	31	6:102393	 	 	 	 	 	163.9	43.7	 	19720714	19720714	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
31	era5.1759.conv.6:102574	ORPHAN	0-20888-0-6:102574	 	32	6:102574	 	 	 	 	 	-99.0	-62.3	 	19730108	19730108	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
32	era5.1759.conv.6:109779	ORPHAN	0-20888-0-6:109779	 	33	6:109779	 	 	 	 	 	-160.0	37.0	 	19710225	19710225	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
33	era5.1759.conv.2:80704	ORPHAN	0-20888-0-2:80704	 	34	2:80704 	 	 	 	 	 	178.38	8.07	 	19440114	19440114	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
34	era5.1759.conv.6:100951	MATCHING_ID_NONMATCHING_COORD	0-20777-0-6:100951	 	35	6:100951	 	 	 	 	 	[134.5, 134.5]	[28.9, 28.9]	 	19720713	19720713	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
35	era5.1759.conv.6:104119	ORPHAN	0-20888-0-6:104119	 	36	6:104119	 	 	 	 	 	127.0	31.0	 	19720713	19720713	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
36	era5.1759.conv.6:109281	ORPHAN	0-20888-0-6:109281	 	37	6:109281	 	 	 	 	 	-52.5	28.1	 	19730404	19730404	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
37	era5.1759.conv.6:109370	ORPHAN	0-20888-0-6:109370	 	38	6:109370	 	 	 	 	 	-64.3	37.0	 	19730103	19730103	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
38	era5.1759.conv.6:109310	ORPHAN	0-20888-0-6:109310	 	39	6:109310	 	 	 	 	 	-45.0	31.0	 	19720922	19720922	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
39	era5.1759.conv.6:100312	ORPHAN	0-20888-0-6:100312	 	40	6:100312	 	 	 	 	 	-31.2	20.3	 	19710517	19710517	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
40	era5.1759.conv.6:101051	ORPHAN	0-20888-0-6:101051	 	41	6:101051	 	 	 	 	 	105.1	-60.8	 	19711125	19711125	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
41	era5.1759.conv.6:102704	ORPHAN	0-20888-0-6:102704	 	42	6:102704	 	 	 	 	 	-109.7	86.1	 	19710625	19710625	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
42	era5.1759.conv.6:102772	ORPHAN	0-20888-0-6:102772	 	43	6:102772	 	 	 	 	 	16.3	36.6	 	19720120	19720120	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
43	era5.1759.conv.6:106156	ORPHAN	0-20888-0-6:106156	 	44	6:106156	 	 	 	 	 	-40.8	38.0	 	19731213	19731213	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
44	era5.1759.conv.6:103584	ORPHAN	0-20888-0-6:103584	 	45	6:103584	 	 	 	 	 	-19.5	49.1	 	19711009	19711009	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
45	era5.1759.conv.6:104141	ORPHAN	0-20888-0-6:104141	 	46	6:104141	 	 	 	 	 	-33.9	37.6	 	19710706	19710706	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
46	era5.1759.conv.6:102086	ORPHAN	0-20888-0-6:102086	 	47	6:102086	 	 	 	 	 	1.7	-27.4	 	19720618	19720618	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
47	era5.1759.conv.6:100698	ORPHAN	0-20888-0-6:100698	 	48	6:100698	 	 	 	 	 	-69.8	37.1	 	19710920	19710920	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
48	era5.1759.conv.6:100948	ORPHAN	0-20888-0-6:100948	 	49	6:100948	 	 	 	 	 	94.8	-57.8	 	19711007	19711007	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
49	era5.1759.conv.6:105922	ORPHAN	0-20888-0-6:105922	 	50	6:105922	 	 	 	 	 	107.3	-3.2	 	19710924	19710924	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
50	era5.1759.conv.6:103767	ORPHAN	0-20888-0-6:103767	 	51	6:103767	 	 	 	 	 	-132.5	20.0	 	19730602	19730602	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
51	era5.1759.conv.6:108417	ORPHAN	0-20888-0-6:108417	 	52	6:108417	 	 	 	 	 	-37.9	51.4	 	19711111	19711111	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
52	era5.1759.conv.6:109388	ORPHAN	0-20888-0-6:109388	 	53	6:109388	 	 	 	 	 	-12.3	38.8	 	19710915	19710915	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107]	 	 	 	 	 	 	 	 
53	era5.1759.conv.6:109594	ORPHAN	0-20888-0-6:109594	 	54	6:109594	 	 	 	 	 	-11.3	-29.2	 	19710703	19710703	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
54	era5.1759.conv.6:103749	ORPHAN	0-20888-0-6:103749	 	55	6:103749	 	 	 	 	 	109.0	16.1	 	19730524	19730524	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
55	era5.1759.conv.6:100181	ORPHAN	0-20888-0-6:100181	 	56	6:100181	 	 	 	 	 	-18.1	59.0	 	19710521	19710521	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
56	era5.1759.conv.6:100719	ORPHAN	0-20888-0-6:100719	 	57	6:100719	 	 	 	 	 	71.9	-49.4	 	19710109	19710109	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
57	era5.1759.conv.6:100755	ORPHAN	0-20888-0-6:100755	 	58	6:100755	 	 	 	 	 	72.2	-22.6	 	19710912	19710912	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
58	era5.1759.conv.6:100839	ORPHAN	0-20888-0-6:100839	 	59	6:100839	 	 	 	 	 	83.9	-31.6	 	19710805	19710805	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
59	era5.1759.conv.6:101023	MATCHING_ID_NONMATCHING_COORD	0-20777-0-6:101023	 	60	6:101023	 	 	 	 	 	[-13.9, -13.9]	[31.4, 31.4]	 	19711021	19711021	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
60	era5.1759.conv.6:100391	ORPHAN	0-20888-0-6:100391	 	61	6:100391	 	 	 	 	 	-14.3	38.4	 	19720324	19720324	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
61	era5.1759.conv.6:100153	ORPHAN	0-20888-0-6:100153	 	62	6:100153	 	 	 	 	 	-138.2	28.2	 	19730108	19730108	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
62	era5.1759.conv.6:109142	ORPHAN	0-20888-0-6:109142	 	63	6:109142	 	 	 	 	 	-95.6	14.2	 	19731120	19731120	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
63	era5.1759.conv.6:100439	ORPHAN	0-20888-0-6:100439	 	64	6:100439	 	 	 	 	 	-43.9	25.7	 	19710421	19710421	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
64	era5.1759.conv.6:100797	ORPHAN	0-20888-0-6:100797	 	65	6:100797	 	 	 	 	 	79.7	-38.5	 	19710731	19710731	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
65	era5.1759.conv.6:100977	ORPHAN	0-20888-0-6:100977	 	66	6:100977	 	 	 	 	 	97.7	-37.1	 	19710715	19710715	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
66	era5.1759.conv.6:101091	ORPHAN	0-20888-0-6:101091	 	67	6:101091	 	 	 	 	 	109.1	-34.3	 	19711025	19711025	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
67	era5.1759.conv.6:101651	MATCHING_ID_NONMATCHING_COORD	0-20777-0-6:101651	 	68	6:101651	 	 	 	 	 	[165.1, 165.1]	[-25.6, -25.6]	 	19710710	19710710	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
68	era5.1759.conv.6:103196	ORPHAN	0-20888-0-6:103196	 	69	6:103196	 	 	 	 	 	136.1	39.0	 	19710409	19710409	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
69	era5.1759.conv.6:103577	ORPHAN	0-20888-0-6:103577	 	70	6:103577	 	 	 	 	 	13.5	39.9	 	19711113	19711113	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
70	era5.1759.conv.6:101723	ORPHAN	0-20888-0-6:101723	 	71	6:101723	 	 	 	 	 	148.9	-38.1	 	19720618	19720618	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
71	era5.1759.conv.6:103762	ORPHAN	0-20888-0-6:103762	 	72	6:103762	 	 	 	 	 	107.4	18.5	 	19730526	19730526	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
72	era5.1759.conv.6:109260	ORPHAN	0-20888-0-6:109260	 	73	6:109260	 	 	 	 	 	-65.0	26.0	 	19721221	19721230	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
73	era5.1759.conv.6:101168	ORPHAN	0-20888-0-6:101168	 	74	6:101168	 	 	 	 	 	108.3	17.1	 	19711219	19711219	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
74	era5.1759.conv.6:105807	ORPHAN	0-20888-0-6:105807	 	75	6:105807	 	 	 	 	 	-137.7	40.2	 	19730603	19730603	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
75	era5.1759.conv.6:100156	ORPHAN	0-20888-0-6:100156	 	76	6:100156	 	 	 	 	 	-15.6	45.1	 	19710513	19710513	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
76	era5.1759.conv.6:101469	ORPHAN	0-20888-0-6:101469	 	77	6:101469	 	 	 	 	 	-146.9	-29.4	 	19710720	19710720	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
77	era5.1759.conv.6:102300	ORPHAN	0-20888-0-6:102300	 	78	6:102300	 	 	 	 	 	101.6	-30.8	 	19720623	19720623	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
78	era5.1759.conv.6:103846	ORPHAN	0-20888-0-6:103846	 	79	6:103846	 	 	 	 	 	23.2	34.7	 	19731111	19731111	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
79	era5.1759.conv.6:100772	ORPHAN	0-20888-0-6:100772	 	80	6:100772	 	 	 	 	 	77.2	-60.5	 	19710312	19710312	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
80	era5.1759.conv.6:100357	ORPHAN	0-20888-0-6:100357	 	81	6:100357	 	 	 	 	 	-35.7	52.5	 	19710423	19710423	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
81	era5.1759.conv.6:100897	ORPHAN	0-20888-0-6:100897	 	82	6:100897	 	 	 	 	 	89.7	-56.8	 	19710919	19710919	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
82	era5.1759.conv.6:102718	ORPHAN	0-20888-0-6:102718	 	83	6:102718	 	 	 	 	 	-168.5	-4.9	 	19721214	19721214	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
83	era5.1759.conv.6:106646	ORPHAN	0-20888-0-6:106646	 	84	6:106646	 	 	 	 	 	154.6	15.4	 	19720129	19720129	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
84	era5.1759.conv.6:103002	ORPHAN	0-20888-0-6:103002	 	85	6:103002	 	 	 	 	 	-34.0	50.0	 	19710722	19710722	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
85	era5.1759.conv.6:108123	ORPHAN	0-20888-0-6:108123	 	86	6:108123	 	 	 	 	 	-71.0	30.8	 	19710702	19710702	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107]	 	 	 	 	 	 	 	 
86	era5.1759.conv.6:102716	ORPHAN	0-20888-0-6:102716	 	87	6:102716	 	 	 	 	 	156.0	29.4	 	19720821	19720821	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
87	era5.1759.conv.6:109390	ORPHAN	0-20888-0-6:109390	 	88	6:109390	 	 	 	 	 	-68.4	39.0	 	19730103	19730103	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
88	era5.1759.conv.6:101645	ORPHAN	0-20888-0-6:101645	 	89	6:101645	 	 	 	 	 	-164.5	-13.1	 	19710223	19710223	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
89	era5.1759.conv.6:104012	ORPHAN	0-20888-0-6:104012	 	90	6:104012	 	 	 	 	 	4.0	66.4	 	19711104	19711104	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
90	era5.1759.conv.6:109034	ORPHAN	0-20888-0-6:109034	 	91	6:109034	 	 	 	 	 	144.2	80.2	 	19710113	19710113	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
91	era5.1759.conv.6:106269	ORPHAN	0-20888-0-6:106269	 	92	6:106269	 	 	 	 	 	109.3	16.9	 	19730115	19730115	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
92	era5.1759.conv.6:100157	ORPHAN	0-20888-0-6:100157	 	93	6:100157	 	 	 	 	 	-15.7	44.8	 	19710419	19710419	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
93	era5.1759.conv.6:100479	ORPHAN	0-20888-0-6:100479	 	94	6:100479	 	 	 	 	 	-47.9	54.1	 	19710923	19710923	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
94	era5.1759.conv.6:107770	ORPHAN	0-20888-0-6:107770	 	95	6:107770	 	 	 	 	 	-66.0	34.0	 	19730324	19730324	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
95	era5.1759.conv.6:108107	ORPHAN	0-20888-0-6:108107	 	96	6:108107	 	 	 	 	 	-7.7	60.0	 	19710710	19710710	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
96	era5.1759.conv.6:105926	ORPHAN	0-20888-0-6:105926	 	97	6:105926	 	 	 	 	 	-146.4	42.5	 	19730602	19730602	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85]	 	 	 	 	 	 	 	 
97	era5.1759.conv.6:100427	ORPHAN	0-20888-0-6:100427	 	98	6:100427	 	 	 	 	 	107.1,107.0	18.8,18.8	 	19721009	19721010	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
98	era5.1759.conv.6:100117	ORPHAN	0-20888-0-6:100117	 	99	6:100117	 	 	 	 	 	-11.7	36.0	 	19710920	19710920	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107]	 	 	 	 	 	 	 	 
99	era5.1759.conv.6:100195	ORPHAN	0-20888-0-6:100195	 	100	6:100195	 	 	 	 	 	-19.5	59.1	 	19710728	19710728	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
100	era5.1759.conv.6:107566	ORPHAN	0-20888-0-6:107566	 	101	6:107566	 	 	 	 	 	135.0	25.0	 	19720307	19720307	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107]	 	 	 	 	 	 	 	 
101	era5.1759.conv.6:100844	ORPHAN	0-20888-0-6:100844	 	102	6:100844	 	 	 	 	 	84.4	-62.3	 	19710307	19710307	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
102	era5.1759.conv.6:101500	ORPHAN	0-20888-0-6:101500	 	103	6:101500	 	 	 	 	 	150.0	27.0	 	19710112	19710112	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 117]	 	 	 	 	 	 	 	 
103	era5.1759.conv.6:108435	ORPHAN	0-20888-0-6:108435	 	104	6:108435	 	 	 	 	 	-35.2	53.0	 	19711028	19711028	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
104	era5.1759.conv.6:100185	ORPHAN	0-20888-0-6:100185	 	105	6:100185	 	 	 	 	 	-18.5	59.1	 	19710618	19710709	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[38, 85, 106, 107, 117]	 	 	 	 	 	 	 	 
