	file	kind	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
0	72948_stationfile.csv	ORPHAN	0-20888-0-72948	 	1	72948	 	 	 	 	 	235.3	70.2	 	1969-02-25	1969-11-30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['126', '137', '106', '107', '117']	 	 	 	 	 	 	 	 
1	23130_stationfile.csv	MATCHING_ID_NONMATCHING_COORD	0-20777-0-23130	 	2	23130	 	 	 	 	 	[65.0, 65.0]	[68.4, 68.4]	 	1963-07-22	1967-08-31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['126', '137', '106', '107', '117']	 	 	 	 	 	 	 	 
2	70192_stationfile.csv	MATCHING_ID_NONMATCHING_COORD	0-20777-0-70192	 	3	70192	 	 	 	 	 	[212.52, 212.52]	[65.12, 65.12]	 	1973-04-05	1973-04-28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['126', '137', '106', '107', '117']	 	 	 	 	 	 	 	 
3	20406_stationfile.csv	COORDINATE_ISSUES	0-20666-0-20406	 	4	20406	 	 	 	 	 			 	1979-03-28	1979-10-02	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['126', '137', '106', '107', '117']	 	 	 	 	 	 	 	 
4	72914_stationfile.csv	ORPHAN	0-20888-0-72914	 	5	72914	 	 	 	 	 	266.6,266.5	69.5,69.5	 	1962-10-23	1968-07-07	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['126', '137', '106', '107', '117']	 	 	 	 	 	 	 	 
5	23162_stationfile.csv	MATCHING_ID_NONMATCHING_COORD	0-20777-0-23162	 	6	23162	 	 	 	 	 	[65.0, 65.0]	[68.0, 68.0]	 	1962-03-08	1967-12-19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['126', '137', '106', '107', '117']	 	 	 	 	 	 	 	 
6	23338_stationfile.csv	COORDINATE_ISSUES	0-20666-0-23338	 	7	23338	 	 	 	 	 			 	1976-04-19	1996-03-30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['126', '137', '106', '107', '117']	 	 	 	 	 	 	 	 
7	25428_stationfile.csv	COORDINATE_ISSUES	0-20666-0-25428	 	8	25428	 	 	 	 	 			 	1958-05-01	1996-06-18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['126', '137', '106', '107', '117']	 	 	 	 	 	 	 	 
8	20353_stationfile.csv	COORDINATE_ISSUES	0-20666-0-20353	 	9	20353	 	 	 	 	 			 	1958-05-01	1995-11-27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['126', '137', '106', '107', '117']	 	 	 	 	 	 	 	 
9	80000_stationfile.csv	COORDINATE_ISSUES	0-20666-0-80000	 	10	80000	 	 	 	 	 			 	1962-05-10	1990-03-31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['126', '137', '106', '107', '117']	 	 	 	 	 	 	 	 
10	01001_stationfile.csv	COORDINATE_ISSUES	0-20666-0-01001	 	11	1001	 	 	 	 	 			 	1958-05-01	1996-07-06	 	 	 	 	 	 	 	 	 	 	 	 	 	 	['126', '137', '106', '107', '117']	 	 	 	 	 	 	 	 
