	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	elevation	file	inventory
10	0-20300-0-05498	0	11	5498	3	LITTLE AMERICA I			0	-163.93	-78.57		1929	1935	1	0	63	NMS	170	None									['85', '38', '106', '107']							L.Haimberger	0	0.0		None	5.0	AYXUAE05498	IGRA2
11	0-20000-0-66422	0	12	66422	3	MOCAMEDES			0	12.15	-15.2		1954	1970	1	0	63	NMS	8	Namibe									['85', '38', '106', '107']							L.Haimberger	0	2.6		2.8	45.0	AOM00066422	OSCAR
12	0-20000-0-41217	0	13	41217	3	ABU DHABI INTERNATIONAL AIRPORT			0	54.65	24.433333333333334		1983	2021	1	0	63	NMS	1	Abu Dhabi									['85', '38', '106', '107']							L.Haimberger	0	0.0		29.0	27.0	AEM00041217	OSCAR
13	0-20000-0-60680	0	14	60680	3	TAMANRASSET			0	5.452500000000001	22.825277777777774		1934	2021	1	0	63	NMS	61	Arlit									['85', '38', '106', '107']							L.Haimberger	0	3.4		493.3	1377.0	AGM00060680	OSCAR
14	0-20000-0-94578	0	15	94578	3	BRISBANE AERO			0	153.12916666666666	-27.391666666666666		1943	2021	1	0	63	NMS	13	Brisbane									['85', '38', '106', '107']							L.Haimberger	0	0.0		13.6	9.5	ASM00094578	OSCAR
15	0-20000-0-94802	0	16	94802	3	ALBANY AIRPORT			0	117.8022222222222	-34.94138888888889		1965	2021	1	0	63	NMS	13	Albany									['85', '38', '106', '107']							L.Haimberger	0	0.0		9.0	69.0	ASM00094802	OSCAR
16	0-20000-0-89564	0	17	89564	3	MAWSON			0	62.875277777777775	-67.60166666666666		1954	2021	1	0	63	NMS	214	None									['85', '38', '106', '107']							L.Haimberger	0	0.0		None	16.0	AYM00089564	OSCAR
17	0-20000-0-87934	0	18	87934	3	RIO GRANDE B.A.			0	-67.75861111111111	-53.780277777777776		1977	1984	1	0	63	NMS	10	Ushuaia									['85', '38', '106', '107']							L.Haimberger	0	2.3		116.9	22.0	ARM00087934	OSCAR
18	0-20300-0-05532	0	19	5532	3	LITTLE AMERICA			0	-163.8	-78.5		1940	1940	1	0	63	NMS	170	None									['85', '38', '106', '107']							L.Haimberger	0	0.0		None	10.0	AYXUAE05532	IGRA2
19	0-20000-0-94302	0	20	94302	3	LEARMONTH AIRPORT			0	114.09666666666666	-22.24055555555556		1975	2021	1	0	63	NMS	13	Karratha									['85', '38', '106', '107']							L.Haimberger	0	0.0		330.0	5.5	ASM00094302	OSCAR
20	0-20000-0-60525	0	21	60525	3	BISKRA			0	5.733333333333333	34.8		1973	2002	1	0	63	NMS	61	Constantine									['85', '38', '106', '107']							L.Haimberger	0	0.0		191.1	89.0	AGM00060525	OSCAR
21	0-20000-0-66305	0	22	5971	3	LOBITO			0	13.533333333333331	-12.366666666666667		1952	1952	1	0	63	NMS	8	Catumbela									['85', '38', '106', '107']							L.Haimberger	0	0.5		7.0	3.0	AOXUAE05971	OSCAR
22	0-20000-0-85201	0	23	85201	3	LA PAZ/ALTO			0	-68.18333333333334	-16.516666666666666		1945	2003	1	0	63	NMS	29	La Paz									['85', '38', '106', '107']							L.Haimberger	0	0.1		4.0	4038.0	BLM00085201	OSCAR
23	0-20000-0-82244	0	24	82244	3	SANTAREM (AERO)			0	-54.71666666666667	-2.4333333333333336		1973	2021	1	0	63	NMS	30	Santarem									['85', '38', '106', '107']							L.Haimberger	0	0.0		1.9	72.0	BRM00082244	OSCAR
24	0-20000-0-82824	0	25	82824	3	PORTO VELHO (AERO)			0	-63.91666666666666	-8.766666666666667		1977	2021	1	0	63	NMS	30	Porto Velho									['85', '38', '106', '107']							L.Haimberger	0	0.0		1.8	102.0	BRM00082824	OSCAR
25	0-20000-0-41194	0	26	5467	3	DUBAI INTERNATIONAL AIRPORT			0	55.333333333333336	25.25		1935	1942	1	0	63	NMS	1	Dubai									['85', '38', '106', '107']							L.Haimberger	0	3.7		6.6	5.0	AEXUAE05467	OSCAR
26	0-20000-0-48110	0	27	48110	3	Myeik			0	98.6	12.433333333333334		1941	1998	1	0	63	NMS	145	Mergui									['85', '38', '106', '107']							L.Haimberger	0	0.0		0.0	37.0	BMM00048110	OSCAR
27	0-20000-0-89571	0	28	89571	3	DAVIS			0	77.96722222222222	-68.57444444444444		1957	2021	1	0	63	NMS	214	None									['85', '38', '106', '107']							L.Haimberger	0	0.0		None	23.2	AYM00089571	OSCAR
28	0-20000-0-60686	0	29	60686	3	BORDJ-BADJ-MOKHTAR			0	0.95	21.33333333333333		2011	2012	1	0	63	NMS	61	Kidal									['85', '38', '106', '107']							L.Haimberger	0	0.0		323.7	399.0	AGM00060686	OSCAR
29	0-20000-0-87938	0	30	87938	3	USHUAIA AERO			0	-68.30333333333333	-54.84		1957	1967	1	0	63	NMS	10	Ushuaia									['85', '38', '106', '107']							L.Haimberger	0	4.5		1.1	57.0	ARM00087938	OSCAR
30	0-20000-0-71802	0	31	71801	3	ST JOHN'S WEST UA, NFLD			0	-52.78333333333333	47.516666666666666		1950	2009	1	0	63	NMS	37	Bay Roberts									['85', '38', '106', '107']							L.Haimberger	0	16.9		42.4	140.5	CAM00071801	OSCAR
31	0-20000-0-94821	0	32	94821	3	MOUNT GAMBIER AERO			0	140.7738888888889	-37.74722222222222		1945	2021	1	0	63	NMS	13	Mount Gambier									['85', '38', '106', '107']							L.Haimberger	0	0.0		9.4	69.0	ASM00094821	OSCAR
32	0-20300-0-78076	0	33	78076	3	ELEUTHERA ISLAND			0	-76.3	25.2667		1952	1970	1	0	63	NMS	31	Nassau									['85', '38', '106', '107']							L.Haimberger	0	0.0		107.8	10.1	BFM00078076	IGRA2
33	0-20000-0-95305	0	34	94305	3	ONSLOW AIRPORT			0	115.10916666666668	-21.66888888888889		1950	1975	1	0	63	NMS	13	Karratha									['85', '38', '106', '107']							L.Haimberger	0	4.0		205.2	11.0	ASM00094305	OSCAR
34	0-20000-0-71121	0	35	71121	3	EDMONTON NAMAO AWOS A, ALTA			0	-113.46666666666668	53.66666666666666		1985	1999	1	0	63	NMS	37	Edmonton									['85', '38', '106', '107']							L.Haimberger	0	0.0		13.2	687.93	CAM00071121	OSCAR
35	0-20000-0-94610	0	36	94610	3	PERTH AIRPORT			0	115.97638888888888	-31.9275		1948	2021	1	0	63	NMS	13	Perth									['85', '38', '106', '107']							L.Haimberger	0	0.0		11.2	20.0	ASM00094610	OSCAR
36	0-20000-0-91765	0	37	91765	3	PAGO PAGO/INT.AIRP. AMERICAN SAMOA			0	-170.71916666666667	-14.338333333333336		1966	2021	1	0	63	NMS	11	Apia									['85', '38', '106', '107']							L.Haimberger	0	0.0		122.9	4.9	AQM00091765	OSCAR
37	0-20000-0-85245	0	38	85245	3	SANTA CRUZ/EL TROMPILLO			0	-63.18333333333333	-17.8		1944	2004	1	0	63	NMS	29	El Carmen									['85', '38', '106', '107']							L.Haimberger	0	0.0		6.6	418.0	BLM00085245	OSCAR
38	0-20000-0-41150	0	39	40427	3	BAHRAIN (INT. AIRPORT)			0	50.65	26.266666666666666		1928	1974	1	0	63	NMS	23	Manama									['85', '38', '106', '107']							L.Haimberger	0	3.3		4.8	2.0	BAM00040427	OSCAR
39	0-20000-0-88986	0	40	88946	3	SOUTH THULE IS.			0	-27.316666666666663	-59.45		1980	1981	1	0	63	NMS	89	None									['85', '38', '106', '107']							L.Haimberger	0	2.8		None	268.0	ARM00088946	OSCAR
40	0-20000-0-89592	0	41	89592	3	MIRNYJ (89592-0)			0	93.01472222222222	-66.55194444444444		1957	2021	1	0	63	NMS	214	None									['85', '38', '106', '107']							L.Haimberger	0	0.0		None	44.67	AYM00089592	OSCAR
41	0-20000-0-71802	0	42	71802	3	ST JOHN'S WEST UA, NFLD			0	-52.78333333333333	47.516666666666666		2009	2021	1	0	63	NMS	37	Bay Roberts									['85', '38', '106', '107']							L.Haimberger	0	0.0		39.6	104.0	CAM00071802	OSCAR
42	0-20000-0-71267	0	43	71874	3	LETHBRIDGE, ALTA			0	-112.79888888888888	49.63027777777778		1973	1994	1	0	63	NMS	37	Lethbridge									['85', '38', '106', '107']							L.Haimberger	0	0.3		7.8	929.0	CAM00071874	OSCAR
43	0-20300-0-60535	0	44	60535	3	DJELFA			0	3.25	34.6833		1974	1989	1	0	63	NMS	61	Birin									['85', '38', '106', '107']							L.Haimberger	0	0.0		105.6	1144.0	AGM00060535	IGRA2
44	0-20300-0-89593	0	45	89593	3	PIONERSKAVA			0	95.05	-69.73		1958	1958	1	0	63	NMS	9	None									['85', '38', '106', '107']							L.Haimberger	0	0.0		None	2701.0	AYM00089593	IGRA2
45	0-20000-0-83378	0	46	83378	3	BRASILIA (AERO)			0	-47.93333333333333	-15.866666666666667		1966	2021	1	0	63	NMS	30	Brasilia									['85', '38', '106', '107']							L.Haimberger	0	0.0		9.4	1061.0	BRM00083378	OSCAR
46	0-20000-0-94120	0	47	94120	3	DARWIN AIRPORT			0	130.89249999999998	-12.423888888888888		1943	2021	1	0	63	NMS	13	Darwin									['85', '38', '106', '107']							L.Haimberger	0	0.0		7.1	35.0	ASM00094120	OSCAR
47	0-20000-0-94866	0	48	94865	3	MELBOURNE AIRPORT			0	144.8322222222222	-37.66555555555556		1948	1999	1	0	63	NMS	13	Melbourne									['85', '38', '106', '107']							L.Haimberger	0	23.5		19.7	20.4	ASM00094865	OSCAR
48	0-20000-0-94312	0	49	94312	3	PORT HEDLAND AIRPORT			0	118.63166666666666	-20.3725		1950	2021	1	0	63	NMS	13	Port Hedland									['85', '38', '106', '107']							L.Haimberger	0	0.0		7.0	8.4	ASM00094312	OSCAR
49	0-20001-0-71934	0	50	71934	3	FORT SMITH UA, NWT			0	-111.92944444444444	60.02611111111111		1954	2021	1	0	63	NMS	37	Yellowknife									['85', '38', '106', '107']							L.Haimberger	0	0.0		299.7	205.13	CAM00071934	OSCAR
50	0-20000-0-94637	0	51	94637	3	KALGOORLIE-BOULDER AIRPORT			0	121.45333333333332	-30.784722222222225		1950	2021	1	0	63	NMS	13	Albany									['85', '38', '106', '107']							L.Haimberger	0	0.0		575.7	366.0	ASM00094637	OSCAR
51	0-20000-0-71811	0	52	71811	3	SEPT-ILES UA, QUE			0	-66.25	50.21666666666667		1954	2021	1	0	63	NMS	37	Sept-Iles									['85', '38', '106', '107']							L.Haimberger	0	0.0		9.7	52.6	CAM00071811	OSCAR
52	0-20000-0-91765	0	53	61704	3	PAGO PAGO/INT.AIRP. AMERICAN SAMOA			0	-170.71916666666667	-14.338333333333336		1962	1962	1	0	63	NMS	11	Apia									['85', '38', '106', '107']							L.Haimberger	0	7.6		118.4	4.9	AQW00061704	OSCAR
53	0-20000-0-82281	0	54	82281	3	SAO LUIZ (AERO)			0	-44.23333333333333	-2.6		1971	2021	1	0	63	NMS	30	Sao Luis									['85', '38', '106', '107']							L.Haimberger	0	0.0		9.9	53.0	BRM00082281	OSCAR
54	0-20000-0-89601	0	55	89601	3	OAZIC BANGERA			0	100.7461111111111	-66.27444444444444		1957	1958	1	0	63	NMS	214	None									['85', '38', '106', '107']							L.Haimberger	0	0.9		None	43.0	AYM00089601	OSCAR
55	0-52-130-78954	0	56	78954	3	GRANTLEY ADAMS			0	-59.48333333333333	13.066666666666666		1965	2021	1	0	63	NMS	18	Bridgetown									['85', '38', '106', '107']							L.Haimberger	0	0.0		14.9	56.0	BBM00078954	OSCAR
56	0-20000-0-71754	0	57	71876	3	NORTH BATTLEFORD RCS, SASK			0	-108.25027777777778	52.76916666666666		1998	2002	1	0	63	NMS	37	North Battleford									['85', '38', '106', '107']							L.Haimberger	0	0.2		2.3	548.3	CAM00071876	OSCAR
57	0-20000-0-94150	0	58	94150	3	GOVE AIRPORT			0	136.82027777777776	-12.274166666666668		1985	2021	1	0	63	NMS	13	Katherine									['85', '38', '106', '107']							L.Haimberger	0	0.0		549.9	53.2	ASM00094150	OSCAR
58	0-20000-0-83971	0	59	83971	3	PORTO ALEGRE (AERO)			0	-51.18333333333333	-30.0		1950	2021	1	0	63	NMS	30	Porto Alegre									['85', '38', '106', '107']							L.Haimberger	0	0.0		4.0	3.0	BRM00083971	OSCAR
59	0-20000-0-85268	0	60	85268	3	ROBORE			0	-59.766666666666666	-18.316666666666663		2002	2003	1	0	63	NMS	29	Puerto Suarez									['85', '38', '106', '107']							L.Haimberger	0	0.0		219.0	276.0	BLM00085268	OSCAR
60	0-20000-0-71123	0	61	71123	3	EDMONTON INT'L A, ALTA			0	-113.58333333333331	53.31666666666667		1973	1985	1	0	63	NMS	37	Leduc									['85', '38', '106', '107']							L.Haimberger	0	0.0		6.5	723.3	CAM00071123	OSCAR
61	0-20000-0-60390	0	62	4843	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		1930	1938	1	0	63	NMS	61	Algiers									['85', '38', '106', '107']							L.Haimberger	0	17.3		0.8	12.0	AGXUAE04843	OSCAR
62	0-20000-0-89606	0	63	89606	3	VOSTOK			0	106.86583333333331	-78.46416666666667		1958	1991	1	0	63	NMS	9	None									['85', '38', '106', '107']							L.Haimberger	0	1.6		None	3489.5	AYM00089606	OSCAR
63	0-20000-0-94866	0	64	94866	3	MELBOURNE AIRPORT			0	144.8322222222222	-37.66555555555556		1946	2021	1	0	63	NMS	13	Craigieburn									['85', '38', '106', '107']							L.Haimberger	0	0.0		12.7	118.8	ASM00094866	OSCAR
64	0-20001-0-71815	0	65	71815	3	STEPHENVILLE UA, NFLD			0	-58.56666666666667	48.56666666666667		1946	2021	1	0	63	NMS	37	Corner Brook									['85', '38', '106', '107']							L.Haimberger	0	0.0		63.1	24.7	CAM00071815	OSCAR
65	0-20000-0-94326	0	66	94326	3	ALICE SPRINGS AIRPORT			0	133.88888888888889	-23.795		1946	2021	1	0	63	NMS	13	Alice Springs									['85', '38', '106', '107']							L.Haimberger	0	0.0		10.8	547.0	ASM00094326	OSCAR
66	0-20000-0-71332	0	67	71938	3	KUGLUKTUK CLIMATE, NU			0	-115.1352777777778	67.81722222222221		1932	1970	1	0	63	NMS	37	None									['85', '38', '106', '107']							L.Haimberger	0	2.2		None	22.6	CAM00071938	OSCAR
67	0-20000-0-94638	0	68	94638	3	ESPERANCE			0	121.8925	-33.830000000000005		1969	2021	1	0	63	NMS	13	Albany									['85', '38', '106', '107']							L.Haimberger	0	0.0		392.3	27.0	ASM00094638	OSCAR
68	0-20000-0-94170	0	69	94170	3	WEIPA AERO			0	141.92083333333332	-12.677777777777775		1993	2021	1	0	63	NMS	13	Daru									['85', '38', '106', '107']							L.Haimberger	0	0.0		421.5	19.0	ASM00094170	OSCAR
69	0-20000-0-48112	0	70	48112	3	Kawthaung			0	98.58333333333331	9.966666666666669		1932	1993	1	0	63	NMS	216	Ranong									['85', '38', '106', '107']							L.Haimberger	0	0.1		5.7	47.0	BMM00048112	OSCAR
70	0-20000-0-78108	0	71	78107	3	ABRAHAM'S BAY, MAYAGUANA			0	-73.01666666666667	22.383333333333333		1955	1957	1	0	63	NMS	31	Port-De-Paix									['85', '38', '106', '107']							L.Haimberger	0	2.0		268.7	3.0	BFM00078107	OSCAR
71	0-20000-0-51644	0	72	51644	3	KUQA			0	82.95	41.71666666666667		1957	2021	1	0	63	NMS	47	Kuche									['85', '38', '106', '107']							L.Haimberger	0	0.0		1.7	1083.5	CHM00051644	OSCAR
72	0-20000-0-50603	0	73	50603	3	XIN BARAG YOUQI			0	116.81	48.678888888888885		1973	1997	1	0	63	NMS	47	Manzhouli									['85', '38', '106', '107']							L.Haimberger	0	1.4		113.1	556.7	CHM00050603	OSCAR
73	0-20000-0-87047	0	74	87047	3	SALTA AERO			0	-65.47583333333334	-24.844444444444445		1965	2014	1	0	63	NMS	10	Salta									['85', '38', '106', '107']							L.Haimberger	0	1.0		10.1	1221.0	ARM00087047	OSCAR
74	0-20000-0-89611	0	75	89611	3	CASEY			0	110.52305555555556	-66.2825		1957	2021	1	0	63	NMS	13	None									['85', '38', '106', '107']							L.Haimberger	0	0.0		None	42.3	AYM00089611	OSCAR
75	0-20000-0-71877	0	76	71877	3	CALGARY INT'L A, ALTA			0	-114.02027777777778	51.11388888888889		1965	1995	1	0	63	NMS	37	Calgary									['85', '38', '106', '107']							L.Haimberger	0	0.4		6.0	1084.1	CAM00071877	OSCAR
76	0-20001-0-71816	0	77	71816	3	GOOSE UA, NFLD			0	-60.36666666666667	53.3		1946	2021	1	0	63	NMS	37	Corner Brook									['85', '38', '106', '107']							L.Haimberger	0	0.0		513.0	48.8	CAM00071816	OSCAR
77	0-20000-0-85223	0	78	4835	3	COCHABAMBA			0	-66.18333333333334	-17.416666666666668		1944	1946	1	0	63	NMS	29	Cochabamba									['85', '38', '106', '107']							L.Haimberger	0	4.3		2.2	2548.0	BLXUAE04835	OSCAR
78	0-20000-0-71023	0	79	71124	3	JIMMY LAKE AWOS, SASK			0	-109.96194444444444	54.90833333333333		1968	2010	1	0	63	NMS	37	Grand Centre									['85', '38', '106', '107']							L.Haimberger	0	18.5		38.6	637.1	CAM00071124	OSCAR
79	0-20000-0-94174	0	80	94175	3	HORN ISLAND			0	142.29	-10.584444444444443		1951	1993	1	0	63	NMS	13	Daru									['85', '38', '106', '107']							L.Haimberger	0	8.0		197.8	5.0	ASM00094175	OSCAR
80	0-20000-0-40911	0	81	40911	3	MAZAR-I-SHARIF			0	67.2	36.7		2010	2014	1	0	63	NMS	2	Kholm									['85', '38', '106', '107']							L.Haimberger	0	0.0		44.5	378.0	AFM00040911	OSCAR
81	0-20000-0-95646	0	82	94646	3	FORREST			0	128.10916666666665	-30.845277777777778		1950	1995	1	0	63	NMS	13	None									['85', '38', '106', '107']							L.Haimberger	0	1.6		None	160.0	ASM00094646	OSCAR
82	0-20000-0-94332	0	83	94332	3	MOUNT ISA AERO			0	139.48749999999998	-20.67777777777778		1975	2021	1	0	63	NMS	13	Mount Isa									['85', '38', '106', '107']							L.Haimberger	0	0.0		5.3	340.9	ASM00094332	OSCAR
83	0-20000-0-51656	0	84	51656	3	KORLA			0	85.81861111111111	41.72944444444445		1964	2002	1	0	63	NMS	47	Korla									['85', '38', '106', '107']							L.Haimberger	0	26.3		1.6	903.0	CHM00051656	OSCAR
84	0-20000-0-82900	0	85	82900	3	RECIFE (82900-0)			0	-34.916666666666664	-8.05		1952	2019	1	0	63	NMS	30	Recife									['85', '38', '106', '107']							L.Haimberger	0	0.0		1.8	7.0	BRM00082900	OSCAR
85	0-20001-0-71945	0	86	71945	3	FORT NELSON UA, BC			0	-122.6	58.833333333333336		1954	2021	1	0	63	NMS	37	Fort Saint John									['85', '38', '106', '107']							L.Haimberger	0	0.0		306.5	381.9	CAM00071945	OSCAR
86	0-20000-0-89625	0	87	89625	3	CONCORDIA			0	123.41194444444444	-75.10166666666666		2006	2021	1	0	63	NMS	9	None									['85', '38', '106', '107']							L.Haimberger	0	0.0		None	3234.0	AYM00089625	OSCAR
87	0-20000-0-52418	0	88	52418	3	DUNHUANG			0	94.68333333333334	40.15		1957	2021	1	0	63	NMS	47	Yumen									['85', '38', '106', '107']							L.Haimberger	0	0.0		262.8	1140.0	CHM00052418	OSCAR
88	0-20001-0-71823	0	89	71823	3	LA GRANDE IV UA, QUE			0	-73.67916666666667	53.75722222222223		1985	2021	1	0	63	NMS	37	Dolbeau									['85', '38', '106', '107']							L.Haimberger	0	0.0		553.3	302.8	CAM00071823	OSCAR
89	0-20000-0-68032	0	90	68032	3	MAUN			0	23.416666666666668	-19.98333333333333		1957	2012	1	0	63	NMS	34	Maun									['85', '38', '106', '107']							L.Haimberger	0	0.0		0.0	900.0	BCM00068032	OSCAR
90	0-20000-0-60549	0	91	60549	3	MECHERIA			0	-0.2833333333333333	33.53333333333333		1982	2012	1	0	63	NMS	61	Aflu									['85', '38', '106', '107']							L.Haimberger	0	0.0		229.9	1124.0	AGM00060549	OSCAR
91	0-20000-0-94907	0	92	94907	3	EAST SALE AIRPORT			0	147.13222222222225	-38.11555555555556		1950	2009	1	0	63	NMS	13	Sale									['85', '38', '106', '107']							L.Haimberger	0	1.7		5.9	8.2	ASM00094907	OSCAR
92	0-20000-0-85033	0	93	4836	3	GUAYARAMERIN			0	-65.35	-10.816666666666666		1944	1946	1	0	63	NMS	30	Guajara-Mirim									['85', '38', '106', '107']							L.Haimberger	0	2.2		2.2	130.0	BLXUAE04836	OSCAR
93	0-20000-0-71129	0	94	71129	3	KINDERSLEY A, SASK			0	-109.18333333333334	51.516666666666666		1991	1998	1	0	63	NMS	37	North Battleford									['85', '38', '106', '107']							L.Haimberger	0	0.0		152.1	693.72	CAM00071129	OSCAR
94	0-20000-0-89642	0	95	89642	3	DUMONT D'URVILLE			0	140.0011111111111	-66.66305555555556		1951	2021	1	0	63	NMS	13	None									['85', '38', '106', '107']							L.Haimberger	0	0.0		None	43.0	AYM00089642	OSCAR
95	0-20000-0-82287	0	96	82287	3	PARNAIBA (82287-0)			0	-41.78333333333333	-3.083333333333333		1973	1979	1	0	63	NMS	30	Parnaiba									['85', '38', '106', '107']							L.Haimberger	0	0.1		19.2	22.0	BRM00082287	OSCAR
96	0-20001-0-71836	0	97	71836	3	MOOSONEE UA, ONT			0	-80.65	51.266666666666666		1954	2021	1	0	63	NMS	37	Timmins									['85', '38', '106', '107']							L.Haimberger	0	0.0		315.3	9.1	CAM00071836	OSCAR
97	0-20000-0-53336	0	98	53336	3	HALIUT			0	108.51666666666668	41.56666666666667		1973	2020	1	0	63	NMS	47	Dongsheng									['85', '38', '106', '107']							L.Haimberger	0	0.0		230.3	1290.0	CHM00053336	OSCAR
98	0-20000-0-83498	0	99	83498	3	CARAVELAS (83498-0)			0	-39.25	-17.733333333333334		1975	2016	1	0	63	NMS	30	Caravelas									['85', '38', '106', '107']							L.Haimberger	0	0.0		1.8	3.0	BRM00083498	OSCAR
99	0-20000-0-94647	0	100	94647	3	EUCLA			0	128.87916666666666	-31.679722222222225		1995	2012	1	0	63	NMS	13	None									['85', '38', '106', '107']							L.Haimberger	0	1.9		None	93.6	ASM00094647	OSCAR
100	0-20000-0-87155	0	101	87155	3	RESISTENCIA AERO			0	-59.04611111111111	-27.43888888888889		1961	2021	1	0	63	NMS	10	Resistencia									['85', '38', '106', '107']							L.Haimberger	0	1.3		6.6	52.0	ARM00087155	OSCAR
101	0-20000-0-94335	0	102	94335	3	CLONCURRY AIRPORT			0	140.505	-20.66638888888889		1943	1975	1	0	63	NMS	13	Mount Isa									['85', '38', '106', '107']							L.Haimberger	0	0.5		104.7	186.8	ASM00094335	OSCAR
102	0-20001-0-71957	0	103	71957	3	INUVIK UA, NWT			0	-133.51666666666668	68.31666666666666		1960	2021	1	0	63	NMS	37	None									['85', '38', '106', '107']							L.Haimberger	0	0.0		None	67.67	CAM00071957	OSCAR
103	0-20000-0-94203	0	104	94203	3	BROOME AIRPORT			0	122.23527777777778	-17.9475		1950	2021	1	0	63	NMS	13	Broome									['85', '38', '106', '107']							L.Haimberger	0	0.0		1.0	9.0	ASM00094203	OSCAR
104	0-20000-0-51709	0	105	51709	3	KASHI			0	75.75	39.48333333333333		1956	2021	1	0	63	NMS	47	Kashi									['85', '38', '106', '107']							L.Haimberger	0	0.0		20.0	1386.7	CHM00051709	OSCAR
105	0-20000-0-52436	0	106	52436	3	YUMENZHEN			0	97.03333333333332	40.266666666666666		1973	1982	1	0	63	NMS	47	Yumen									['85', '38', '106', '107']							L.Haimberger	0	0.0		76.7	1527.0	CHM00052436	OSCAR
106	0-20000-0-89657	0	107	89657	3	LENINGRADSKAJA			0	159.38555555555556	-69.50111111111111		1983	1991	1	0	63	NMS	9	None									['85', '38', '106', '107']							L.Haimberger	0	0.6		None	291.0	AYM00089657	OSCAR
107	0-20000-0-71145	0	108	71145	3	ISLAND LAKE A, MAN			0	-94.65	53.85		1984	1996	1	0	63	NMS	37	Thompson									['85', '38', '106', '107']							L.Haimberger	0	0.0		295.8	235.6	CAM00071145	OSCAR
108	0-20000-0-83981	0	109	83981	3	BAGE (AERO)			0	-54.11666666666667	-31.35		1973	1979	1	0	63	NMS	30	Bage									['85', '38', '106', '107']							L.Haimberger	0	0.0		2.5	180.0	BRM00083981	OSCAR
109	0-20000-0-94653	0	110	94653	3	CEDUNA AMO			0	133.6975	-32.12972222222222		1950	2021	1	0	63	NMS	13	Flinders									['85', '38', '106', '107']							L.Haimberger	0	0.0		88.6	15.7	ASM00094653	OSCAR
