	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
66	0-20000-0-07015	0	67	6095	3	LILLE-LESQUIN			0	3.0975	50.57		1920-02-18	1934-06-23	1	0	63	NMS	74	Lille									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
67	0-20000-0-04320	0	68	4997	3	DANMARKSHAVN			0	-18.66805555555556	76.76944444444445		1906-09-22	1942-03-31	1	0	63	NMS	83	None									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
68	0-20000-0-34300	0	69	5180	3	Kharkiv			0	36.2825	49.92805555555555		1925-04-14	1928-07-19	1	0	63	NMS	228	Solonytsivka									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
69	0-20000-0-16233	0	70	5243	3	GUIDONIA (16233-0)			0	12.7375	41.98861111111111		1925-04-14	1945-03-31	1	0	63	NMS	109	Tivoli									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
70	0-20000-0-07510	0	71	6028	3	BORDEAUX MERIGNAC			0	-0.6913888888888889	44.83055555555556		1925-01-01	1942-03-31	1	0	63	NMS	74	Merignac									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
71	0-20000-0-08238	0	72	5364	3	TORTOSA			0	0.4933333333333333	40.82027777777778		1925-04-14	1928-03-16	1	0	63	NMS	67	Tortosa									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
72	0-20000-0-91577	0	73	4389	3	KOUMAC (NLLE-CALEDONIE)			0	164.28416666666666	-20.558611111111112		1949-12-31	1957-12-31	1	0	63	NMS	160	Paita									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
73	0-20400-0-5041	0	74	5041	3	Angoulême			0	0.22	45.67		1925-04-15	1928-11-15	1	0	63	NMS	74	Soyaux									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
74	0-20000-0-08001	0	75	4907	3	LA CORUNA			0	-8.421388888888888	43.365833333333335		1920-02-18	1934-06-23	1	0	63	NMS	67	A Coruna									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
75	0-20000-0-35121	0	76	5266	3	ORENBURG			0	55.07833333333333	51.6925		1925-04-14	1928-03-26	1	0	63	NMS	190	Sol-Iletsk									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
76	0-20000-0-42647	0	77	5427	3	AHMADABAD			0	72.63333333333334	23.066666666666663		1906-09-01	1948-12-31	1	0	63	NMS	104	Ahmadabad									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
77	0-20000-0-10685	0	78	5686	3	HOF			0	11.876111111111111	50.31222222222222		1922-08-03	1934-06-22	1	0	63	NMS	56	Hof									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
78	0-20000-0-10569	0	79	5284	3	PLAUEN			0	12.13	50.48194444444445		1907-03-05	1934-08-20	1	0	63	NMS	56	Plauen									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
79	0-20000-0-02635	0	80	5708	3	MALMO			0	13.073611111111113	55.57138888888889		1926-07-05	1967-06-19	1	0	63	NMS	196	Malmo									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
80	0-20000-0-20674	0	81	4772	3	OSTROV DIKSON			0	80.4063888888889	73.51361111111112		1948-01-03	1948-06-26	1	0	63	NMS	190	None									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
81	0-20000-0-02635	0	82	5224	3	MALMO			0	13.073611111111113	55.57138888888889		1925-04-14	1955-04-22	1	0	63	NMS	196	Malmo									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
82	0-20000-0-43128	0	83	5793	3	HYDERABAD AIRPORT			0	78.46666666666667	17.45		1923-04-02	1935-12-31	1	0	63	NMS	104	Hyderabad									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
83	0-20000-0-78526	0	84	5319	3	SAN JUAN/INT.,  PUERTO RICO			0	-65.99194444444444	18.43166666666667		1906-09-01	1948-12-31	1	0	63	NMS	181	Catano									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
84	0-20000-0-67241	0	85	4832	3	LUMBO			0	40.66666666666666	-15.033333333333331		1956-04-08	1956-12-31	1	0	63	NMS	158	Mocambique									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
85	0-20000-0-07480	0	86	5604	3	LYON-BRON			0	4.937777777777778	45.72611111111112		1922-03-27	1955-04-22	1	0	63	NMS	74	Bron									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
86	0-20000-0-35700	0	87	4615	3	ATYRAU			0	51.88333333333333	47.11666666666667		1926-05-19	1955-04-22	1	0	63	NMS	124	Atyrau									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
87	0-20000-0-45004	0	88	5159	3	KOWLOON (45004-0)			0	114.17277777777778	22.31194444444445		1923-04-02	1935-12-31	1	0	63	NMS	94	Shenzhen									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
88	0-20000-0-47646	0	89	5176	3	TATENO			0	140.12583333333333	36.05805555555556		1922-04-22	1956-10-30	1	0	63	NMS	113	Ami									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
89	0-20000-0-27038	0	90	5396	3	VOLOGDA (27038-0)			0	39.92555555555556	59.318333333333335		1926-05-27	1955-04-22	1	0	63	NMS	190	Vologda									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
90	0-20000-0-21824	0	91	4722	3	TIKSI			0	128.91666666666666	71.58333333333333		1937-07-14	1956-12-31	1	0	63	NMS	190	None									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
91	0-20000-0-10170	0	92	5620	3	ROSTOCK-WARNEMUENDE			0	12.080833333333333	54.180277777777775		1921-05-12	1958-07-24	1	0	63	NMS	56	Rostock									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
92	0-20000-0-07130	0	93	5297	3	RENNES-SAINT JACQUES			0	-1.733888888888889	48.06888888888889		1927-10-06	1927-10-08	1	0	63	NMS	74	Rennes									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
93	0-20000-0-03693	0	94	5334	3	SHOEBURYNESS, LANDWICK			0	0.8269444444444445	51.55472222222222		1922-03-27	1955-04-22	1	0	63	NMS	76	Southend-On-Sea									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
94	0-20000-0-31168	0	95	4606	3	AYAN			0	138.15	56.45		1926-05-27	1955-04-22	1	0	63	NMS	190	Nikolayevsk-Na-Amure									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
95	0-20000-0-66160	0	96	5854	3	LUANDA			0	13.233333333333333	-8.85		1920-02-18	1951-12-31	1	0	63	NMS	8	Luanda									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
96	0-20001-0-37011	0	97	4593	3	TUAPSE (37011-1)			0	39.03333333333333	44.1		1928-03-28	1954-08-22	1	0	63	NMS	190	Tuapse									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
97	0-20000-0-23022	0	98	4764	3	AMDERMA			0	61.657777777777774	69.78333333333333		1911-01-02	1948-11-06	1	0	63	NMS	190	Severnyy									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
98	0-20000-0-07166	0	99	6105	3	VATRY-AERO			0	4.164722222222222	48.77722222222222		1920-11-26	1955-04-21	1	0	63	NMS	74	Chalons-En-Champagne									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
99	0-20300-0-20047	0	100	4774	3	BUKHTA TIKHAYA/GUKER IS.			0	52.8	80.45		1920-05-27	1949-12-31	1	0	63	NMS	190	None									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
100	0-20000-0-07145	0	101	5343	3	TRAPPES			0	2.0097222222222224	48.77444444444444		1908-05-01	1939-06-22	1	0	63	NMS	74	Velizy-Villacoublay									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
101	0-20000-0-15614	0	102	5068	3	SOFIA (OBSERV.)			0	23.383333333333333	42.65		1925-04-14	1928-03-16	1	0	63	NMS	22	Kostinbrod									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
102	0-20000-0-04063	0	103	5424	3	AKUREYRI			0	-18.08333333333333	65.68333333333334		1908-08-18	1942-03-31	1	0	63	NMS	108	Akureyri									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
103	0-20000-0-07129	0	104	6037	3	FALAISE-RADAR			0	-0.1494444444444444	48.92722222222222		1923-05-01	1934-06-19	1	0	63	NMS	74	Argentan									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
104	0-20000-0-06235	0	105	5006	3	DE KOOIJ VK			0	4.781111111111111	52.926944444444445		1937-01-11	1958-07-24	1	0	63	NMS	165	Den Helder									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
105	0-20000-0-07747	0	106	5276	3	PERPIGNAN			0	2.872777777777778	42.73722222222222		1927-02-15	1928-11-15	1	0	63	NMS	74	Perpignan									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
106	0-20000-0-24125	0	107	4579	3	OLENEK (24125-0)			0	112.43333333333334	68.5		1954-07-19	1956-06-10	1	0	63	NMS	190	Udachnyy									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
107	0-20000-0-11813	0	108	5647	3	BRATISLAVA - KOLIBA			0	17.105833333333333	48.16777777777777		1922-09-02	1955-02-16	1	0	63	NMS	201	Bratislava									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
108	0-20000-0-06240	0	109	5966	3	AMSTERDAM AP SCHIPHOL			0	4.789722222222222	52.31722222222223		1896-11-14	1954-09-22	1	0	63	NMS	165	Rozenburg									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
109	0-20001-0-08221	0	110	4911	3	MADRID/BARAJAS RS			0	-3.579722222222222	40.46527777777778		1911-01-02	1923-10-20	1	0	63	NMS	67	Madrid									['126', '137', '106', '107', '137', '138', '139', '140', '117']							L.Haimberger	0
