	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
29	0-20300-0-04340	0	30	4340	3	KAP TOBIN			0	-21.97	70.42		1958-05-01	1980-10-28	1	0	63	NMS	83	None									['126', '137', '106', '107', '117']							L.Haimberger	0
30	0-20000-0-71938	0	31	71938	3	KUGLUKTUK A, NU			0	-115.1438888888889	67.81666666666666		1948-01-02	1970-02-17	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0
31	0-20000-0-71090	0	32	71090	3	CLYDE RIVER A, NU			0	-68.51694444444445	70.48583333333333		1950-01-01	1972-11-28	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0
32	0-20000-0-70133	0	33	70133	3	KOTZEBUE, RALPH WIEN			0	-162.61333333333332	66.8863888888889		1962-03-04	1996-07-06	1	0	63	NMS	231	None									['126', '137', '106', '107', '117']							L.Haimberger	0
33	0-20000-0-20891	0	34	20891	3	HATANGA			0	102.46638888888889	71.97722222222222		1958-05-01	1996-06-28	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
34	0-20000-0-24125	0	35	24125	3	OLENEK (24125-0)			0	112.43333333333334	68.5		1958-05-01	1996-07-06	1	0	63	NMS	190	Udachnyy									['126', '137', '106', '107', '117']							L.Haimberger	0
35	0-20300-0-21358	0	36	21358	3	OSTROV ZOHOVA			0	152.83	76.15		1958-05-02	1993-11-15	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
36	0-20000-0-24266	0	37	24266	3	VERHOJANSK			0	133.4	67.56666666666666		1958-05-01	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
37	0-20300-0-21504	0	38	21504	3	OSTROV PREOBRAZHENIA			0	112.93	74.67		1958-05-01	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
38	0-20000-0-25123	0	39	25123	3	CHERSKIJ			0	161.28333333333333	68.75		1958-05-01	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
39	0-20000-0-04339	0	40	4339	3	ITTOQQORTOORMIIT (SCORESBYSUND)			0	-21.95111111111111	70.48444444444445		1980-10-25	1996-07-06	1	0	63	NMS	83	None									['126', '137', '106', '107', '117']							L.Haimberger	0
40	0-20300-0-21647	0	41	21647	3	MYS SHALAUROVA			0	143.533	73.2		1958-05-01	1995-12-29	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
41	0-20000-0-20674	0	42	20674	3	OSTROV DIKSON			0	80.4063888888889	73.51361111111112		1958-05-01	1996-07-05	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
42	0-20000-0-02185	0	43	2185	3	LULEA-KALLAX (2185-0)			0	22.114444444444445	65.54333333333334		1977-08-05	1996-07-06	1	0	63	NMS	196	Lulea									['126', '137', '106', '107', '117']							L.Haimberger	0
43	0-20300-0-21965	0	44	21965	3	OSTROV CHETYREKHSTOLBO			0	162.4	70.63		1958-05-01	1996-05-27	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
44	0-20000-0-22271	0	45	22271	3	SHOJNA			0	44.174166666666665	67.87666666666667		1963-07-22	1996-07-06	1	0	63	NMS	190	Arkhangelsk									['126', '137', '106', '107', '117']							L.Haimberger	0
45	0-20000-0-21982	0	46	21982	3	OSTROV VRANGELJA			0	-178.65	70.98333333333333		1958-05-01	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
46	0-20000-0-21432	0	47	21432	3	OSTROV KOTEL'NYJ			0	137.86666666666667	76.0		1958-05-01	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
47	0-20000-0-24343	0	48	24343	3	ZHIGANSK			0	123.4	66.76666666666667		1958-05-02	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
48	0-20000-0-20292	0	49	20292	3	GMO IM.E.K. FEDOROVA			0	104.29194444444444	77.71305555555556		1958-05-01	1996-05-11	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
49	0-20000-0-21824	0	50	21824	3	TIKSI			0	128.91666666666666	71.58333333333333		1958-05-01	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
50	0-20000-0-04220	0	51	4220	3	AASIAAT (EGEDESMINDE)			0	-52.85166666666667	68.70805555555556		1958-05-01	1996-07-06	1	0	63	NMS	83	None									['126', '137', '106', '107', '117']							L.Haimberger	0
51	0-20300-0-25173	0	52	25173	3	MYS SHMIDTA			0	-179.48	68.92		1958-05-01	1996-07-06	1	0	63	NMS	190	Anadyr									['126', '137', '106', '107', '117']							L.Haimberger	0
52	0-20000-0-04320	0	53	4320	3	DANMARKSHAVN			0	-18.66805555555556	76.76944444444445		1958-05-02	1996-07-06	1	0	63	NMS	83	None									['126', '137', '106', '107', '117']							L.Haimberger	0
53	0-20001-0-01028	0	54	1028	3	BJORNOYA (1028-1)			0	19.00111111111111	74.5038888888889		1958-05-02	1996-07-06	1	0	63	NMS	166	Alta									['126', '137', '106', '107', '117']							L.Haimberger	0
54	0-20000-0-71074	0	55	71074	3	ISACHSEN (AUT), NU			0	-103.55444444444444	78.79222222222222		1948-08-18	1978-06-19	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0
55	0-20000-0-04360	0	56	4360	3	TASIILAQ (AMMASSALIK)			0	-37.63666666666666	65.6111111111111		1958-05-01	1996-07-06	1	0	63	NMS	83	None									['126', '137', '106', '107', '117']							L.Haimberger	0
56	0-20300-0-71051	0	57	71051	3	SACHS HARBOUR			0	-125.27	72.0		1955-11-01	1992-03-21	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0
57	0-20001-0-71925	0	58	71925	3	CAMBRIDGE BAY UA, NU			0	-105.06666666666666	69.13333333333334		1962-03-04	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0
58	0-20000-0-70086	0	59	70086	3	BARTER ISLAND			0	-143.63333333333333	70.13333333333334		1953-04-04	1989-06-21	1	0	63	NMS	231	None									['126', '137', '106', '107', '117']							L.Haimberger	0
59	0-20001-0-71957	0	60	71957	3	INUVIK UA, NWT			0	-133.51666666666668	68.31666666666666		1960-09-12	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0
60	0-20001-0-71081	0	61	71081	3	HALL BEACH UA, NU			0	-81.21666666666667	68.76666666666667		1957-08-01	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0
61	0-20000-0-04202	0	62	4202	3	PITUFFIK (THULE AIR BASE)			0	-68.75	76.53333333333333		1952-08-01	1996-07-06	1	0	63	NMS	83	None									['126', '137', '106', '107', '117']							L.Haimberger	0
62	0-20000-0-70026	0	63	70026	3	BARROW/W. POST W. ROGERS			0	-156.78333333333333	71.28888888888889		1948-01-01	1996-07-06	1	0	63	NMS	231	None									['126', '137', '106', '107', '117']							L.Haimberger	0
63	0-20001-0-71082	0	64	71082	3	ALERT UA, NU			0	-62.333333333333336	82.5		1950-09-10	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0
64	0-20001-0-71043	0	65	71043	3	NORMAN WELLS UA, NWT			0	-126.75	65.28333333333333		1955-07-01	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0
65	0-20001-0-71917	0	66	71917	3	EUREKA UA, NU			0	-85.93333333333334	79.98333333333333		1948-01-01	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0
66	0-20300-0-71072	0	67	71072	3	MOULD BAY			0	-119.35	76.25		1948-06-06	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0
67	0-20001-0-71924	0	68	71924	3	RESOLUTE UA, NU			0	-94.96805555555557	74.70416666666667		1948-01-01	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0
68	0-20000-0-23274	0	69	23274	3	IGARKA			0	86.56666666666666	67.46666666666667		1958-05-01	1992-02-15	1	0	63	NMS	190	Dudinka									['126', '137', '106', '107', '117']							L.Haimberger	0
69	0-20000-0-02185	0	70	2057	3	LULEA-KALLAX (2185-0)			0	22.114444444444445	65.54333333333334		1963-08-23	1977-06-30	1	0	63	NMS	196	Lulea									['126', '137', '106', '107', '117']							L.Haimberger	0
70	0-20000-0-20667	0	71	20667	3	IM. M.V. POPOVA			0	70.06638888888888	73.33277777777778		1958-05-03	1995-02-24	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
71	0-20000-0-25400	0	72	25400	3	ZYRYANKA (25400-0)			0	150.9	65.73333333333333		1963-04-11	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
72	0-20000-0-20107	0	73	20107	3	BARENTSBURG			0	14.221111111111112	78.05555555555556		1958-05-01	1995-01-27	1	0	63	NMS	200	None									['126', '137', '106', '107', '117']							L.Haimberger	0
73	0-20300-0-23146	0	74	23146	3	MYS KAMENNY			0	73.6	68.47		1958-05-01	1995-04-04	1	0	63	NMS	190	Pangody									['126', '137', '106', '107', '117']							L.Haimberger	0
74	0-20001-0-20744	0	75	20744	3	MALYE KARMAKULY (20744-1)			0	52.7	72.36666666666666		1958-05-02	1996-07-06	1	0	63	NMS	190	Naryan-Mar									['126', '137', '106', '107', '117']							L.Haimberger	0
75	0-20300-0-20274	0	76	20274	3	OSTROV UEDINENIA			0	82.23	77.5		1958-05-01	1996-01-03	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
76	0-20000-0-20069	0	77	20069	3	OSTROV VIZE			0	76.98055555555555	79.49083333333333		1958-05-01	1996-04-22	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
77	0-20000-0-22217	0	78	22217	3	KANDALAKSHA			0	32.35416666666667	67.16916666666667		1958-05-01	1996-06-25	1	0	63	NMS	190	Kandalaksha									['126', '137', '106', '107', '117']							L.Haimberger	0
78	0-20000-0-20046	0	79	20046	3	POLARGMO IM. E.T. KRENKELJA			0	58.05888888888889	80.62638888888888		1958-05-01	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0
79	0-20000-0-23022	0	80	23022	3	AMDERMA			0	61.657777777777774	69.78333333333333		1958-05-01	1996-07-06	1	0	63	NMS	190	Severnyy									['126', '137', '106', '107', '117']							L.Haimberger	0
80	0-20000-0-23330	0	81	23330	3	SALEHARD			0	66.67444444444445	66.53194444444445		1958-05-01	1996-07-06	1	0	63	NMS	190	Salekhard									['126', '137', '106', '107', '117']							L.Haimberger	0
81	0-20000-0-01152	0	82	1152	3	BODO VI			0	14.358611111111111	67.26694444444445		1958-05-02	1996-07-06	1	0	63	NMS	166	Bodo									['126', '137', '106', '107', '117']							L.Haimberger	0
82	0-20000-0-23415	0	83	23418	3	PECHORA (23415-0)			0	57.1	65.11666666666666		1958-05-01	1996-07-06	1	0	63	NMS	190	Pechora									['126', '137', '106', '107', '117']							L.Haimberger	0
83	0-20000-0-23205	0	84	23205	3	NAR'JAN-MAR			0	53.0175	67.625		1958-05-01	1996-07-06	1	0	63	NMS	190	Naryan-Mar									['126', '137', '106', '107', '117']							L.Haimberger	0
84	0-20000-0-22113	0	85	22113	3	MURMANSK (22113-0)			0	33.04277777777778	68.95583333333333		1958-05-01	1996-07-06	1	0	63	NMS	190	Murmansk									['126', '137', '106', '107', '117']							L.Haimberger	0
85	0-20000-0-23472	0	86	23472	3	TURUHANSK			0	87.9888888888889	65.79444444444444		1958-05-01	1996-07-06	1	0	63	NMS	190	Norilsk									['126', '137', '106', '107', '117']							L.Haimberger	0
86	0-20000-0-02836	0	87	2836	3	SODANKYLA ARCTIC RESEARCH CENTRE			0	26.628888888888888	67.36666666666666		1958-05-01	1996-07-06	1	0	63	NMS	69	Rovaniemi									['126', '137', '106', '107', '117']							L.Haimberger	0
