	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	elevation	file	inventory
35	0-20300-0-21358	0	36	21358	3	OSTROV ZOHOVA			0	152.83	76.15		1958-05-02	1993-11-15	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		None	14.0	21358_stationfile.csv	IGRA2
36	0-20000-0-24266	0	37	24266	3	VERHOJANSK			0	133.4	67.56666666666666		1958-05-01	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	2.0		None	136.24	24266_stationfile.csv	OSCAR
37	0-20300-0-21504	0	38	21504	3	OSTROV PREOBRAZHENIA			0	112.93	74.67		1958-05-01	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		None	60.0	21504_stationfile.csv	IGRA2
38	0-20000-0-25123	0	39	25123	3	CHERSKIJ			0	161.28333333333333	68.75		1958-05-01	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.7		None	28.0	25123_stationfile.csv	OSCAR
39	0-20000-0-04339	0	40	4339	3	ITTOQQORTOORMIIT (SCORESBYSUND)			0	-21.95111111111111	70.48444444444445		1980-10-25	1996-07-06	1	0	63	NMS	83	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.9		None	71.46	04339_stationfile.csv	OSCAR
40	0-20300-0-21647	0	41	21647	3	MYS SHALAUROVA			0	143.533	73.2		1958-05-01	1995-12-29	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.1		None	23.0	21647_stationfile.csv	IGRA2
41	0-20000-0-20674	0	42	20674	3	OSTROV DIKSON			0	80.4063888888889	73.51361111111112		1958-05-01	1996-07-05	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	1.6		None	46.37	20674_stationfile.csv	OSCAR
42	0-20000-0-02185	0	43	2185	3	LULEA-KALLAX (2185-0)			0	22.114444444444445	65.54333333333334		1977-08-05	1996-07-06	1	0	63	NMS	196	Lulea									['126', '137', '106', '107', '117']							L.Haimberger	0	1.0		3.8	17.0	02185_stationfile.csv	OSCAR
43	0-20300-0-21965	0	44	21965	3	OSTROV CHETYREKHSTOLBO			0	162.4	70.63		1958-05-01	1996-05-27	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		None	38.0	21965_stationfile.csv	IGRA2
44	0-20000-0-22271	0	45	22271	3	SHOJNA			0	44.174166666666665	67.87666666666667		1963-07-22	1996-07-06	1	0	63	NMS	190	Arkhangelsk									['126', '137', '106', '107', '117']							L.Haimberger	0	0.8		397.2	8.0	22271_stationfile.csv	OSCAR
45	0-20000-0-21982	0	46	21982	3	OSTROV VRANGELJA			0	-178.65	70.98333333333333		1958-05-01	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	4.6		None	4.6	21982_stationfile.csv	OSCAR
46	0-20000-0-21432	0	47	21432	3	OSTROV KOTEL'NYJ			0	137.86666666666667	76.0		1958-05-01	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.9		None	14.9	21432_stationfile.csv	OSCAR
47	0-20000-0-24343	0	48	24343	3	ZHIGANSK			0	123.4	66.76666666666667		1958-05-02	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		None	92.36	24343_stationfile.csv	OSCAR
48	0-20000-0-20292	0	49	20292	3	GMO IM.E.K. FEDOROVA			0	104.29194444444444	77.71305555555556		1958-05-01	1996-05-11	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.8		None	15.0	20292_stationfile.csv	OSCAR
49	0-20000-0-21824	0	50	21824	3	TIKSI			0	128.91666666666666	71.58333333333333		1958-05-01	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	5.7		None	7.0	21824_stationfile.csv	OSCAR
50	0-20000-0-04220	0	51	4220	3	AASIAAT (EGEDESMINDE)			0	-52.85166666666667	68.70805555555556		1958-05-01	1996-07-06	1	0	63	NMS	83	None									['126', '137', '106', '107', '117']							L.Haimberger	0	4.2		None	41.0	04220_stationfile.csv	OSCAR
51	0-20300-0-25173	0	52	25173	3	MYS SHMIDTA			0	-179.48	68.92		1958-05-01	1996-07-06	1	0	63	NMS	190	Anadyr									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		483.4	2.0	25173_stationfile.csv	IGRA2
52	0-20000-0-04320	0	53	4320	3	DANMARKSHAVN			0	-18.66805555555556	76.76944444444445		1958-05-02	1996-07-06	1	0	63	NMS	83	None									['126', '137', '106', '107', '117']							L.Haimberger	0	2.6		None	12.0	04320_stationfile.csv	OSCAR
