	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
0	0-20000-0-64400	0	1	64400	3	POINTE-NOIRE			0	11.881666666666668	-4.804444444444443		20061204	20061204	1	0	63	NMS	39	Loandjili									[36, 85, 106, 107]							L.Haimberger	0
1	0-20000-0-60390	0	2	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060125	20060125	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
2	0-20000-0-61052	0	3	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060512	20060512	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
3	0-20000-0-64400	0	4	64400	3	POINTE-NOIRE			0	11.881666666666668	-4.804444444444443		20061202	20061202	1	0	63	NMS	39	Loandjili									[36, 85, 106, 107]							L.Haimberger	0
4	0-20000-0-61052	0	5	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060509	20060509	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
5	0-20000-0-60390	0	6	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060117	20060117	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
6	0-20000-0-61052	0	7	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060506	20060506	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
7	0-20000-0-61052	0	8	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20061215	20061215	1	0	63	NMS	161	Niamey									[106, 107]							L.Haimberger	0
8	0-20000-0-61052	0	9	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060526	20060526	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
9	0-20000-0-60390	0	10	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060519	20060519	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
10	0-20000-0-64400	0	11	64400	3	POINTE-NOIRE			0	11.881666666666668	-4.804444444444443		20061203	20061203	1	0	63	NMS	39	Loandjili									[36, 85, 106, 107]							L.Haimberger	0
11	0-20000-0-61052	0	12	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060516	20060516	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
12	0-20000-0-60390	0	13	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060102	20060102	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
13	0-20000-0-60390	0	14	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060127	20060127	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
14	0-20000-0-61052	0	15	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060505	20060505	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
15	0-20000-0-16759	0	16	999999	3	TYMBAKION (AIRPORT)			0	24.762222222222217	35.06638888888889		20061228	20061228	1	0	63	NMS	88	Iraklion									[36, 85, 106, 107]							L.Haimberger	0
16	0-20000-0-61641	0	17	61641	3	DAKAR/YOFF			0	-17.5	14.73		20060103	20060103	1	0	63	NMS	204	Dakar									[106, 107]							L.Haimberger	0
17	0-20000-0-61052	0	18	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060520	20060520	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
18	0-20000-0-60390	0	19	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060122	20060122	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
19	0-20000-0-60390	0	20	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060212	20060212	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
20	0-20000-0-64400	0	21	64400	3	POINTE-NOIRE			0	11.881666666666668	-4.804444444444443		20061005	20061005	1	0	63	NMS	39	Loandjili									[36, 85, 106, 107]							L.Haimberger	0
21	0-20000-0-61052	0	22	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060508	20060508	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
22	0-20000-0-64450	0	23	64450	3	BRAZZAVILLE /MAYA-MAYA			0	15.25	-4.25		20060103	20060103	1	0	63	NMS	39	Brazzaville									[106, 107]							L.Haimberger	0
23	0-20000-0-61831	0	24	61831	3	CONAKRY			0	-13.616666666666667	9.566666666666666		20061005	20061005	1	0	63	NMS	85	Conakry									[36, 85, 106, 107]							L.Haimberger	0
24	0-20000-0-61052	0	25	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060503	20060503	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
25	0-20000-0-60360	0	26	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060212	20060212	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
26	0-20000-0-60390	0	27	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060122	20060122	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
27	0-20000-0-60390	0	28	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060202	20060202	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
28	0-20000-0-60360	0	29	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060124	20060124	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
29	0-20000-0-60360	0	30	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060419	20060419	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
30	0-20000-0-60390	0	31	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060130	20060130	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
31	0-20000-0-60360	0	32	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060211	20060211	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
32	0-20000-0-60390	0	33	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060309	20060309	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
33	0-20000-0-61831	0	34	61831	3	CONAKRY			0	-13.616666666666667	9.566666666666666		20061011	20061011	1	0	63	NMS	85	Conakry									[36, 85, 106, 107]							L.Haimberger	0
34	0-20000-0-60360	0	35	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060207	20060207	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
35	0-20000-0-64450	0	36	64450	3	BRAZZAVILLE /MAYA-MAYA			0	15.25	-4.25		20060306	20060306	1	0	63	NMS	39	Brazzaville									[106, 107]							L.Haimberger	0
36	0-20500-0-33033	0	37	999999	3	ORLEANSVILLE			0	-1.32	36.2		20060425	20060425	1	0	63	NMS	61	Wahran									[36, 85, 106, 107]							L.Haimberger	0
37	0-20000-0-60360	0	38	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060117	20060117	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
38	0-20000-0-64500	0	39	64500	3	LIBREVILLE			0	9.416666666666666	0.45		20060122	20060122	1	0	63	NMS	75	Libreville									[106, 107]							L.Haimberger	0
39	0-20000-0-60360	0	40	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060201	20060201	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
40	0-20000-0-61052	0	41	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060531	20060531	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
41	0-20000-0-60390	0	42	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060408	20060408	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
42	0-20000-0-64450	0	43	64450	3	BRAZZAVILLE /MAYA-MAYA			0	15.25	-4.25		20060101	20060101	1	0	63	NMS	39	Brazzaville									[106, 107]							L.Haimberger	0
43	0-20000-0-61052	0	44	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060522	20060522	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
44	0-20000-0-60390	0	45	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060208	20060208	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
45	0-20000-0-60390	0	46	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060204	20060204	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
46	0-20000-0-61641	0	47	61641	3	DAKAR/YOFF			0	-17.5	14.73		20060105	20060105	1	0	63	NMS	204	Dakar									[106, 107]							L.Haimberger	0
47	0-20000-0-60390	0	48	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060203	20060203	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
48	0-20000-0-61052	0	49	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060508	20060508	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
49	0-20000-0-67095	0	50	67095	3	TOAMASINA			0	49.4	-18.116666666666667		20060201	20060201	1	0	63	NMS	141	Toamasina									[106, 107]							L.Haimberger	0
50	0-20000-0-61226	0	51	61226	3	GAO			0	-0.05	16.266666666666666		20060104	20060104	1	0	63	NMS	144	Gao									[106, 107]							L.Haimberger	0
51	0-20000-0-60390	0	52	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060228	20060228	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
52	0-20000-0-64500	0	53	64500	3	LIBREVILLE			0	9.416666666666666	0.45		20060201	20060201	1	0	63	NMS	75	Libreville									[106, 107]							L.Haimberger	0
53	0-20000-0-64450	0	54	64450	3	BRAZZAVILLE /MAYA-MAYA			0	15.25	-4.25		20060318	20060318	1	0	63	NMS	39	Brazzaville									[106, 107]							L.Haimberger	0
54	0-20000-0-61831	0	55	61831	3	CONAKRY			0	-13.616666666666667	9.566666666666666		20061106	20061106	1	0	63	NMS	85	Conakry									[36, 85, 106, 107]							L.Haimberger	0
55	0-20000-0-60360	0	56	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060128	20060128	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
56	0-20000-0-60390	0	57	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060117	20060117	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
57	0-20000-0-60390	0	58	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060126	20060126	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
58	0-20000-0-60390	0	59	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060116	20060116	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
59	0-20000-0-60360	0	60	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060119	20060119	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
60	0-20000-0-60390	0	61	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060207	20060207	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
61	0-20000-0-60390	0	62	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060118	20060118	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
62	0-20000-0-60360	0	63	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060126	20060126	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
63	0-20000-0-60390	0	64	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060517	20060517	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
64	0-20000-0-61831	0	65	61831	3	CONAKRY			0	-13.616666666666667	9.566666666666666		20061008	20061008	1	0	63	NMS	85	Conakry									[36, 85, 106, 107]							L.Haimberger	0
65	0-20000-0-60360	0	66	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060115	20060115	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
66	0-20000-0-67095	0	67	67095	3	TOAMASINA			0	49.4	-18.116666666666667		20060123	20060123	1	0	63	NMS	141	Toamasina									[106, 107]							L.Haimberger	0
67	0-20000-0-61052	0	68	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060524	20060524	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
68	0-20000-0-67095	0	69	67095	3	TOAMASINA			0	49.4	-18.116666666666667		20060120	20060120	1	0	63	NMS	141	Toamasina									[106, 107]							L.Haimberger	0
69	0-20000-0-61052	0	70	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060531	20060531	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
70	0-20000-0-62640	0	71	62640	3	ABU HAMED			0	33.31666666666667	19.53333333333333		20060131	20060131	1	0	63	NMS	195	Barbar									[106, 107]							L.Haimberger	0
71	0-20000-0-61052	0	72	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060525	20060525	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
72	0-20000-0-61052	0	73	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060511	20060511	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
73	0-20000-0-60390	0	74	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060120	20060120	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
74	0-20000-0-60360	0	75	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060127	20060127	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
75	0-20000-0-61052	0	76	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060519	20060519	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
76	0-20000-0-60390	0	77	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060515	20060515	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
77	0-20000-0-60390	0	78	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060506	20060506	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
78	0-20000-0-16754	0	79	999999	3	HERAKLEION (AIRPORT)			0	25.18194444444445	35.33527777777778		20061021	20061021	1	0	63	NMS	88	Iraklion									[36, 85, 106, 107]							L.Haimberger	0
79	0-20000-0-60360	0	80	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060202	20060202	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
80	0-20000-0-60390	0	81	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060522	20060522	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
81	0-20000-0-60360	0	82	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060117	20060117	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
82	0-20000-0-60390	0	83	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060409	20060409	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
83	0-20000-0-60390	0	84	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060321	20060321	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
84	0-20000-0-60390	0	85	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060124	20060124	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
85	0-20000-0-60360	0	86	60360	3	ANNABA			0	7.816666666666666	36.833333333333336		20060129	20060129	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0
86	0-20000-0-61641	0	87	61641	3	DAKAR/YOFF			0	-17.5	14.73		20060411	20060411	1	0	63	NMS	204	Dakar									[106, 107]							L.Haimberger	0
87	0-20000-0-60390	0	88	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060201	20060201	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
88	0-20001-0-16546	0	89	999999	3	DECIMOMANNU RDS			0	8.9675	39.346111111111114		20060112	20060112	1	0	63	NMS	109	Cagliari									[36, 85, 106, 107]							L.Haimberger	0
89	0-20000-0-61052	0	90	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060526	20060526	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
90	0-20000-0-61641	0	91	61641	3	DAKAR/YOFF			0	-17.5	14.73		20060305	20060305	1	0	63	NMS	204	Dakar									[106, 107]							L.Haimberger	0
91	0-20000-0-61052	0	92	61052	3	NIAMEY-AERO			0	2.1666666666666665	13.483333333333333		20060514	20060514	1	0	63	NMS	161	Niamey									[36, 85, 106, 107]							L.Haimberger	0
92	0-20000-0-60390	0	93	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060127	20060127	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
93	0-20000-0-67002	0	94	67002	3	HAHAYA INT. AIRPORT			0	43.26666666666666	-11.533333333333333		20060517	20060517	1	0	63	NMS	118	Moroni									[106, 107]							L.Haimberger	0
94	0-20000-0-60390	0	95	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060119	20060119	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
95	0-20000-0-60390	0	96	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060216	20060216	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
96	0-20000-0-60390	0	97	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060128	20060128	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
97	0-20000-0-60390	0	98	60390	3	DAR-EL-BEIDA			0	3.216666666666667	36.69		20060113	20060113	1	0	63	NMS	61	Algiers									[106, 107]							L.Haimberger	0
