	date_time	sensor_id	date_time_conv
0	1793491200	b'C2  '	1956-11-01 00:00:00
16957	2563315200	b'L3  '	1981-03-25 00:00:00
21258	2671228800	b'C[  '	1984-08-25 00:00:00
25232	2764800000	b'CR  '	1987-08-13 00:00:00
26642	2797502400	b'V8A '	1988-08-25 12:00:00
57458	3565944000	b'nan'	2012-12-31 12:00:00
57459	3565987200	b'57.0'	2013-01-01 00:00:00
58311	3586730400	b'17.0'	2013-08-29 02:00:00
59793	3622233600	b'32.0'	2014-10-14 00:00:00
61752	3668716800	b'30.0'	2016-04-04 00:00:00
61819	3670228800	b'24.0'	2016-04-21 12:00:00
65815	3791880000	b'54.0'	2020-02-28 12:00:00
