	date_time	sensor_id	date_time_conv
0	1010316600	b'U?? '	1932-01-07 11:30:00
46426	2278972800	b'ZF1 '	1972-03-21 00:00:00
47375	2311459200	b'ZH1c'	1973-04-01 00:00:00
53451	2571782400	b'ZJAc'	1981-07-01 00:00:00
56881	2718320400	b'ZKAc'	1986-02-21 01:00:00
58824	2802556800	b'ZKBc'	1988-10-23 00:00:00
62452	2958422400	b'ZKB '	1993-10-01 00:00:00
65126	3073053600	b'ZK2 '	1997-05-19 18:00:00
66170	3120919200	b'Zml '	1998-11-24 18:00:00
69692	3273955200	b'Zql '	2003-10-01 00:00:00
73192	3422606400	b'XXX '	2008-06-16 12:00:00
73193	3423211200	b'ZRg '	2008-06-23 12:00:00
76557	3565944000	b'87.0'	2012-12-31 12:00:00
76858	3578990400	b'nan'	2013-05-31 12:00:00
77436	3603722400	b'82.0'	2014-03-13 18:00:00
79950	3711222232	b'182.'	2017-08-08 23:03:52
