	date_time	sensor_id	date_time_conv
0	1334113200	b'U?? '	1942-04-12 03:00:00
31282	2281046400	b'ZF1 '	1972-04-14 00:00:00
37526	2553552000	b'ZJA '	1980-12-02 00:00:00
41756	2737411200	b'ZKA '	1986-09-30 00:00:00
43209	2800742400	b'ZKB '	1988-10-02 00:00:00
43743	2824243200	b'US2 '	1989-07-01 00:00:00
44202	2845238400	b'USHc'	1990-03-01 00:00:00
48303	3024172800	b'VU1 '	1995-11-01 00:00:00
50124	3105648000	b'VU3 '	1998-06-01 00:00:00
60445	3565944000	b'51.0'	2012-12-31 12:00:00
60769	3581064000	b'nan'	2013-06-24 12:00:00
60877	3586284000	b'82.0'	2013-08-23 22:00:00
63873	3717270099	b'182.'	2017-10-17 23:01:39
64718	3771878400	b'24.0'	2019-07-12 00:00:00
64753	3773343664	b'124.'	2019-07-28 23:01:04
