	date_time	sensor_id	date_time_conv
0	1861876800	b'MJC '	1959-01-01 12:00:00
1069	1957346400	b'XXX '	1962-01-10 11:20:00
1070	2086342500	b'J64 '	1966-02-11 11:35:00
5899	2303681400	b'J69 '	1972-12-31 23:30:00
10107	2432590200	b'J6A '	1977-01-31 23:30:00
20495	2787350400	b'J8H '	1988-04-30 00:00:00
26139	2998123200	b'J94 '	1995-01-03 12:00:00
31558	3163147200	b'J99 '	2000-03-27 12:00:00
32569	3186518400	b'J80 '	2000-12-23 00:00:00
34827	3256545600	b'J9H '	2003-03-13 12:00:00
38090	3381739200	b'J01 '	2007-03-01 12:00:00
40328	3479630400	b'J06 '	2010-04-07 12:00:00
42294	3565944000	b'55.0'	2012-12-31 12:00:00
42304	3566376000	b'30.0'	2013-01-05 12:00:00
42359	3568752000	b'nan'	2013-02-02 00:00:00
43207	3605513400	b'130.'	2014-04-03 11:30:00
45779	3718872000	b'22.0'	2017-11-05 12:00:00
46095	3732607800	b'122.'	2018-04-13 11:30:00
