	date_time	sensor_id	date_time_conv
0	967222800	b'W_P '	1930-08-26 17:00:00
3160	1158422400	b'NUV '	1936-09-16 16:00:00
3290	1173974400	b'XXX '	1937-03-15 16:00:00
3464	1192464000	b'UD1 '	1937-10-15 16:00:00
31509	1972166400	b'ZCH '	1962-07-01 00:00:00
32109	1998000000	b'ZDH '	1963-04-26 00:00:00
38719	2283811200	b'ZFH '	1972-05-16 00:00:00
44790	2550182400	b'ZJI '	1980-10-24 00:00:00
48615	2717020800	b'ZKA '	1986-02-06 00:00:00
50574	2800915200	b'ZKB '	1988-10-04 00:00:00
51580	2845238400	b'USHc'	1990-03-01 00:00:00
55713	3024172800	b'VU1 '	1995-11-01 00:00:00
57586	3105648000	b'VU3 '	1998-06-01 00:00:00
68230	3565944000	b'87.0'	2012-12-31 12:00:00
68718	3587205600	b'82.0'	2013-09-03 14:00:00
68774	3589617600	b'nan'	2013-10-01 12:00:00
71586	3711222535	b'182.'	2017-08-08 23:08:55
72094	3733102800	b'24.0'	2018-04-19 05:00:00
73011	3773343765	b'124.'	2019-07-28 23:02:45
