	date_time	sensor_id	date_time_conv
0	1483153200	b'NA '	1947-01-01 03:00:00
56666	3565944000	b'29.'	2012-12-31 12:00:00
56712	3567931200	b'nan'	2013-01-23 12:00:00
57328	3594542400	b'88.'	2013-11-27 12:00:00
58018	3624393600	b'92.'	2014-11-08 00:00:00
58270	3639211200	b'82.'	2015-04-28 12:00:00
58557	3651609600	b'62.'	2015-09-19 00:00:00
58720	3658867200	b'90.'	2015-12-12 00:00:00
61281	3769587000	b'162'	2019-06-15 11:30:00
61810	3792439800	b'89.'	2020-03-05 23:30:00
62345	3815551800	b'129'	2020-11-28 11:30:00
