	date_time	sensor_id	date_time_conv
0	1676512800	b'RZ3 '	1953-02-16 02:00:00
54116	3220603200	b'MRm '	2002-01-21 12:00:00
54132	3221294400	b'RZK '	2002-01-29 12:00:00
54275	3227515200	b'RV7 '	2002-04-11 12:00:00
54519	3238833600	b'MRp '	2002-08-20 12:00:00
61901	3565944000	b'28.0'	2012-12-31 12:00:00
61902	3565987200	b'58.0'	2013-01-01 00:00:00
61909	3566289600	b'75.0'	2013-01-04 12:00:00
61947	3567931200	b'nan'	2013-01-23 12:00:00
61951	3568104000	b'89.0'	2013-01-25 12:00:00
62054	3572553600	b'13.0'	2013-03-18 00:00:00
62182	3578126400	b'29.0'	2013-05-21 12:00:00
62269	3582360000	b'88.0'	2013-07-09 12:00:00
62805	3609316800	b'82.0'	2014-05-17 12:00:00
63491	3642537600	b'60.0'	2015-06-06 00:00:00
64783	3699691200	b'90.0'	2017-03-28 12:00:00
64876	3703708800	b'69.0'	2017-05-14 00:00:00
65858	3746347200	b'62.0'	2018-09-19 12:00:00
66003	3752609400	b'129.'	2018-11-30 23:30:00
66289	3765051000	b'160.'	2019-04-23 23:30:00
66384	3769155000	b'162.'	2019-06-10 11:30:00
