	date_time	sensor_id	date_time_conv
0	1741143600	b'RK5 '	1955-03-06 03:00:00
25929	2605154400	b'MRu '	1982-07-22 06:00:00
30390	2724796800	b'MR5 '	1986-05-07 00:00:00
30698	2733026400	b'WRK '	1986-08-10 06:00:00
30842	2737238400	b'RRB '	1986-09-28 00:00:00
36631	2895004800	b'RR1 '	1991-09-28 00:00:00
36664	2896430400	b'RZ3 '	1991-10-14 12:00:00
36731	2899454400	b'RZ1 '	1991-11-18 12:00:00
36783	2901960000	b'MRB '	1991-12-17 12:00:00
40001	3136233600	b'XXX '	1999-05-21 00:00:00
41643	3307651200	b'RZK '	2004-10-25 00:00:00
41646	3307910400	b'RV7 '	2004-10-28 00:00:00
46966	3565944000	b'89.0'	2012-12-31 12:00:00
47012	3567931200	b'nan'	2013-01-23 12:00:00
47401	3591043200	b'29.0'	2013-10-18 00:00:00
48516	3644352000	b'60.0'	2015-06-27 00:00:00
48662	3650875200	b'69.0'	2015-09-10 12:00:00
50089	3716150400	b'90.0'	2017-10-05 00:00:00
50787	3746606400	b'62.0'	2018-09-22 12:00:00
51300	3769241400	b'162.'	2019-06-11 11:30:00
51639	3784406400	b'26.0'	2019-12-04 00:00:00
