	date_time	sensor_id	date_time_conv
0	846245700	b'NUF '	1926-10-26 12:15:00
2259	947244600	b'XXX '	1930-01-07 11:30:00
51464	3001968000	b'ZKB '	1995-02-17 00:00:00
53089	3074112000	b'ZK2 '	1997-06-01 00:00:00
53812	3105604800	b'VU3 '	1998-05-31 12:00:00
60666	3403252800	b'ZRg '	2007-11-05 12:00:00
64487	3565944000	b'87.0'	2012-12-31 12:00:00
64789	3578990400	b'nan'	2013-05-31 12:00:00
65179	3595852800	b'82.0'	2013-12-12 16:00:00
67786	3707640000	b'11.0'	2017-06-28 12:00:00
69227	3767472000	b'67.0'	2019-05-22 00:00:00
