	date_time	sensor_id	date_time_conv
0	678405600	b'Zmv '	1921-07-01 22:00:00
53820	3024259200	b'XXX '	1995-11-02 00:00:00
53822	3024345600	b'Zml '	1995-11-03 00:00:00
55191	3084652800	b'ZK9 '	1997-10-01 00:00:00
55887	3118435200	b'ZK2 '	1998-10-27 00:00:00
56561	3148718400	b'ZKN '	1999-10-12 12:00:00
65793	3552174000	b'VNW '	2012-07-25 03:00:00
66110	3565944000	b'52.0'	2012-12-31 12:00:00
66213	3570436800	b'nan'	2013-02-21 12:00:00
69477	3711827148	b'152.'	2017-08-15 23:05:48
69519	3714163200	b'78.0'	2017-09-12 00:00:00
72589	3847849422	b'141.'	2021-12-07 07:03:42
