	date_time	sensor_id	date_time_conv
0	1522710000	b'AW1 '	1948-04-02 23:00:00
26941	2221646400	b'XXX '	1970-05-27 12:00:00
27329	2230023600	b'AA63'	1970-09-01 11:00:00
45888	2613988800	b'APB '	1982-11-01 12:00:00
46395	2621930400	b'APCa'	1983-02-01 10:00:00
53792	2776197600	b'V8A '	1987-12-22 22:00:00
55293	2806012800	b'VCV '	1988-12-02 00:00:00
62557	3082273200	b'VCG '	1997-09-03 11:00:00
68268	3335598000	b'VGG '	2005-09-13 11:00:00
68674	3353180400	b'VNg '	2006-04-04 23:00:00
73513	3565983600	b'80.0'	2012-12-31 23:00:00
73521	3566329200	b'nan'	2013-01-04 23:00:00
78471	3780256522	b'141.'	2019-10-16 23:15:22
78485	3780947702	b'123.'	2019-10-24 23:15:02
79107	3807946800	b'41.0'	2020-09-01 11:00:00
