	date_time	sensor_id	date_time_conv
0	2110662000	b'W_P '	1966-11-19 23:00:00
5973	2676348000	b'W02 '	1984-10-23 06:00:00
10751	2765142000	b'AP3 '	1987-08-16 23:00:00
10878	2767906800	b'VCv '	1987-09-17 23:00:00
13620	2813522400	b'MA3 '	1989-02-26 22:00:00
15711	2870373600	b'VDr '	1990-12-16 22:00:00
18691	2956647600	b'VDR '	1993-09-10 11:00:00
19092	2968221600	b'VCV '	1994-01-22 10:00:00
31468	3363030000	b'VCR '	2006-07-27 23:00:00
31516	3365103600	b'VNK '	2006-08-20 23:00:00
31606	3368815200	b'VNg '	2006-10-02 22:00:00
38534	3565980000	b'71.0'	2012-12-31 22:00:00
38535	3565987200	b'nan'	2013-01-01 00:00:00
39069	3581017200	b'80.0'	2013-06-23 23:00:00
41512	3653589600	b'41.0'	2015-10-11 22:00:00
42194	3668927366	b'141.'	2016-04-06 10:29:26
44397	3732216768	b'114.'	2018-04-08 22:52:48
44399	3732264000	b'14.0'	2018-04-09 12:00:00
