	date_time	sensor_id	date_time_conv
0	1322863200	b'U2a '	1941-12-02 22:00:00
2157	1644613200	b'U41 '	1952-02-12 21:00:00
2790	1695549600	b'U4a '	1953-09-24 10:00:00
5877	1916913600	b'XXX '	1960-09-29 12:00:00
8530	2202379200	b'U4A '	1969-10-16 12:00:00
10228	2303812800	b'ZF1 '	1973-01-02 12:00:00
10343	2312280000	b'ZF1c'	1973-04-10 12:00:00
10372	2314094400	b'W02 '	1973-05-01 12:00:00
12501	2540278800	b'ZJA '	1980-07-01 09:00:00
12504	2540455200	b'ZIAc'	1980-07-03 10:00:00
12524	2541747600	b'ZJAd'	1980-07-18 09:00:00
15572	2805883200	b'US1c'	1988-11-30 12:00:00
16801	2895422400	b'UAJc'	1991-10-02 20:00:00
18051	2977506000	b'UAXc'	1994-05-09 21:00:00
18708	3030476400	b'UAX '	1996-01-12 23:00:00
19383	3075487200	b'UAJ '	1997-06-16 22:00:00
19467	3079296000	b'UAg '	1997-07-31 00:00:00
20276	3142965600	b'UAQ '	1999-08-06 22:00:00
20872	3197883600	b'Zng '	2001-05-03 13:00:00
21622	3291465600	b'ZPg '	2004-04-20 16:00:00
22050	3342384000	b'ZSG '	2005-12-01 00:00:00
22404	3382786800	b'ZSg '	2007-03-13 15:00:00
24090	3564313200	b'11.0'	2012-12-12 15:00:00
24096	3567348000	b'nan'	2013-01-16 18:00:00
24507	3644762400	b'80.0'	2015-07-01 18:00:00
24833	3718454400	b'59.0'	2017-10-31 16:00:00
