	date_time	sensor_id	date_time_conv
0	1961974800	b'ZF1 '	1962-03-05 01:00:00
7825	2400192000	b'C2  '	1976-01-23 00:00:00
19405	3087072000	b'??? '	1997-10-29 00:00:00
24270	3565944000	b'17.0'	2012-12-31 12:00:00
24404	3572035200	b'79.0'	2013-03-12 00:00:00
24451	3574627200	b'18.0'	2013-04-11 00:00:00
24841	3593678400	b'nan'	2013-11-17 12:00:00
25701	3688200000	b'35.0'	2016-11-15 12:00:00
25733	3689578802	b'135.'	2016-12-01 11:00:02
26318	3742909200	b'41.0'	2018-08-10 17:00:00
26319	3743233446	b'141.'	2018-08-14 11:04:06
