	date_time	sensor_id	date_time_conv
0	1859155200	b'RS6 '	1958-12-01 00:00:00
18078	2335910400	b'RK5 '	1974-01-09 00:00:00
21534	2421727200	b'WRK '	1976-09-28 06:00:00
29590	2663193600	b'MR5 '	1984-05-24 00:00:00
29614	2663884800	b'RRB '	1984-06-01 00:00:00
34539	2831673600	b'MRr '	1989-09-25 00:00:00
35854	2885932800	b'RZ3 '	1991-06-15 00:00:00
35928	2889388800	b'XXX '	1991-07-25 00:00:00
42417	3565944000	b'28.0'	2012-12-31 12:00:00
42455	3567585600	b'27.0'	2013-01-19 12:00:00
42579	3572942400	b'nan'	2013-03-22 12:00:00
43686	3645820800	b'58.0'	2015-07-14 00:00:00
43735	3648110400	b'38.0'	2015-08-09 12:00:00
44307	3673036800	b'82.0'	2016-05-24 00:00:00
44405	3677270400	b'90.0'	2016-07-12 00:00:00
47900	3834086940	b'69.0'	2021-07-01 00:09:00
47906	3834432000	b'62.0'	2021-07-05 00:00:00
47930	3835467000	b'162.'	2021-07-16 23:30:00
