	date_time	sensor_id	date_time_conv
0	1654052400	b'C9  '	1952-06-01 03:00:00
33785	3565944000	b'21.0'	2012-12-31 12:00:00
33815	3567218400	b'57.0'	2013-01-15 06:00:00
33888	3570339600	b'nan'	2013-02-20 09:00:00
36507	3678825600	b'5.0'	2016-07-30 00:00:00
36695	3686990400	b'112.'	2016-11-01 12:00:00
37098	3704400000	b'77.0'	2017-05-22 00:00:00
37102	3704570283	b'177.'	2017-05-23 23:18:03
38609	3769500309	b'145.'	2019-06-14 11:25:09
38675	3772329404	b'141.'	2019-07-17 05:16:44
38686	3772634400	b'45.0'	2019-07-20 18:00:00
39574	3807950400	b'41.0'	2020-09-01 12:00:00
