	date_time	sensor_id	date_time_conv
0	797937720	b'RZ3 '	1925-04-15 09:22:00
64221	3039033600	b'XXX '	1996-04-21 00:00:00
74890	3565944000	b'89.0'	2012-12-31 12:00:00
74898	3566289600	b'27.0'	2013-01-04 12:00:00
74912	3566894400	b'29.0'	2013-01-11 12:00:00
74936	3567931200	b'nan'	2013-01-23 12:00:00
75080	3574152000	b'58.0'	2013-04-05 12:00:00
75114	3575620800	b'69.0'	2013-04-22 12:00:00
75385	3587457600	b'20.0'	2013-09-06 12:00:00
75421	3589056000	b'68.0'	2013-09-25 00:00:00
76047	3616228800	b'28.0'	2014-08-05 12:00:00
76234	3624350400	b'90.0'	2014-11-07 12:00:00
76634	3644913600	b'62.0'	2015-07-03 12:00:00
77575	3686040000	b'60.0'	2016-10-21 12:00:00
79382	3765180600	b'162.'	2019-04-25 11:30:00
79450	3768161400	b'129.'	2019-05-29 23:30:00
81242	3849204600	b'160.'	2021-12-22 23:30:00
