	date_time	sensor_id	date_time_conv
0	1780286400	b'ZF1 '	1956-06-01 04:00:00
20286	2554156800	b'ZJ1 '	1980-12-09 00:00:00
26014	2801001600	b'ZKB '	1988-10-05 00:00:00
32342	3074112000	b'ZK2 '	1997-06-01 00:00:00
39691	3391329600	b'XXX '	2007-06-20 12:00:00
39692	3392366400	b'ZRg '	2007-07-02 12:00:00
43711	3565944000	b'87.0'	2012-12-31 12:00:00
43930	3575404800	b'nan'	2013-04-20 00:00:00
44318	3592166400	b'82.0'	2013-10-31 00:00:00
47178	3714722731	b'182.'	2017-09-18 11:25:31
49364	3809199900	b'24.0'	2020-09-15 23:05:00
49383	3809890964	b'124.'	2020-09-23 23:02:44
49674	3823588800	b'58.0'	2021-03-01 12:00:00
