	date_time	sensor_id	date_time_conv
0	1019776500	b'XXX '	1932-04-25 23:15:00
10668	1268690400	b'W_P '	1940-03-15 22:00:00
25096	1644786000	b'??? '	1952-02-14 21:00:00
49063	2273616000	b'ZF1 '	1972-01-19 00:00:00
55651	2555020800	b'ZJ1 '	1980-12-19 00:00:00
61363	2800656000	b'ZKB '	1988-10-01 00:00:00
61664	2813702400	b'C4  '	1989-03-01 00:00:00
62394	2845238400	b'USHc'	1990-03-01 00:00:00
66624	3024172800	b'VU1 '	1995-11-01 00:00:00
74289	3356078400	b'ZRg '	2006-05-08 12:00:00
79190	3565944000	b'87.0'	2012-12-31 12:00:00
79405	3575404800	b'nan'	2013-04-20 00:00:00
79865	3595089600	b'82.0'	2013-12-03 20:00:00
82573	3711222118	b'182.'	2017-08-08 23:01:58
85684	3842695837	b'154.'	2021-10-08 15:30:37
85778	3846481560	b'54.0'	2021-11-21 11:06:00
