	date_time	sensor_id	date_time_conv
0	965149200	b'U?? '	1930-08-02 17:00:00
5982	1350079200	b'XXX '	1942-10-13 22:00:00
35019	2282515200	b'ZFH '	1972-05-01 00:00:00
41152	2551824000	b'ZJI '	1980-11-12 00:00:00
45013	2721254400	b'ZKA '	1986-03-27 00:00:00
46773	2798064000	b'ZKB '	1988-09-01 00:00:00
51977	3024172800	b'VU1 '	1995-11-01 00:00:00
53807	3105648000	b'VU3 '	1998-06-01 00:00:00
64326	3565944000	b'87.0'	2012-12-31 12:00:00
64379	3568233600	b'nan'	2013-01-27 00:00:00
64794	3586636800	b'82.0'	2013-08-28 00:00:00
67639	3711222365	b'182.'	2017-08-08 23:06:05
68878	3774423664	b'124.'	2019-08-10 11:01:04
68933	3776716800	b'24.0'	2019-09-06 00:00:00
