	date_time	sensor_id	date_time_conv
0	960132600	b'U__ '	1930-06-05 15:30:00
9631	1699822800	b'XXX '	1953-11-12 21:00:00
17933	1902960000	b'Z__ '	1960-04-21 00:00:00
19632	1972166400	b'ZCH '	1962-07-01 00:00:00
20194	1996099200	b'ZDH '	1963-04-04 00:00:00
27932	2271801600	b'ZF1 '	1971-12-29 00:00:00
36728	2551824000	b'ZJ1 '	1980-11-12 00:00:00
42512	2801779200	b'ZKB '	1988-10-14 00:00:00
42788	2813702400	b'C4  '	1989-03-01 00:00:00
43575	2847916800	b'USHc'	1990-04-01 00:00:00
46180	2958390000	b'USH '	1993-09-30 15:00:00
46980	2992636800	b'CE  '	1994-11-01 00:00:00
47729	3024216000	b'VU1 '	1995-11-01 12:00:00
55409	3354566400	b'VU3 '	2006-04-21 00:00:00
55410	3354868800	b'ZRg '	2006-04-24 12:00:00
60377	3565944000	b'87.0'	2012-12-31 12:00:00
60590	3575404800	b'nan'	2013-04-20 00:00:00
60966	3591626400	b'82.0'	2013-10-24 18:00:00
63737	3711222515	b'182.'	2017-08-08 23:08:35
