	date_time	sensor_id	date_time_conv
0	1514948400	b'RS3 '	1948-01-04 03:00:00
22308	2399976000	b'RK5 '	1976-01-20 12:00:00
35865	2717107200	b'RRB '	1986-02-07 00:00:00
35986	2719720800	b'MR5 '	1986-03-09 06:00:00
41925	2856686400	b'MRB '	1990-07-11 12:00:00
42753	2886364800	b'RZ3 '	1991-06-20 00:00:00
49219	3151915200	b'XXX '	1999-11-18 12:00:00
58381	3565944000	b'28.0'	2012-12-31 12:00:00
58398	3566678400	b'27.0'	2013-01-09 00:00:00
58446	3568752000	b'nan'	2013-02-02 00:00:00
60570	3664180800	b'58.0'	2016-02-11 12:00:00
60595	3665304000	b'90.0'	2016-02-24 12:00:00
61762	3719088000	b'29.0'	2017-11-08 00:00:00
61779	3719995200	b'62.0'	2017-11-18 12:00:00
62096	3733776000	b'69.0'	2018-04-27 00:00:00
63027	3774511980	b'129.'	2019-08-11 11:33:00
63058	3775851840	b'162.'	2019-08-26 23:44:00
