	date_time	sensor_id	date_time_conv
0	2125569600	b'C2  '	1967-05-11 12:00:00
1982	2807956800	b'V8A '	1988-12-24 12:00:00
9326	3565944000	b'79.0'	2012-12-31 12:00:00
9416	3573892800	b'nan'	2013-04-02 12:00:00
9440	3575966400	b'61.0'	2013-04-26 12:00:00
9494	3582532800	b'18.0'	2013-07-11 12:00:00
9734	3604305600	b'17.0'	2014-03-20 12:00:00
10258	3686817600	b'41.0'	2016-10-30 12:00:00
10261	3686990400	b'14.0'	2016-11-01 12:00:00
10763	3732523200	b'77.0'	2018-04-12 12:00:00
11585	3810412800	b'63.0'	2020-09-30 00:00:00
