	date_time	sensor_id	date_time_conv
0	1819983600	b'RA3 '	1957-09-03 15:00:00
23735	2521238400	b'RK2 '	1979-11-24 00:00:00
31262	2719310400	b'MR4 '	1986-03-04 12:00:00
31280	2719828800	b'RRA '	1986-03-10 12:00:00
31408	2723418000	b'XXX '	1986-04-21 01:00:00
31409	2726265600	b'WRR '	1986-05-24 00:00:00
39812	3004473600	b'RZS '	1995-03-18 00:00:00
41710	3142843200	b'RV2 '	1999-08-05 12:00:00
41713	3143102400	b'MRT '	1999-08-08 12:00:00
41830	3156494400	b'RV7 '	2000-01-10 12:00:00
43296	3230539200	b'RZK '	2002-05-16 12:00:00
50681	3565944000	b'88.0'	2012-12-31 12:00:00
50818	3571862400	b'29.0'	2013-03-10 00:00:00
50825	3572164800	b'69.0'	2013-03-13 12:00:00
51428	3598214400	b'nan'	2014-01-09 00:00:00
51930	3619900800	b'89.0'	2014-09-17 00:00:00
52353	3642062400	b'87.0'	2015-05-31 12:00:00
53223	3679646400	b'90.0'	2016-08-08 12:00:00
55118	3761551860	b'162.'	2019-03-14 11:31:00
55141	3762547200	b'62.0'	2019-03-26 00:00:00
