	date_time	sensor_id	date_time_conv
0	1451685600	b'J56 '	1946-01-01 22:00:00
26453	2561284800	b'J80 '	1981-03-01 12:00:00
35810	2964686400	b'J94 '	1993-12-12 12:00:00
39842	3139776000	b'J99 '	1999-07-01 00:00:00
41842	3226262400	b'J0h '	2002-03-28 00:00:00
42819	3268425600	b'J01 '	2003-07-29 00:00:00
49635	3565944000	b'55.0'	2012-12-31 12:00:00
49681	3567931200	b'nan'	2013-01-23 12:00:00
50125	3587068800	b'22.0'	2013-09-02 00:00:00
50414	3599511960	b'122.'	2014-01-24 00:26:00
53054	3713385600	b'35.0'	2017-09-03 00:00:00
53360	3726646200	b'135.'	2018-02-03 11:30:00
