	date_time	sensor_id	date_time_conv
0	1825081200	b'RK2 '	1957-11-01 15:00:00
21814	2615630400	b'XXX '	1982-11-20 12:00:00
23695	2719137600	b'RRA '	1986-03-02 12:00:00
23943	2727345600	b'WRK '	1986-06-05 12:00:00
24011	2729678400	b'MR4 '	1986-07-02 12:00:00
26478	2790072000	b'MRA '	1988-05-31 12:00:00
26610	2793074400	b'RZ3 '	1988-07-05 06:00:00
41253	3565944000	b'58.0'	2012-12-31 12:00:00
41299	3567931200	b'nan'	2013-01-23 12:00:00
41332	3569356800	b'27.0'	2013-02-09 00:00:00
41503	3577521600	b'28.0'	2013-05-14 12:00:00
42609	3626596800	b'68.0'	2014-12-03 12:00:00
43544	3671265600	b'69.0'	2016-05-03 12:00:00
43783	3682411200	b'38.0'	2016-09-09 12:00:00
44148	3698308800	b'90.0'	2017-03-12 12:00:00
46899	3847520460	b'162.'	2021-12-03 11:41:00
