	date_time	sensor_id	date_time_conv
0	890188200	b'IA3 '	1928-03-18 02:30:00
25487	2535408000	b'IA5 '	1980-05-06 00:00:00
34743	2905671600	b'I31 '	1992-01-29 11:00:00
41305	3144999600	b'XXX '	1999-08-30 11:00:00
46507	3296890800	b'MI1 '	2004-06-22 11:00:00
55326	3565900800	b'17.0'	2012-12-31 00:00:00
55336	3566718000	b'nan'	2013-01-09 11:00:00
55451	3571084800	b'70.0'	2013-03-01 00:00:00
56165	3597177600	b'57.0'	2013-12-28 00:00:00
57507	3643444800	b'10.0'	2015-06-16 12:00:00
57781	3653424000	b'80.0'	2015-10-10 00:00:00
58589	3678998400	b'1.0'	2016-08-01 00:00:00
58608	3679689600	b'6.0'	2016-08-09 00:00:00
59404	3728246400	b'21.0'	2018-02-22 00:00:00
59613	3746563200	b'37.0'	2018-09-22 00:00:00
60113	3780954000	b'66.0'	2019-10-25 01:00:00
60240	3789504000	b'112.'	2020-02-01 00:00:00
60656	3845361600	b'45.0'	2021-11-08 12:00:00
