	date_time	sensor_id	date_time_conv
0	1451908800	b'V18 '	1946-01-04 12:00:00
11153	2561198400	b'V21 '	1981-02-28 12:00:00
12008	2629454400	b'V2_ '	1983-04-29 12:00:00
16305	2882001600	b'V8A '	1991-04-30 12:00:00
20316	3213086400	b'W__ '	2001-10-26 12:00:00
20359	3218356800	b'XXX '	2001-12-26 12:00:00
20360	3289896000	b'VHG '	2004-04-02 12:00:00
23244	3565944000	b'nan'	2012-12-31 12:00:00
23245	3566030400	b'79.0'	2013-01-01 12:00:00
23436	3578644800	b'80.0'	2013-05-27 12:00:00
24460	3652603200	b'77.0'	2015-09-30 12:00:00
24891	3690792000	b'41.0'	2016-12-15 12:00:00
25855	3748159742	b'177.'	2018-10-10 11:29:02
26487	3802765306	b'141.'	2020-07-03 11:41:46
