	date_time	sensor_id	date_time_conv
0	632754000	b'BCK '	1920-01-20 13:00:00
41200	2903209200	b'MB1 '	1991-12-31 23:00:00
41534	2910470400	b'VC_ '	1992-03-25 00:00:00
51125	3118474800	b'M__ '	1998-10-27 11:00:00
71824	3565983600	b'80.0'	2012-12-31 23:00:00
72227	3577586400	b'14.0'	2013-05-15 06:00:00
72582	3587799600	b'nan'	2013-09-10 11:00:00
77096	3717832507	b'114.'	2017-10-24 11:15:07
77157	3719560509	b'141.'	2017-11-13 11:15:09
78931	3770496000	b'41.0'	2019-06-26 00:00:00
79151	3776670908	b'123.'	2019-09-05 11:15:08
80105	3803716604	b'125.'	2020-07-14 11:56:44
