	date_time	sensor_id	date_time_conv
0	1341054000	b'ZKB '	1942-07-01 11:00:00
28327	3074112000	b'ZK2 '	1997-06-01 00:00:00
29046	3105648000	b'VU3 '	1998-06-01 00:00:00
35428	3378369600	b'XXX '	2007-01-21 12:00:00
35429	3379060800	b'ZRg '	2007-01-29 12:00:00
39823	3565944000	b'87.0'	2012-12-31 12:00:00
39898	3569140800	b'nan'	2013-02-06 12:00:00
39944	3571063200	b'52.0'	2013-02-28 18:00:00
43102	3705782400	b'25.0'	2017-06-07 00:00:00
45209	3794598186	b'152.'	2020-03-30 23:03:06
46506	3847874400	b'54.0'	2021-12-07 14:00:00
46511	3847964133	b'154.'	2021-12-08 14:55:33
