	date_time	sensor_id	date_time_conv
0	877082400	b'RZW '	1927-10-18 10:00:00
23161	3565944000	b'88.0'	2012-12-31 12:00:00
23207	3567931200	b'nan'	2013-01-23 12:00:00
23270	3570696000	b'89.0'	2013-02-24 12:00:00
23353	3574843200	b'9.0'	2013-04-13 12:00:00
23371	3575620800	b'29.0'	2013-04-22 12:00:00
23915	3599467200	b'59.0'	2014-01-23 12:00:00
24077	3606724800	b'61.0'	2014-04-17 12:00:00
25461	3672043200	b'69.0'	2016-05-12 12:00:00
26061	3698222400	b'90.0'	2017-03-11 12:00:00
26299	3708547200	b'31.0'	2017-07-09 00:00:00
26450	3715502400	b'60.0'	2017-09-27 12:00:00
26898	3735072000	b'50.0'	2018-05-12 00:00:00
27064	3742286400	b'62.0'	2018-08-03 12:00:00
27412	3757404600	b'162.'	2019-01-25 11:30:00
