	date_time	sensor_id	date_time_conv
0	1334804400	b'L*  '	1942-04-20 03:00:00
14264	1963008000	b'AA5 '	1962-03-17 00:00:00
36581	2448489600	b'C2  '	1977-08-04 00:00:00
44801	2798060400	b'V8A '	1988-08-31 23:00:00
52012	3126117600	b'VDv '	1999-01-23 22:00:00
57314	3370028400	b'VGN '	2006-10-16 23:00:00
57509	3378495600	b'VNg '	2007-01-22 23:00:00
57762	3390332400	b'VNn '	2007-06-08 23:00:00
62242	3565980000	b'nan'	2012-12-31 22:00:00
62250	3566152800	b'80.0'	2013-01-02 22:00:00
63426	3610177200	b'41.0'	2014-05-27 11:00:00
