	date_time	sensor_id	date_time_conv
0	611528400	b'... '	1919-05-19 21:00:00
42580	2287612800	b'ZF1 '	1972-06-29 00:00:00
43134	2311459200	b'ZH1c'	1973-04-01 00:00:00
48657	2550787200	b'ZJAc'	1980-10-31 00:00:00
52738	2727216000	b'ZKAc'	1986-06-04 00:00:00
54429	2801520000	b'ZKBc'	1988-10-11 00:00:00
57987	2958422400	b'ZKB '	1993-10-01 00:00:00
60628	3073474800	b'ZK2 '	1997-05-24 15:00:00
61928	3131913600	b'VU3 '	1999-04-01 00:00:00
62211	3144614400	b'ZKN '	1999-08-26 00:00:00
72087	3565944000	b'52.0'	2012-12-31 12:00:00
72388	3578990400	b'nan'	2013-05-31 12:00:00
75478	3711222181	b'152.'	2017-08-08 23:03:01
